,FBS,Bid
FUE 1,1,0.92916
FUE 2,1,0.018137
FUE 3,1,0.03942
FUE 4,1,0.71593
FUE 5,1,0.8135
FUE 6,1,0.59138
FUE 7,1,0.39469
FUE 8,1,0.38752
FUE 9,1,0.53825
FUE 10,1,0.01817
FUE 11,1,0.67864
FUE 12,1,0.30073
FUE 13,2,0.25939
FUE 14,2,0.95634
FUE 15,2,0.69288
FUE 16,2,0.92185
FUE 17,2,0.92537
FUE 18,2,0.38104
FUE 19,2,0.63528
FUE 20,2,0.13125
FUE 21,2,0.34178
FUE 22,2,0.49041
FUE 23,2,0.13465
FUE 24,2,0.71648
FUE 25,3,0.64202
FUE 26,3,0.077011
FUE 27,3,0.93504
FUE 28,3,0.39422
FUE 29,3,0.94996
FUE 30,3,0.90204
FUE 31,3,0.029886
FUE 32,3,0.83513
FUE 33,3,0.51932
FUE 34,3,0.32862
FUE 35,3,0.85118
FUE 36,3,0.99624
FUE 37,4,0.32713
FUE 38,4,0.35769
FUE 39,4,0.00063257
FUE 40,4,0.68021
FUE 41,4,0.64508
FUE 42,4,0.14802
FUE 43,4,0.58653
FUE 44,4,0.82258
FUE 45,4,0.62385
FUE 46,4,0.45128
FUE 47,4,0.27471
FUE 48,4,0.31793
FUE 49,5,0.21209
FUE 50,5,0.0062439
FUE 51,5,0.48268
FUE 52,5,0.25357
FUE 53,5,0.67513
FUE 54,5,0.11006
FUE 55,5,0.52415
FUE 56,5,0.7086
FUE 57,5,0.089756
FUE 58,5,0.10529
FUE 59,5,0.7202
FUE 60,5,0.64448
FUE 61,6,0.46582
FUE 62,6,0.90548
FUE 63,6,0.88839
FUE 64,6,0.68253
FUE 65,6,0.62659
FUE 66,6,0.64953
FUE 67,6,0.92669
FUE 68,6,0.014167
FUE 69,6,0.18683
FUE 70,6,0.86285
FUE 71,6,0.029474
FUE 72,6,0.14662
