,FBS,Bid
FUE 1,1,0.83682
FUE 2,1,0.94265
FUE 3,1,0.31586
FUE 4,1,0.31511
FUE 5,1,0.46335
FUE 6,1,0.14565
FUE 7,1,0.57536
FUE 8,1,0.68862
FUE 9,1,0.24761
FUE 10,1,0.97445
FUE 11,1,0.40842
FUE 12,1,0.91294
FUE 13,2,0.41116
FUE 14,2,0.72878
FUE 15,2,0.63574
FUE 16,2,0.30395
FUE 17,2,0.30859
FUE 18,2,0.91389
FUE 19,2,0.46969
FUE 20,2,0.88525
FUE 21,2,0.82325
FUE 22,2,0.84998
FUE 23,2,0.711
FUE 24,2,0.97619
FUE 25,3,0.69991
FUE 26,3,0.26894
FUE 27,3,0.81132
FUE 28,3,0.85653
FUE 29,3,0.55975
FUE 30,3,0.26547
FUE 31,3,0.091749
FUE 32,3,0.78453
FUE 33,3,0.3039
FUE 34,3,0.68198
FUE 35,3,0.61915
FUE 36,3,0.67735
FUE 37,4,0.62387
FUE 38,4,0.46934
FUE 39,4,0.84211
FUE 40,4,0.067071
FUE 41,4,0.59847
FUE 42,4,0.94473
FUE 43,4,0.78774
FUE 44,4,0.98588
FUE 45,4,0.26334
FUE 46,4,0.86426
FUE 47,4,0.12615
FUE 48,4,0.52793
FUE 49,5,0.94332
FUE 50,5,0.49996
FUE 51,5,0.58261
FUE 52,5,0.66101
FUE 53,5,0.57672
FUE 54,5,0.13569
FUE 55,5,0.51357
FUE 56,5,0.50612
FUE 57,5,0.49602
FUE 58,5,0.93058
FUE 59,5,0.80619
FUE 60,5,0.93789
FUE 61,6,0.78194
FUE 62,6,0.60969
FUE 63,6,0.88276
FUE 64,6,0.48579
FUE 65,6,0.22813
FUE 66,6,0.66969
FUE 67,6,0.30633
FUE 68,6,0.73586
FUE 69,6,0.96936
FUE 70,6,0.27725
FUE 71,6,0.66951
FUE 72,6,0.76261
