,FBS,Bid
FUE 1,1,0.12039
FUE 2,1,0.20701
FUE 3,1,0.19274
FUE 4,1,0.63814
FUE 5,1,0.87548
FUE 6,1,0.58496
FUE 7,1,0.71675
FUE 8,1,0.13587
FUE 9,1,0.9457
FUE 10,1,0.58728
FUE 11,1,0.037108
FUE 12,1,0.5193
FUE 13,1,0.20413
FUE 14,2,0.39575
FUE 15,2,0.1791
FUE 16,2,0.66886
FUE 17,2,0.070517
FUE 18,2,0.96224
FUE 19,2,0.79835
FUE 20,2,0.19133
FUE 21,2,0.1442
FUE 22,2,0.17122
FUE 23,2,0.56781
FUE 24,2,0.48764
FUE 25,2,0.7562
FUE 26,2,0.83491
FUE 27,3,0.53001
FUE 28,3,0.88428
FUE 29,3,0.85383
FUE 30,3,0.16078
FUE 31,3,0.42682
FUE 32,3,0.68087
FUE 33,3,0.18068
FUE 34,3,0.41921
FUE 35,3,0.86025
FUE 36,3,0.70523
FUE 37,3,0.99245
FUE 38,3,0.56756
FUE 39,3,0.52139
FUE 40,4,0.43701
FUE 41,4,0.30882
FUE 42,4,0.92829
FUE 43,4,0.0022124
FUE 44,4,0.6979
FUE 45,4,0.74119
FUE 46,4,0.65468
FUE 47,4,0.2575
FUE 48,4,0.38902
FUE 49,4,0.89782
FUE 50,4,0.3259
FUE 51,4,0.42001
FUE 52,4,0.36566
FUE 53,5,0.84726
FUE 54,5,0.7712
FUE 55,5,0.27319
FUE 56,5,0.1681
FUE 57,5,0.48107
FUE 58,5,0.066345
FUE 59,5,0.96632
FUE 60,5,0.69398
FUE 61,5,0.46413
FUE 62,5,0.49034
FUE 63,5,0.10083
FUE 64,5,0.40065
FUE 65,5,0.34875
FUE 66,6,0.45715
FUE 67,6,0.91078
FUE 68,6,0.32763
FUE 69,6,0.85499
FUE 70,6,0.92963
FUE 71,6,0.45856
FUE 72,6,0.4533
FUE 73,6,0.70522
FUE 74,6,0.92409
FUE 75,6,0.25
FUE 76,6,0.36591
FUE 77,6,0.44648
FUE 78,6,0.45639
