,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,83.0296,83.0292,83.0274,83.0263,83.0141,82.9648,82.7393,82.8262,82.5088,82.6733,82.5391,77.5258,79.6447,81.8774,77.2856,77.918,78.513,81.5049,81.3612,81.4582,79.7375,80.9276,79.3776,78.0627,59.9519,71.414,67.6291,64.6736,80.0104,66.4694,79.3858,79.9248,79.0629,60.9229,79.3644,74.7595
FUE 2,58.7567,58.7563,58.7546,58.7535,58.7418,58.6944,58.4776,58.5612,58.2555,58.4141,58.2847,53.3792,55.4666,57.645,53.1417,53.7667,54.3536,57.2835,57.1439,57.2382,55.5576,56.7217,55.2043,53.9095,35.8549,47.3055,43.5278,40.5749,55.8251,42.3694,55.2124,55.7412,54.895,36.8257,55.1914,50.6366
FUE 3,136.4607,136.4603,136.4586,136.4575,136.4458,136.3985,136.1817,136.2653,135.9597,136.1182,135.9888,131.0838,133.1711,135.3492,130.8463,131.4713,132.0581,134.9878,134.8482,134.9425,133.2621,134.4261,132.9088,131.6141,113.5598,125.0103,121.2327,118.2798,133.5296,120.0742,132.9169,133.4457,132.5996,114.5306,132.8959,128.3413
FUE 4,62.0248,62.0243,62.0223,62.0211,62.0076,61.953,61.704,61.7998,61.4509,61.6314,61.484,56.194,58.3912,60.7637,55.9472,56.5979,57.2128,60.3623,60.2081,60.3122,58.4884,59.7451,58.1119,56.7472,38.5004,49.9899,46.1879,43.2263,58.7749,45.0253,58.1205,58.6849,57.7839,39.472,58.0982,53.3699
FUE 5,74.471,74.4705,74.4688,74.4676,74.4554,74.4058,74.1789,74.2664,73.9471,74.1126,73.9775,68.9476,71.0713,73.3124,68.707,69.3406,69.9367,72.9382,72.7939,72.8913,71.1644,72.3586,70.8034,69.4856,51.3661,62.83,59.0441,56.0882,71.4381,57.8842,70.8117,71.3522,70.488,52.3372,70.7903,66.1777
FUE 6,78.3481,78.3477,78.3461,78.3451,78.334,78.2894,78.0843,78.1635,77.8739,78.0242,77.9015,73.149,75.1908,77.2924,72.9155,73.5296,74.1048,76.9464,76.8123,76.9029,75.2793,76.4062,74.9355,73.6697,55.6984,67.1317,63.3649,60.4158,75.5391,62.2083,74.9434,75.4577,74.6339,56.6689,74.9229,70.4414
FUE 7,59.7433,59.7429,59.7416,59.7407,59.7314,59.6935,59.519,59.5865,59.3386,59.4676,59.3623,55.0366,56.945,58.8339,54.8148,55.3965,55.9371,58.5295,58.4108,58.4911,57.0263,58.0487,56.7097,55.5286,37.8133,49.1918,45.4591,42.5223,57.2641,44.3083,56.717,57.1897,56.4304,38.7828,56.6981,52.4349
FUE 8,55.6269,55.6266,55.6253,55.6244,55.6155,55.5794,55.4125,55.4771,55.2397,55.3633,55.2625,51.052,52.9228,54.7547,50.8337,51.406,51.9368,54.4612,54.3466,54.4241,53.0021,53.9962,52.6931,51.5358,33.8964,45.2581,41.5359,38.6028,53.2339,40.3869,52.7002,53.1614,52.42,34.8655,52.6817,48.4812
FUE 9,62.5285,62.5281,62.5267,62.5258,62.5159,62.4757,62.2909,62.3623,62.1002,62.2365,62.1253,57.6496,59.6059,61.5693,57.4236,58.017,58.57,61.2505,61.1265,61.2103,59.6897,60.749,59.3635,58.152,40.3425,51.7414,47.996,45.0546,59.9354,46.843,59.371,59.8585,59.0762,41.3123,59.3515,55.0092
FUE 10,58.5015,58.5011,58.4995,58.4985,58.488,58.4451,58.2483,58.3243,58.0458,58.1905,58.0725,53.4296,55.438,57.4847,53.199,53.805,54.3716,57.1495,57.0195,57.1074,55.5246,56.6248,55.1877,53.9432,36.0342,47.4544,43.6957,40.7496,55.7789,42.5405,55.1955,55.6992,54.8918,37.0044,55.1754,50.748
