,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,71.1812,71.1788,71.1657,71.0972,71.1219,70.9213,70.994,70.6895,70.7874,70.861,70.6603,69.3738,70.1672,69.1334,70.0235,65.482,69.7382,69.8662,69.7398,69.1545,68.998,61.9377,63.0221,69.3566,68.7895,57.7625,56.811,68.7895,63.9114,56.7632,67.9696,66.3741,65.0196,64.3716,51.4407,63.5897
FUE 2,55.6827,55.6809,55.6709,55.6187,55.6376,55.4839,55.5398,55.3043,55.3804,55.4373,55.2815,54.2463,54.8918,54.0464,54.7766,50.8229,54.5455,54.6496,54.5468,54.0641,53.9331,47.4732,48.5131,54.2321,53.7575,43.3966,42.4572,53.7575,49.3571,42.41,53.0545,51.6379,50.3951,49.7902,37.1223,49.0528
FUE 3,59.3799,59.377,59.3612,59.2789,59.3086,59.0686,59.1553,58.7939,58.9096,58.9968,58.7594,57.2793,58.1842,57.0093,58.0186,53.0738,57.692,57.8382,57.6938,57.033,56.8582,49.4147,50.5246,57.2599,56.6263,45.1844,44.2262,56.6264,51.4404,44.1781,55.7258,54.0138,52.5905,51.9166,38.8366,51.1085
FUE 4,65.0607,65.0588,65.0483,64.9933,65.0132,64.8515,64.9103,64.6629,64.7428,64.8026,64.639,63.5592,64.2312,63.3519,64.1109,60.0468,63.8701,63.9785,63.8715,63.3702,63.2346,56.6578,57.7068,63.5444,63.0528,52.5607,51.6188,63.0529,58.56,51.5714,62.3279,60.877,59.6121,58.9985,46.2764,58.2522
FUE 5,57.6011,57.5994,57.59,57.541,57.5587,57.4142,57.4668,57.2449,57.3167,57.3704,57.2234,56.2402,56.8547,56.0491,56.7453,52.9241,56.5255,56.6246,56.5268,56.066,55.9406,49.6234,50.6518,56.2266,55.7721,45.5726,44.6365,55.7721,51.4844,44.5894,55.0953,53.7205,52.5048,51.9106,39.3111,51.1845
FUE 6,66.1757,66.1734,66.1607,66.0945,66.1185,65.9245,65.9948,65.7,65.7949,65.8661,65.6717,64.4195,65.1929,64.1844,65.0532,60.5871,64.7752,64.9,64.7767,64.2052,64.052,57.0659,58.1451,64.4027,63.8478,52.9021,51.9519,63.8478,59.0291,51.9042,63.0429,61.4698,60.1289,59.486,46.5857,58.7094
FUE 7,55.528,55.5254,55.5113,55.4374,55.4641,55.2483,55.3264,54.9999,55.1047,55.1835,54.9686,53.6057,54.4434,53.3535,54.2911,49.5858,53.9894,54.1246,53.9911,53.3757,53.2118,45.9932,47.0884,53.5877,52.9939,41.7946,40.8402,52.9939,47.9889,40.7923,52.1412,50.4978,49.1146,48.4558,35.4616,47.6628
FUE 8,67.7911,67.789,67.7774,67.7171,67.7389,67.5616,67.626,67.3556,67.4428,67.5081,67.3296,66.1651,66.8871,65.944,66.7573,62.4909,66.4982,66.6146,66.4996,65.9635,65.8191,59.0334,60.0981,66.1493,65.6262,54.9013,53.9551,65.6262,60.9674,53.9075,64.8611,63.3481,62.0441,61.4154,48.6001,60.6534
FUE 9,57.3316,57.3294,57.3172,57.2534,57.2765,57.0894,57.1573,56.8726,56.9643,57.0331,56.8452,55.629,56.3814,55.3997,56.2457,51.8605,55.9755,56.0969,55.977,55.4199,55.2703,48.3646,49.4381,55.6127,55.0707,44.2133,43.2647,55.0707,50.3162,43.2171,54.2819,52.733,51.4069,50.7696,37.9029,49.9988
FUE 10,55.384,55.3824,55.3748,55.3425,55.3336,55.2687,55.3014,55.0864,55.2167,54.9533,55.1248,54.8069,53.4915,54.7497,54.6806,53.9379,54.4717,54.1273,53.6802,51.3806,50.7527,53.1237,53.3136,53.4371,50.9231,43.4431,51.9161,53.3004,31.4126,51.2295,51.3221,52.9782,52.6272,36.7203,39.9947,52.3182
FUE 11,57.7899,57.7882,57.7798,57.7442,57.7344,57.6631,57.699,57.4633,57.6061,57.3179,57.5053,57.1585,55.7449,57.0963,57.0213,56.2211,56.7951,56.4242,55.9458,53.5296,52.8796,55.3549,55.556,55.687,53.0557,45.456,54.0868,55.542,33.4015,53.373,53.4689,55.2011,54.8313,38.7131,41.9936,54.5071
FUE 12,58.852,58.8493,58.8362,58.7809,58.7656,58.6554,58.7108,58.3518,58.568,58.1352,58.415,57.9018,55.9742,57.8118,57.704,56.5989,57.3835,56.8722,56.2352,53.2825,52.5392,55.4773,55.7319,55.8997,52.7391,44.6712,53.9336,55.7142,32.5301,53.1019,53.2124,55.2845,54.8279,37.8553,41.1579,54.4346
FUE 13,78.7235,78.7213,78.7106,78.6654,78.6529,78.5626,78.6081,78.3116,78.4907,78.1307,78.3641,77.9342,76.2536,77.8579,77.7663,76.8084,77.4919,77.0483,76.4865,73.7773,73.0747,75.8061,76.0361,76.1868,73.2642,65.3937,74.3869,76.0201,53.2878,73.6072,73.7113,75.6312,75.2141,58.6075,61.9011,74.852
FUE 14,79.5019,79.4997,79.489,79.4438,79.4313,79.341,79.3865,79.09,79.269,78.909,79.1425,78.7124,77.0316,78.6361,78.5445,77.5865,78.2701,77.8265,77.2645,74.5551,73.8525,76.5841,76.8141,76.9648,74.042,66.1713,75.1648,76.7981,54.0653,74.385,74.4891,76.4092,75.9921,59.385,62.6786,75.6298
FUE 15,59.4206,59.4182,59.4069,59.3591,59.3458,59.2503,59.2984,58.9852,59.1742,58.7948,59.0406,58.5882,56.8393,58.5082,58.4122,57.4138,58.1252,57.663,57.0801,54.3011,53.5866,56.3778,56.6148,56.7703,53.7791,45.8497,54.9228,56.5983,33.733,54.1279,54.2339,56.1978,55.7694,39.0544,42.3507,55.3983
FUE 16,69.6063,69.6042,69.5941,69.5515,69.5398,69.4545,69.4974,69.2171,69.3865,69.0456,69.2668,68.8588,67.2465,68.7862,68.6989,67.7816,68.437,68.0121,67.4714,64.834,64.1439,66.8133,67.0361,67.182,64.3302,56.5225,65.4311,67.0206,44.4281,64.6671,64.7693,66.6436,66.2382,49.746,53.0367,65.8853
FUE 17,61.0203,61.0181,61.0073,60.9619,60.9494,60.8586,60.9043,60.6064,60.7863,60.4247,60.6591,60.2272,58.5407,60.1506,60.0587,59.0973,59.7832,59.338,58.7743,56.059,55.3553,58.092,58.3226,58.4738,55.5451,47.6694,56.6697,58.3066,35.5625,55.8886,55.9929,57.9167,57.4986,40.8823,44.1762,57.1356
FUE 18,57.1592,57.1565,57.1436,57.0891,57.0741,56.9654,57.0201,56.666,56.8793,56.4522,56.7283,56.2216,54.3125,56.1326,56.0261,54.932,55.7091,55.2029,54.5714,51.6361,50.8956,53.8191,54.072,54.2385,51.0947,43.0402,52.2842,54.0543,30.9014,51.4562,51.5662,53.6276,53.1739,36.2263,39.5282,52.7827
FUE 19,54.8871,54.8853,54.8799,54.848,54.8127,54.8124,54.8148,54.727,54.7287,54.1916,54.5749,54.4337,51.3885,54.4037,53.7503,54.0482,53.3349,51.6,49.5431,42.7377,42.5005,53.7134,53.697,49.2689,38.8026,51.6487,53.2387,50.1011,47.2409,52.4942,42.6942,52.0399,52.1,39.9861,50.0048,52.189
