,FBS,Bid
FUE 1,1,0.30958
FUE 2,1,0.997
FUE 3,1,0.11503
FUE 4,1,0.55427
FUE 5,1,0.47154
FUE 6,1,0.81215
FUE 7,1,0.60958
FUE 8,1,0.30965
FUE 9,1,0.49324
FUE 10,1,0.39179
FUE 11,2,0.1647
FUE 12,2,0.68107
FUE 13,2,0.87386
FUE 14,2,0.99572
FUE 15,2,0.35201
FUE 16,2,0.56066
FUE 17,2,0.050443
FUE 18,2,0.44611
FUE 19,2,0.98239
FUE 20,2,0.21418
FUE 21,3,0.43648
FUE 22,3,0.55259
FUE 23,3,0.22415
FUE 24,3,0.1107
FUE 25,3,0.66885
FUE 26,3,0.69748
FUE 27,3,0.485
FUE 28,3,0.34365
FUE 29,3,0.95769
FUE 30,3,0.76079
FUE 31,4,0.73001
FUE 32,4,0.63334
FUE 33,4,0.44796
FUE 34,4,0.48131
FUE 35,4,0.083034
FUE 36,4,0.49728
FUE 37,4,0.21499
FUE 38,4,0.56162
FUE 39,4,0.23819
FUE 40,4,0.38732
FUE 41,5,0.79741
FUE 42,5,0.002591
FUE 43,5,0.37843
FUE 44,5,0.12457
FUE 45,5,0.945
FUE 46,5,0.73981
FUE 47,5,0.053605
FUE 48,5,0.59081
FUE 49,5,0.79981
FUE 50,5,0.11926
FUE 51,6,0.14774
FUE 52,6,0.26789
FUE 53,6,0.75983
FUE 54,6,0.75035
FUE 55,6,0.69283
FUE 56,6,0.54951
FUE 57,6,0.55031
FUE 58,6,0.23122
FUE 59,6,0.55897
FUE 60,6,0.040059
