,FBS,Bid
FUE 1,1,0.37922
FUE 2,1,0.85503
FUE 3,1,0.50693
FUE 4,1,0.92121
FUE 5,1,0.014972
FUE 6,1,0.01276
FUE 7,1,0.28662
FUE 8,1,0.14527
FUE 9,1,0.68757
FUE 10,1,0.62098
FUE 11,2,0.64946
FUE 12,2,0.24853
FUE 13,2,0.86964
FUE 14,2,0.56733
FUE 15,2,0.86623
FUE 16,2,0.91363
FUE 17,2,0.43169
FUE 18,2,0.071022
FUE 19,2,0.11541
FUE 20,2,0.83459
FUE 21,3,0.11557
FUE 22,3,0.30293
FUE 23,3,0.25706
FUE 24,3,0.74711
FUE 25,3,0.49387
FUE 26,3,0.41105
FUE 27,3,0.15261
FUE 28,3,0.35042
FUE 29,3,0.71318
FUE 30,3,0.064588
FUE 31,4,0.95477
FUE 32,4,0.89859
FUE 33,4,0.30151
FUE 34,4,0.982
FUE 35,4,0.7088
FUE 36,4,0.057571
FUE 37,4,0.32398
FUE 38,4,0.66547
FUE 39,4,0.86934
FUE 40,4,0.67213
FUE 41,5,0.024854
FUE 42,5,0.84481
FUE 43,5,0.15702
FUE 44,5,0.42495
FUE 45,5,0.66378
FUE 46,5,0.64757
FUE 47,5,0.52417
FUE 48,5,0.86209
FUE 49,5,0.95418
FUE 50,5,0.89743
FUE 51,6,0.057998
FUE 52,6,0.98881
FUE 53,6,0.49426
FUE 54,6,0.27918
FUE 55,6,0.40527
FUE 56,6,0.50295
FUE 57,6,0.37641
FUE 58,6,0.68597
FUE 59,6,0.36474
FUE 60,6,0.72852
