,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,65.6855,65.6852,65.6811,65.6741,65.6432,65.6486,65.6185,65.5075,65.463,65.4988,64.5796,64.9335,65.0614,65.0409,64.8206,60.4919,64.7577,58.989,57.4632,64.2745,53.225,63.3643,53.1846,62.7325,63.3957,47.809,62.9191,62.8886,63.4457,59.1214,35.7664,57.6134,62.4212,61.9357,58.7805,62.0535
FUE 2,59.4799,59.4796,59.4768,59.4719,59.4504,59.4542,59.4332,59.3553,59.3239,59.3491,58.682,58.9434,59.0366,59.0217,58.8606,55.3235,58.8142,53.9719,52.5577,58.4522,48.4903,57.7441,48.4509,57.234,57.7691,43.15,57.3862,57.3614,57.8087,54.0927,31.1364,52.6985,56.9776,56.5715,53.7809,56.6707
FUE 3,56.0263,56.026,56.0225,56.0166,55.9903,55.9949,55.9693,55.8746,55.8366,55.8672,55.0702,55.3797,55.4908,55.473,55.2813,51.3156,55.2263,49.878,48.3996,54.8009,44.2326,53.9852,44.1926,53.4092,54.0137,38.8476,53.5801,53.5522,54.0589,50.0055,26.8168,48.5459,53.1228,52.673,49.6771,52.7825
FUE 4,56.9761,56.9759,56.9732,56.9686,56.948,56.9516,56.9315,56.8571,56.8271,56.8512,56.2113,56.4626,56.5519,56.5377,56.3831,52.9425,56.3385,51.6117,50.2134,55.9901,46.1713,55.3056,46.132,54.8104,55.3298,40.8426,54.9583,54.9342,55.3682,51.7309,28.8334,50.3528,54.5608,54.1648,51.4232,54.2616
FUE 5,54.2602,54.2599,54.2559,54.249,54.2186,54.2239,54.1942,54.0848,54.041,54.0762,53.169,53.5186,53.6449,53.6246,53.4071,49.1123,53.3449,47.6152,46.0936,52.8673,41.8616,51.9661,41.8213,51.3394,51.9972,36.4483,51.5246,51.4944,52.0467,47.7472,24.4067,46.2434,51.0305,50.5483,47.4074,50.6653
FUE 6,56.6245,56.6243,56.6208,56.6148,56.5886,56.5932,56.5676,56.473,56.435,56.4655,55.6689,55.9783,56.0893,56.0715,55.8799,51.9153,55.825,50.4779,48.9996,55.3997,44.8328,54.5843,44.7928,54.0084,54.6127,39.4479,54.1793,54.1514,54.6579,50.6053,27.4171,49.1458,53.7221,53.2724,50.2769,53.3818
FUE 7,89.0041,89.0038,89.0001,88.9938,88.9658,88.9707,88.9435,88.8428,88.8024,88.8349,87.9928,88.3188,88.4361,88.4173,88.215,84.111,88.1571,82.6478,81.1506,87.7101,76.9552,86.8588,76.9151,86.2615,86.8883,71.5578,86.4384,86.4095,86.9354,82.7772,59.5222,81.2984,85.9655,85.502,82.4439,85.6147
FUE 8,54.2176,54.2173,54.2136,54.2073,54.1795,54.1843,54.1571,54.0567,54.0165,54.0489,53.2087,53.534,53.6511,53.6323,53.4305,49.3325,53.3727,47.8704,46.374,52.9267,42.1798,52.0769,42.1397,51.4805,52.1064,36.7829,51.6572,51.6283,52.1534,47.9997,24.7475,46.5218,51.185,50.7221,47.6666,50.8346
FUE 9,78.0918,78.0915,78.0878,78.0816,78.054,78.0588,78.0319,77.9326,77.8928,77.9249,77.093,77.4152,77.5311,77.5126,77.3126,73.2396,77.2554,71.782,70.2889,76.8133,66.0997,75.97,66.0596,75.3774,75.9993,60.705,75.553,75.5243,76.0459,71.911,48.6705,70.4364,75.0836,74.6231,71.5787,74.7351
FUE 10,77.6779,77.6781,77.6738,77.6643,77.6309,77.6411,77.5965,77.4723,77.3382,77.4196,75.9302,77.245,77.2417,76.4925,77.0386,75.5987,76.5442,69.0635,69.6515,75.7033,72.7098,71.5167,73.6327,69.4445,75.9893,72.2843,71.1681,71.0371,75.1655,56.1875,70.1944,74.274,74.6771,70.1143,58.2901,72.6843
FUE 11,55.998,55.9982,55.9931,55.9817,55.942,55.9541,55.9012,55.7543,55.5965,55.6922,53.9849,55.4874,55.4835,54.6196,55.247,53.6153,54.6784,46.7238,47.326,53.7315,50.5005,49.2518,51.4789,47.1138,54.051,50.0534,48.8898,48.754,53.137,33.7562,47.8839,52.1669,52.6034,47.8014,35.8619,50.4736
