,FBS,Bid
FUE 1,1,0.93005
FUE 2,1,0.82873
FUE 3,1,0.48495
FUE 4,1,0.65977
FUE 5,1,0.4564
FUE 6,1,0.41846
FUE 7,1,0.034296
FUE 8,1,0.92685
FUE 9,2,0.04338
FUE 10,2,0.47606
FUE 11,2,0.38575
FUE 12,2,0.53406
FUE 13,2,0.99817
FUE 14,2,0.90247
FUE 15,2,0.014755
FUE 16,2,0.78051
FUE 17,3,0.48529
FUE 18,3,0.39022
FUE 19,3,0.82309
FUE 20,3,0.87442
FUE 21,3,0.99836
FUE 22,3,0.19566
FUE 23,3,0.86997
FUE 24,3,0.30749
FUE 25,4,0.41124
FUE 26,4,0.81634
FUE 27,4,0.36825
FUE 28,4,0.42622
FUE 29,4,0.091217
FUE 30,4,0.6675
FUE 31,4,0.73131
FUE 32,4,0.30082
FUE 33,5,0.338
FUE 34,5,0.73432
FUE 35,5,0.98546
FUE 36,5,0.69877
FUE 37,5,0.089932
FUE 38,5,0.47074
FUE 39,5,0.63536
FUE 40,5,0.52527
FUE 41,6,0.14134
FUE 42,6,0.27552
FUE 43,6,0.9871
FUE 44,6,0.795
FUE 45,6,0.93333
FUE 46,6,0.34837
FUE 47,6,0.20913
FUE 48,6,0.68037
