,FBS,Bid
FUE 1,1,0.17342
FUE 2,1,0.9755
FUE 3,1,0.75355
FUE 4,1,0.26404
FUE 5,1,0.6227
FUE 6,1,0.8899
FUE 7,1,0.82814
FUE 8,1,0.65868
FUE 9,1,0.77154
FUE 10,1,0.81857
FUE 11,1,0.24624
FUE 12,1,0.75048
FUE 13,1,0.5343
FUE 14,1,0.90993
FUE 15,2,0.49018
FUE 16,2,0.64716
FUE 17,2,0.21498
FUE 18,2,0.1067
FUE 19,2,0.19751
FUE 20,2,0.0072131
FUE 21,2,0.32876
FUE 22,2,0.93394
FUE 23,2,0.76242
FUE 24,2,0.94998
FUE 25,2,0.73578
FUE 26,2,0.7014
FUE 27,2,0.48821
FUE 28,2,0.96946
FUE 29,3,0.94903
FUE 30,3,0.076682
FUE 31,3,0.55747
FUE 32,3,0.77706
FUE 33,3,0.74796
FUE 34,3,0.27054
FUE 35,3,0.35235
FUE 36,3,0.26967
FUE 37,3,0.48532
FUE 38,3,0.3731
FUE 39,3,0.7738
FUE 40,3,0.39045
FUE 41,3,0.98686
FUE 42,3,0.74056
FUE 43,4,0.34567
FUE 44,4,0.14187
FUE 45,4,0.017984
FUE 46,4,0.032867
FUE 47,4,0.043611
FUE 48,4,0.69061
FUE 49,4,0.77503
FUE 50,4,0.55851
FUE 51,4,0.15772
FUE 52,4,0.71367
FUE 53,4,0.5844
FUE 54,4,0.87258
FUE 55,4,0.86132
FUE 56,4,0.84199
FUE 57,5,0.78473
FUE 58,5,0.32446
FUE 59,5,0.85877
FUE 60,5,0.70524
FUE 61,5,0.62593
FUE 62,5,0.42591
FUE 63,5,0.38734
FUE 64,5,0.41016
FUE 65,5,0.3668
FUE 66,5,0.18233
FUE 67,5,0.94215
FUE 68,5,0.72315
FUE 69,5,0.24915
FUE 70,5,0.25394
FUE 71,6,0.93971
FUE 72,6,0.083831
FUE 73,6,0.30454
FUE 74,6,0.41774
FUE 75,6,0.36159
FUE 76,6,0.25926
FUE 77,6,0.69442
FUE 78,6,0.94916
FUE 79,6,0.91669
FUE 80,6,0.71971
FUE 81,6,0.90336
FUE 82,6,0.31302
FUE 83,6,0.9503
FUE 84,6,0.35087
