,FBS,Bid
FUE 1,1,0.10472
FUE 2,1,0.36209
FUE 3,1,0.10106
FUE 4,1,0.79195
FUE 5,1,0.34122
FUE 6,1,0.0069498
FUE 7,1,0.8857
FUE 8,1,0.83122
FUE 9,1,0.2306
FUE 10,1,0.48978
FUE 11,1,0.24641
FUE 12,1,0.20341
FUE 13,2,0.21076
FUE 14,2,0.50579
FUE 15,2,0.1154
FUE 16,2,0.31282
FUE 17,2,0.66163
FUE 18,2,0.9376
FUE 19,2,0.23562
FUE 20,2,0.33819
FUE 21,2,0.47476
FUE 22,2,0.4872
FUE 23,2,0.79462
FUE 24,2,0.91882
FUE 25,3,0.61961
FUE 26,3,0.81856
FUE 27,3,0.24259
FUE 28,3,0.72989
FUE 29,3,0.43716
FUE 30,3,0.5067
FUE 31,3,0.4445
FUE 32,3,0.051818
FUE 33,3,0.86265
FUE 34,3,0.19232
FUE 35,3,0.38867
FUE 36,3,0.63452
FUE 37,4,0.38732
FUE 38,4,0.26007
FUE 39,4,0.91816
FUE 40,4,0.64483
FUE 41,4,0.27341
FUE 42,4,0.84631
FUE 43,4,0.80631
FUE 44,4,0.85693
FUE 45,4,0.51268
FUE 46,4,0.43716
FUE 47,4,0.30114
FUE 48,4,0.31949
FUE 49,5,0.71714
FUE 50,5,0.18503
FUE 51,5,0.1003
FUE 52,5,0.36208
FUE 53,5,0.77099
FUE 54,5,0.131
FUE 55,5,0.34311
FUE 56,5,0.82512
FUE 57,5,0.91236
FUE 58,5,0.75558
FUE 59,5,0.00063972
FUE 60,5,0.38642
FUE 61,6,0.77075
FUE 62,6,0.56897
FUE 63,6,0.98504
FUE 64,6,0.89994
FUE 65,6,0.11074
FUE 66,6,0.81104
FUE 67,6,0.077121
FUE 68,6,0.91518
FUE 69,6,0.1535
FUE 70,6,0.52172
FUE 71,6,0.41689
FUE 72,6,0.7802
