,FBS,Bid
FUE 1,1,0.45214
FUE 2,1,0.11421
FUE 3,1,0.39531
FUE 4,1,0.30728
FUE 5,1,0.56452
FUE 6,1,0.79347
FUE 7,1,0.17095
FUE 8,1,0.26614
FUE 9,1,0.22761
FUE 10,1,0.67046
FUE 11,1,0.048677
FUE 12,2,0.0407
FUE 13,2,0.48573
FUE 14,2,0.19343
FUE 15,2,0.85528
FUE 16,2,0.034347
FUE 17,2,0.21923
FUE 18,2,0.96014
FUE 19,2,0.78309
FUE 20,2,0.625
FUE 21,2,0.70886
FUE 22,2,0.99242
FUE 23,3,0.45912
FUE 24,3,0.31226
FUE 25,3,0.91289
FUE 26,3,0.92766
FUE 27,3,0.55446
FUE 28,3,0.59401
FUE 29,3,0.85505
FUE 30,3,0.88845
FUE 31,3,0.088786
FUE 32,3,0.72716
FUE 33,3,0.87527
FUE 34,4,0.77311
FUE 35,4,0.3897
FUE 36,4,0.83963
FUE 37,4,0.75681
FUE 38,4,0.85829
FUE 39,4,0.17179
FUE 40,4,0.93957
FUE 41,4,0.3709
FUE 42,4,0.37171
FUE 43,4,0.78709
FUE 44,4,0.79831
FUE 45,5,0.79835
FUE 46,5,0.74067
FUE 47,5,0.004649
FUE 48,5,0.15991
FUE 49,5,0.61925
FUE 50,5,0.019896
FUE 51,5,0.73139
FUE 52,5,0.76885
FUE 53,5,0.88609
FUE 54,5,0.10096
FUE 55,5,0.49356
FUE 56,6,0.010108
FUE 57,6,0.20502
FUE 58,6,0.32811
FUE 59,6,0.66975
FUE 60,6,0.33663
FUE 61,6,0.010571
FUE 62,6,0.4396
FUE 63,6,0.97582
FUE 64,6,0.47312
FUE 65,6,0.42724
FUE 66,6,0.41927
