,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,56.9675,56.9502,56.9521,56.9248,56.8652,55.8966,55.1298,56.2522,54.478,53.7747,54.9207,53.9054,56.086,51.1924,51.5912,52.2069,49.8582,49.8042,55.5926,54.3794,48.3436,55.2005,54.5646,54.3413,48.6726,53.8208,38.5788,53.931,54.1617,54.046,53.9167,45.1936,53.5411,44.1832,52.7522,39.1086
FUE 2,59.2303,59.2131,59.2151,59.188,59.1288,58.1675,57.4053,58.5206,56.7569,56.0568,57.1974,56.1869,58.3556,53.4824,53.8803,54.4944,52.1508,52.0969,57.8655,56.6588,50.6383,57.4757,56.8431,56.6209,50.967,56.1027,40.8781,56.2124,56.4421,56.3269,56.1981,47.491,55.8241,46.4811,55.0379,41.4078
FUE 3,70.4138,70.3986,70.4003,70.3765,70.3244,69.4664,68.7728,69.784,68.1745,67.5213,68.5817,67.6433,69.6359,65.0693,65.4525,66.0412,63.7784,63.7259,69.1929,68.0834,62.2995,68.8372,68.2545,68.0482,62.6218,67.5644,52.6124,67.6671,67.8817,67.7742,67.6538,59.1942,67.3027,58.1925,66.5593,53.141
FUE 4,99.3326,99.3189,99.3205,99.299,99.2519,98.4694,97.8274,98.7605,97.268,96.6518,97.6493,96.7673,98.625,94.2998,94.6707,95.2384,93.0434,92.9921,98.2171,97.1824,91.5934,97.8874,97.343,97.1493,91.9102,96.6926,81.9706,96.7898,96.9924,96.891,96.7772,88.5247,96.4445,87.5303,95.7356,82.4982
FUE 5,74.7331,74.7203,74.7217,74.7016,74.6575,73.9198,73.3094,74.1952,72.774,72.1812,73.1393,72.2925,74.0671,69.8937,70.2566,70.8106,68.6601,68.6096,73.6805,72.6919,67.2295,73.3666,72.846,72.6601,67.5426,72.2205,57.6505,72.3143,72.5093,72.4117,72.3021,64.1857,71.981,63.1963,71.2942,58.1774
FUE 6,58.7234,58.7099,58.7114,58.6902,58.6438,57.8708,57.2355,58.1586,56.6811,56.0699,57.0591,56.1845,58.0246,53.7313,54.1006,54.6654,52.4796,52.4285,57.6212,56.5963,51.0336,57.2949,56.7556,56.5634,51.3496,56.1103,41.4198,56.2069,56.4078,56.3072,56.1943,47.97,55.8641,46.9767,55.1597,41.9472
FUE 7,56.1437,56.1328,56.1341,56.1169,56.0792,55.4415,54.9032,55.6812,54.4242,53.8868,54.7517,53.9882,55.57,51.7585,52.101,52.6207,50.5831,50.5346,55.2315,54.3501,49.2028,54.9541,54.489,54.3214,49.5062,53.9227,39.7409,54.008,54.185,54.0966,53.9969,46.225,53.7039,45.2489,53.0709,40.2659
FUE 8,88.5016,88.488,88.4896,88.4683,88.4216,87.6454,87.0078,87.9343,86.4518,85.8389,86.8308,85.9537,87.7998,83.4958,83.8655,84.4314,82.2424,82.1912,87.3949,86.3666,80.7951,87.0674,86.5264,86.3337,81.1114,85.8794,71.1782,85.9762,86.1777,86.0768,85.9636,77.7298,85.6325,76.7361,84.9267,71.7057
FUE 9,61.0677,61.0503,61.0523,61.0251,60.9658,60.0009,59.2364,60.3552,58.5863,57.8847,59.0279,58.0151,60.1896,55.3064,55.7047,56.3196,53.9735,53.9196,59.6979,58.488,52.46,59.3069,58.6728,58.45,52.7888,57.9306,42.6975,58.0406,58.2708,58.1554,58.0263,49.3113,57.6515,48.3012,56.864,43.2273
FUE 10,55.6639,55.6484,55.6502,55.6259,55.5727,54.6987,53.9942,55.0217,53.3879,52.7272,53.8004,52.8505,54.871,50.2551,50.6408,51.2337,48.9575,48.9048,54.4206,53.2957,47.473,54.0596,53.4689,53.2601,47.7964,52.7707,37.7735,52.8746,53.0916,52.9829,52.8611,44.3606,52.5063,43.3575,51.7559,38.3023
