,FBS,Bid
FUE 1,1,0.90276
FUE 2,1,0.78487
FUE 3,1,0.94018
FUE 4,1,0.36542
FUE 5,1,0.31099
FUE 6,1,0.77547
FUE 7,1,0.63736
FUE 8,1,0.97843
FUE 9,1,0.25683
FUE 10,1,0.70525
FUE 11,1,0.023727
FUE 12,1,0.5373
FUE 13,1,0.49076
FUE 14,1,0.71317
FUE 15,1,0.23488
FUE 16,2,0.4272
FUE 17,2,0.70745
FUE 18,2,0.24778
FUE 19,2,0.95672
FUE 20,2,0.97429
FUE 21,2,0.32262
FUE 22,2,0.26098
FUE 23,2,0.72143
FUE 24,2,0.35043
FUE 25,2,0.86237
FUE 26,2,0.94263
FUE 27,2,0.71709
FUE 28,2,0.48799
FUE 29,2,0.249
FUE 30,2,0.65415
FUE 31,3,0.025648
FUE 32,3,0.87522
FUE 33,3,0.95799
FUE 34,3,0.96981
FUE 35,3,0.71173
FUE 36,3,0.97965
FUE 37,3,0.038502
FUE 38,3,0.17343
FUE 39,3,0.44502
FUE 40,3,0.44887
FUE 41,3,0.49594
FUE 42,3,0.067685
FUE 43,3,0.19192
FUE 44,3,0.034417
FUE 45,3,0.63895
FUE 46,4,0.86108
FUE 47,4,0.4147
FUE 48,4,0.92923
FUE 49,4,0.71348
FUE 50,4,0.9037
FUE 51,4,0.38417
FUE 52,4,0.70928
FUE 53,4,0.94683
FUE 54,4,0.418
FUE 55,4,0.62188
FUE 56,4,0.85506
FUE 57,4,0.33148
FUE 58,4,0.32007
FUE 59,4,0.090156
FUE 60,4,0.70013
FUE 61,5,0.25139
FUE 62,5,0.18508
FUE 63,5,0.13727
FUE 64,5,0.11391
FUE 65,5,0.71609
FUE 66,5,0.10761
FUE 67,5,0.28561
FUE 68,5,0.43959
FUE 69,5,0.088055
FUE 70,5,0.66378
FUE 71,5,0.40612
FUE 72,5,0.62506
FUE 73,5,0.90462
FUE 74,5,0.46605
FUE 75,5,0.1089
FUE 76,6,0.12943
FUE 77,6,0.12925
FUE 78,6,0.25495
FUE 79,6,0.85644
FUE 80,6,0.94725
FUE 81,6,0.72374
FUE 82,6,0.34546
FUE 83,6,0.10446
FUE 84,6,0.041322
FUE 85,6,0.93988
FUE 86,6,0.25014
FUE 87,6,0.024348
FUE 88,6,0.52937
FUE 89,6,0.99981
FUE 90,6,0.84639
