,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,62.3639,62.3599,62.3622,62.3514,62.3334,62.1736,62.1966,62.2204,61.6673,62.0215,61.5907,59.4128,57.9538,61.4281,57.5355,61.4733,60.6173,55.9092,60.3782,60.5553,60.8139,60.9578,53.6592,59.7087,56.3596,54.4146,59.7644,59.8604,44.4893,57.9267,58.9748,43.2423,43.9554,57.3056,31.0185,49.7907
FUE 2,64.2933,64.2904,64.292,64.2841,64.271,64.1532,64.1702,64.1878,63.7727,64.04,63.7142,61.9579,60.6973,63.5892,60.3259,63.624,62.9503,58.848,62.7573,62.9005,63.1075,63.2217,56.7345,62.2061,59.2623,57.4512,62.2525,62.3323,47.7478,60.6734,61.5856,46.5073,47.217,60.1202,34.3018,52.9881
FUE 3,72.1425,72.1395,72.1411,72.133,72.1195,71.9987,72.0162,72.0342,71.6089,71.8827,71.549,69.7593,68.4819,71.4211,68.1065,71.4567,70.7689,66.6154,70.5721,70.7181,70.9292,71.0457,64.4894,70.0114,67.0329,65.2097,70.0586,70.1397,55.4854,68.4577,69.3815,54.2443,54.9543,67.8986,42.037,60.7315
FUE 4,69.3678,69.3649,69.3665,69.3586,69.3454,69.2272,69.2443,69.262,68.8455,69.1137,68.7868,67.026,65.7631,68.6614,65.3912,68.6963,68.0207,63.9115,67.8272,67.9708,68.1784,68.2928,61.7963,67.2748,64.3262,62.5135,67.3212,67.4012,52.8072,65.7392,66.653,51.5667,52.2764,65.1852,39.3609,58.0483
FUE 5,59.5446,59.5409,59.543,59.5328,59.5158,59.3645,59.3863,59.4088,58.8832,59.2201,58.8101,56.7115,55.2877,58.6548,54.8776,58.698,57.8769,53.2766,57.6465,57.8172,58.0661,58.2043,51.0491,56.9988,53.7208,51.7982,57.0528,57.1458,41.9086,55.2612,56.2854,40.6627,41.3753,54.6518,28.4418,47.2004
FUE 6,54.4752,54.4726,54.4741,54.4671,54.4555,54.3512,54.3663,54.3819,54.0124,54.2508,53.96,52.3563,51.175,53.8477,50.8232,53.8791,53.2695,49.4089,53.0932,53.224,53.4125,53.5161,47.3567,52.5863,49.8073,48.0558,52.6291,52.7028,38.4571,51.1524,52.0097,37.2197,37.9277,50.6275,25.0232,43.6677
FUE 7,66.2913,66.2882,66.29,66.2815,66.2674,66.1411,66.1594,66.1782,65.7351,66.0201,65.6728,63.8258,62.5201,65.5399,62.1378,65.5769,64.8647,60.6249,64.6617,64.8123,65.0303,65.1508,58.4782,64.0846,61.0477,59.2044,64.1331,64.2164,49.4459,62.4954,63.4388,48.2038,48.9143,61.9264,35.9936,54.7016
FUE 8,60.5052,60.5025,60.504,60.4967,60.4845,60.3751,60.391,60.4073,60.0205,60.2699,59.9657,58.3032,57.0908,59.8486,56.7313,59.8813,59.2471,55.2918,59.0643,59.1999,59.3956,59.5032,53.215,58.5403,55.6965,53.9211,58.5845,58.6605,44.2801,57.0677,57.9466,43.0415,43.7502,56.5316,30.8413,49.5028
FUE 9,67.1588,67.1559,67.1575,67.1498,67.1369,67.021,67.0378,67.0551,66.6464,66.9096,66.5887,64.8533,63.6034,66.4654,63.2346,66.4998,65.835,61.7651,65.6442,65.7857,65.9902,66.1029,59.6595,65.0991,62.1773,60.374,65.145,65.2239,50.684,63.5796,64.4845,49.4439,50.1534,63.0302,37.2396,55.9205
FUE 10,60.6932,60.6892,60.6914,60.6807,60.6628,60.5036,60.5266,60.5503,59.9992,60.3521,59.9228,57.7508,56.2943,59.7607,55.8765,59.8058,58.9524,54.2521,58.714,58.8906,59.1484,59.2919,52.0037,58.046,54.702,52.7586,58.1016,58.1974,42.8358,56.2672,57.3136,41.5889,42.302,55.6469,29.3654,48.1366
