,FBS,Bid
FUE 1,1,0.51047
FUE 2,1,0.67715
FUE 3,1,0.88049
FUE 4,1,0.65461
FUE 5,1,0.28597
FUE 6,1,0.09283
FUE 7,1,0.76519
FUE 8,1,0.34602
FUE 9,1,0.93644
FUE 10,1,0.69912
FUE 11,1,0.8867
FUE 12,1,0.68251
FUE 13,1,0.75451
FUE 14,1,0.94013
FUE 15,1,0.48292
FUE 16,2,0.70203
FUE 17,2,0.21145
FUE 18,2,0.53187
FUE 19,2,0.81887
FUE 20,2,0.79607
FUE 21,2,0.95935
FUE 22,2,0.85588
FUE 23,2,0.54647
FUE 24,2,0.53781
FUE 25,2,0.73139
FUE 26,2,0.85274
FUE 27,2,0.72459
FUE 28,2,0.66436
FUE 29,2,0.14374
FUE 30,2,0.03166
FUE 31,3,0.72535
FUE 32,3,0.4041
FUE 33,3,0.068178
FUE 34,3,0.48097
FUE 35,3,0.37034
FUE 36,3,0.69591
FUE 37,3,0.66376
FUE 38,3,0.88258
FUE 39,3,0.28934
FUE 40,3,0.59745
FUE 41,3,0.99121
FUE 42,3,0.14911
FUE 43,3,0.63267
FUE 44,3,0.78464
FUE 45,3,0.64785
FUE 46,4,0.80356
FUE 47,4,0.29047
FUE 48,4,0.63063
FUE 49,4,0.34579
FUE 50,4,0.37371
FUE 51,4,0.55542
FUE 52,4,0.20292
FUE 53,4,0.91942
FUE 54,4,0.51069
FUE 55,4,0.14081
FUE 56,4,0.41063
FUE 57,4,0.93863
FUE 58,4,0.17119
FUE 59,4,0.30787
FUE 60,4,0.98992
FUE 61,5,0.51936
FUE 62,5,0.72845
FUE 63,5,0.18414
FUE 64,5,0.1131
FUE 65,5,0.21584
FUE 66,5,0.75787
FUE 67,5,0.37783
FUE 68,5,0.5113
FUE 69,5,0.64415
FUE 70,5,0.36165
FUE 71,5,0.94015
FUE 72,5,0.89125
FUE 73,5,0.93646
FUE 74,5,0.6623
FUE 75,5,0.1721
FUE 76,6,0.3501
FUE 77,6,0.41185
FUE 78,6,0.34487
FUE 79,6,0.34303
FUE 80,6,0.037863
FUE 81,6,0.6403
FUE 82,6,0.33633
FUE 83,6,0.79022
FUE 84,6,0.65818
FUE 85,6,0.383
FUE 86,6,0.38471
FUE 87,6,0.90784
FUE 88,6,0.75719
FUE 89,6,0.55969
FUE 90,6,0.87257
