,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,85.8893,85.8893,85.8884,85.886,85.8852,85.8787,85.8795,85.8455,85.691,85.5213,85.0522,85.5788,85.444,85.0987,83.5711,80.5486,84.5013,84.9673,84.2379,83.85,75.3477,83.4178,81.3637,81.2264,82.6446,82.2159,70.0226,81.0209,83.0692,82.7843,78.9369,82.7753,82.1123,78.2679,75.2264,81.8141
FUE 2,60.9747,60.9747,60.974,60.9721,60.9714,60.9661,60.9667,60.9391,60.8128,60.6732,60.2823,60.7206,60.6092,60.3214,59.0059,56.25,59.8146,60.2108,59.5879,59.2507,51.2442,58.8705,57.009,56.8818,58.1796,57.7912,45.9807,56.691,58.5606,58.3054,54.7239,58.2973,57.6968,54.0824,51.1254,57.424
FUE 3,58.8093,58.8093,58.8081,58.8051,58.804,58.7956,58.7966,58.7531,58.5562,58.3421,57.7609,58.4144,58.2452,57.8179,56.0081,52.6723,57.0959,57.6573,56.7838,56.3302,47.2664,55.8324,53.5499,53.4011,54.9589,54.4826,41.8807,53.1793,55.4361,55.1153,50.9684,55.1052,54.3683,50.2705,47.1428,54.0407
FUE 4,64.1019,64.1019,64.1011,64.099,64.0984,64.0927,64.0934,64.0641,63.9306,63.7832,63.3719,63.8332,63.7158,63.4129,62.0407,59.2106,62.8822,63.2969,62.6456,62.2948,54.1485,61.9005,59.9856,59.8555,61.187,60.7874,48.8668,59.6606,61.58,61.3166,57.6601,61.3083,60.6904,57.0106,54.0289,60.4105
FUE 5,65.6315,65.6315,65.6304,65.6278,65.6268,65.6194,65.6203,65.5816,65.4064,65.2149,64.69,65.2796,65.1279,64.7418,63.071,59.8842,64.0818,64.5958,63.7936,63.3722,54.5727,62.9062,60.7325,60.5891,62.0809,61.6272,49.2145,60.375,62.5328,62.2293,58.223,62.2197,61.518,57.5384,54.4502,61.2043
FUE 6,97.6551,97.6551,97.6542,97.6518,97.651,97.6443,97.6452,97.6106,97.4537,97.2815,96.8057,97.3398,97.203,96.8528,95.3078,92.2648,96.2479,96.7197,95.9815,95.5895,87.0496,95.1531,93.0841,92.946,94.3735,93.9417,81.7203,92.7394,94.8015,94.5143,90.6468,94.5052,93.8374,89.9757,86.9282,93.5372
FUE 7,87.096,87.096,87.0951,87.0928,87.0919,87.0854,87.0862,87.0521,86.8971,86.727,86.2565,86.7846,86.6494,86.3032,84.7721,81.7456,85.7043,86.1714,85.4403,85.0516,76.5419,84.6186,82.5615,82.4241,83.8441,83.4148,71.216,82.2184,84.2694,83.984,80.1326,83.975,83.3111,79.4632,76.4206,83.0125
FUE 8,54.2933,54.2933,54.2923,54.2895,54.2886,54.2809,54.2819,54.2422,54.0626,53.8666,53.3304,53.9329,53.7776,53.3832,51.6839,48.4656,52.7106,53.2342,52.4174,51.9894,43.1338,51.5168,49.3202,49.1757,50.6814,50.2229,37.7695,48.9598,51.1386,50.8314,46.7953,50.8217,50.1126,46.1078,43.011,49.796
FUE 9,92.5222,92.5221,92.5213,92.5192,92.518,92.5117,92.5104,92.4658,92.3978,92.1003,91.9515,92.2921,92.1177,91.9587,91.5878,87.5159,91.5961,91.1973,91.0285,91.0005,80.1184,90.495,90.0587,90.0338,83.9202,82.3847,87.5701,89.6102,87.9793,86.459,88.9886,88.7849,89.3743,66.3097,87.8486,89.0472
FUE 10,82.2866,82.2866,82.2857,82.2837,82.2826,82.2765,82.2753,82.2325,82.1671,81.8809,81.7375,82.0655,81.8976,81.7444,81.3861,77.4013,81.3942,81.0078,80.844,80.8168,70.0505,80.3249,79.8993,79.875,73.8377,72.3096,77.4548,79.4607,77.8584,76.3567,78.8513,78.6512,79.2296,56.2517,77.7296,78.9088
FUE 11,55.9382,55.9382,55.9373,55.9349,55.9336,55.9266,55.9252,55.8757,55.8004,55.4723,55.3091,55.6836,55.4915,55.317,54.9122,50.6166,54.9214,54.4894,54.3076,54.2775,43.1057,53.7363,53.2726,53.2462,46.9425,45.3891,50.6725,52.7988,51.0958,49.5295,52.1463,51.9335,52.5506,29.2732,50.9605,52.2077
FUE 12,56.7057,56.7057,56.7045,56.7016,56.7001,56.6916,56.6899,56.6299,56.5388,56.146,55.9527,56.3983,56.1688,55.9619,55.4879,50.7711,55.4985,55.0002,54.7927,54.7585,43.069,54.148,53.6323,53.6031,46.9634,45.3804,50.8301,53.1112,51.2781,49.6317,52.4024,52.173,52.8406,29.198,51.1346,52.4686
FUE 13,75.4883,75.4883,75.4874,75.4852,75.484,75.4773,75.476,75.4291,75.3577,75.0461,74.8906,75.2469,75.0643,74.8981,74.5114,70.3335,74.5201,74.1058,73.9309,73.9019,62.8813,73.3795,72.9303,72.9047,66.7001,65.1559,70.3886,72.4698,70.8046,69.2622,71.8336,71.6255,72.2281,49.061,70.6717,71.8935
FUE 14,59.057,59.057,59.0558,59.0531,59.0517,59.0436,59.042,58.9854,58.8993,58.527,58.3432,58.7664,58.5487,58.352,57.8996,53.3091,57.9097,57.432,57.2323,57.1993,45.6617,56.6099,56.1098,56.0815,49.5398,47.9652,53.3672,55.6029,53.8081,52.1848,54.9107,54.6862,55.3389,31.8014,53.667,54.9755
FUE 15,58.5124,58.5124,58.5117,58.5099,58.5089,58.5036,58.5026,58.4651,58.4078,58.1557,58.0286,58.3186,58.1705,58.0348,57.7153,54.0122,57.7226,57.3751,57.2269,57.2022,46.8223,56.7538,56.3622,56.3398,50.5583,49.0563,54.0633,55.9557,54.4479,53.0092,55.3861,55.198,55.7404,33.0591,54.3253,55.4401
FUE 16,56.48,56.48,56.4791,56.4771,56.476,56.47,56.4688,56.4263,56.3613,56.077,55.9345,56.2604,56.0937,55.9414,55.5852,51.6153,55.5932,55.209,55.046,55.0189,44.2725,54.5294,54.1055,54.0813,48.0571,46.5304,51.6686,53.6686,52.0712,50.5728,53.0613,52.8618,53.4384,30.4755,51.9427,53.1186
FUE 17,101.9107,101.9107,101.9099,101.9078,101.9061,101.9022,101.8998,101.8313,101.8191,101.6671,101.6204,101.645,101.2981,101.211,101.2919,100.2131,100.7819,98.5241,99.3872,99.7931,98.1548,98.8339,99.4566,99.481,75.7257,76.103,99.3103,98.8074,89.4454,82.0928,98.7935,94.1822,97.3241,88.7274,98.5324,96.8407
FUE 18,63.4789,63.4789,63.478,63.4759,63.4742,63.4702,63.4676,63.3973,63.3847,63.2287,63.1808,63.206,62.8504,62.7611,62.8441,61.7422,62.3224,60.0271,60.9022,61.3148,59.6533,60.341,60.9727,60.9975,37.1745,37.5518,60.8241,60.3141,50.9006,43.5426,60.3,55.6506,58.8139,50.1816,60.0354,58.326
FUE 19,61.7808,61.7808,61.78,61.7781,61.7766,61.773,61.7707,61.708,61.6968,61.5571,61.5141,61.5368,61.2165,61.1357,61.2108,60.203,60.7363,58.5965,59.4212,59.8064,58.2415,58.8934,59.4872,59.5104,35.9762,36.3534,59.348,58.868,49.6743,42.3402,58.8547,54.3669,57.4391,48.9598,58.6045,56.9698
FUE 20,56.453,56.453,56.4519,56.4492,56.447,56.4419,56.4387,56.35,56.3342,56.1387,56.079,56.1104,55.6718,55.563,55.664,54.3519,55.0349,52.4108,53.3886,53.8583,51.9996,52.7589,53.4685,53.4966,29.1279,29.5054,53.3004,52.7289,42.9025,35.5031,52.7133,47.7548,51.0881,42.1757,52.42,50.5648
FUE 21,64.8705,64.8705,64.8697,64.8679,64.8664,64.863,64.8608,64.8004,64.7897,64.6552,64.6138,64.6356,64.3266,64.2485,64.321,63.3439,63.8619,61.7739,62.5815,62.9576,61.4253,62.065,62.646,62.6687,39.2358,39.613,62.51,62.0401,52.9237,45.5982,62.0271,57.5955,60.6357,52.2108,61.7817,60.1729
FUE 22,64.7956,64.7956,64.7948,64.7928,64.7912,64.7876,64.7852,64.7207,64.7092,64.5657,64.5215,64.5448,64.2162,64.1333,64.2103,63.18,63.7246,61.5471,62.3841,62.776,61.1875,61.8481,62.4512,62.4748,38.8685,39.2458,62.3097,61.8224,52.5738,45.2335,61.8089,57.2809,60.3759,51.8581,61.5551,59.902
FUE 23,64.5949,64.5949,64.5938,64.5913,64.5894,64.5847,64.5818,64.5003,64.4857,64.3057,64.2507,64.2796,63.8734,63.7721,63.8662,62.6342,63.2783,60.7766,61.7168,62.1653,60.3789,61.1122,61.7932,61.8201,37.6451,38.0226,61.6323,61.0834,51.4032,44.0179,61.0683,56.2201,59.4934,50.6791,60.7855,58.9827
FUE 24,64.1537,64.1537,64.1529,64.1511,64.1497,64.1464,64.1443,64.0862,64.0758,63.946,63.9061,63.9271,63.6284,63.5528,63.6231,62.6742,63.178,61.1385,61.93,62.2975,60.796,61.4241,61.9931,62.0152,38.6797,39.0568,61.86,61.3997,52.3575,45.0406,61.3869,57.0092,60.0185,51.6462,61.1461,59.5619
FUE 25,104.1054,104.1054,104.1044,104.102,104.1,104.0979,104.0962,104.017,104.0042,103.9493,103.8824,103.6167,102.6721,102.532,103.3321,103.1724,101.4463,96.7816,96.3441,98.3869,102.2202,95.3215,99.3818,99.5201,96.7201,97.2142,101.4919,97.9339,79.1832,89.0579,99.0393,75.3837,92.3975,99.0014,99.7105,91.5537
FUE 26,55.5025,55.5025,55.5015,55.499,55.4969,55.4947,55.493,55.4114,55.3982,55.3417,55.2729,54.9997,54.0321,53.889,54.7076,54.544,52.7833,48.0723,47.6324,49.6883,53.5709,46.6054,50.6921,50.8318,48.0105,48.5074,52.8296,49.2318,30.4504,40.3288,50.3463,26.6507,43.673,50.3081,51.0242,42.8277
FUE 27,83.8388,83.8388,83.8378,83.8354,83.8334,83.8313,83.8296,83.7498,83.7368,83.6815,83.6142,83.3466,82.3962,82.2553,83.0601,82.8994,81.1646,76.4882,76.0501,78.0962,81.942,75.0264,79.0934,79.232,76.4266,76.9215,81.2104,77.6423,58.8838,68.7595,78.75,55.0842,72.1002,78.7121,79.4229,71.256
FUE 28,76.5502,76.5502,76.5492,76.5466,76.5446,76.5423,76.5405,76.4572,76.4437,76.386,76.3158,76.0372,75.053,74.9077,75.7396,75.5731,73.7874,69.0436,68.6022,70.6672,74.585,67.5719,71.6773,71.818,68.9816,69.4805,73.8344,70.2083,51.4054,61.2863,71.3292,47.6055,64.6337,71.2907,72.0118,63.7874
FUE 29,59.8973,59.8973,59.8963,59.8937,59.8915,59.8892,59.8874,59.8024,59.7886,59.7297,59.6581,59.3742,58.3736,58.2262,59.0713,58.9019,57.092,52.3166,51.8737,53.9473,57.8992,50.8404,54.9636,55.1052,52.2544,52.7552,57.1394,53.4862,34.6628,44.5461,54.6132,30.8628,47.8966,54.5745,55.3004,47.0492
