,FBS,Bid
FUE 1,1,0.74452
FUE 2,1,0.13168
FUE 3,1,0.80308
FUE 4,1,0.3044
FUE 5,1,0.34285
FUE 6,1,0.65934
FUE 7,1,0.038964
FUE 8,1,0.77214
FUE 9,2,0.69008
FUE 10,2,0.92725
FUE 11,2,0.062019
FUE 12,2,0.68747
FUE 13,2,0.72569
FUE 14,2,0.84653
FUE 15,2,0.5538
FUE 16,2,0.8424
FUE 17,3,0.048919
FUE 18,3,0.7588
FUE 19,3,0.676
FUE 20,3,0.87443
FUE 21,3,0.33094
FUE 22,3,0.5185
FUE 23,3,0.45395
FUE 24,3,0.1795
FUE 25,4,0.8474
FUE 26,4,0.046426
FUE 27,4,0.5236
FUE 28,4,0.2327
FUE 29,4,0.90327
FUE 30,4,0.54126
FUE 31,4,0.098685
FUE 32,4,0.85708
FUE 33,5,0.042738
FUE 34,5,0.14204
FUE 35,5,0.2175
FUE 36,5,0.77746
FUE 37,5,0.35761
FUE 38,5,0.025324
FUE 39,5,0.83378
FUE 40,5,0.3632
FUE 41,6,0.78856
FUE 42,6,0.87966
FUE 43,6,0.67651
FUE 44,6,0.54524
FUE 45,6,0.89889
FUE 46,6,0.099493
FUE 47,6,0.090939
FUE 48,6,0.034239
