,FBS,Bid
FUE 1,1,0.065067
FUE 2,1,0.38669
FUE 3,1,0.50496
FUE 4,1,0.86857
FUE 5,1,0.74851
FUE 6,1,0.74571
FUE 7,1,0.84794
FUE 8,1,0.2371
FUE 9,2,0.33753
FUE 10,2,0.96413
FUE 11,2,0.14351
FUE 12,2,0.10353
FUE 13,2,0.90865
FUE 14,2,0.11519
FUE 15,2,0.74437
FUE 16,2,0.72466
FUE 17,3,0.12222
FUE 18,3,0.98491
FUE 19,3,0.20814
FUE 20,3,0.24974
FUE 21,3,0.48624
FUE 22,3,0.29274
FUE 23,3,0.7165
FUE 24,3,0.57419
FUE 25,4,0.71103
FUE 26,4,0.10081
FUE 27,4,0.31388
FUE 28,4,0.92829
FUE 29,4,0.89293
FUE 30,4,0.59871
FUE 31,4,0.49665
FUE 32,4,0.8257
FUE 33,5,0.81578
FUE 34,5,0.1412
FUE 35,5,0.60466
FUE 36,5,0.79057
FUE 37,5,0.74859
FUE 38,5,0.0098224
FUE 39,5,0.1934
FUE 40,5,0.38479
FUE 41,6,0.43876
FUE 42,6,0.8923
FUE 43,6,0.93029
FUE 44,6,0.60236
FUE 45,6,0.72898
FUE 46,6,0.89436
FUE 47,6,0.36184
FUE 48,6,0.20369
