,FBS,Bid
FUE 1,1,0.73199
FUE 2,1,0.24648
FUE 3,1,0.028575
FUE 4,1,0.72989
FUE 5,1,0.73104
FUE 6,1,0.023763
FUE 7,1,0.95979
FUE 8,1,0.50331
FUE 9,1,0.27367
FUE 10,1,0.57564
FUE 11,1,0.87319
FUE 12,1,0.38412
FUE 13,1,0.47657
FUE 14,1,0.97819
FUE 15,1,0.50047
FUE 16,2,0.83491
FUE 17,2,0.60995
FUE 18,2,0.18766
FUE 19,2,0.54598
FUE 20,2,0.86501
FUE 21,2,0.81278
FUE 22,2,0.20152
FUE 23,2,0.51744
FUE 24,2,0.55333
FUE 25,2,0.23614
FUE 26,2,0.4999
FUE 27,2,0.55028
FUE 28,2,0.75277
FUE 29,2,0.72478
FUE 30,2,0.82204
FUE 31,3,0.30466
FUE 32,3,0.56617
FUE 33,3,0.22834
FUE 34,3,0.69238
FUE 35,3,0.14799
FUE 36,3,0.96217
FUE 37,3,0.4909
FUE 38,3,0.56747
FUE 39,3,0.21944
FUE 40,3,0.68591
FUE 41,3,0.958
FUE 42,3,0.94156
FUE 43,3,0.79431
FUE 44,3,0.96505
FUE 45,3,0.2729
FUE 46,4,0.072693
FUE 47,4,0.1818
FUE 48,4,0.59098
FUE 49,4,0.4268
FUE 50,4,0.31105
FUE 51,4,0.50647
FUE 52,4,0.76678
FUE 53,4,0.54134
FUE 54,4,0.76954
FUE 55,4,0.84912
FUE 56,4,0.3604
FUE 57,4,0.41889
FUE 58,4,0.43512
FUE 59,4,0.39311
FUE 60,4,0.97529
FUE 61,5,0.15275
FUE 62,5,0.56453
FUE 63,5,0.27472
FUE 64,5,0.93477
FUE 65,5,0.43749
FUE 66,5,0.93996
FUE 67,5,0.085517
FUE 68,5,0.082211
FUE 69,5,0.68951
FUE 70,5,0.33574
FUE 71,5,0.43313
FUE 72,5,0.09382
FUE 73,5,0.53274
FUE 74,5,0.94476
FUE 75,5,0.21258
FUE 76,6,0.091607
FUE 77,6,0.91207
FUE 78,6,0.41358
FUE 79,6,0.012942
FUE 80,6,0.40242
FUE 81,6,0.35294
FUE 82,6,0.38942
FUE 83,6,0.9017
FUE 84,6,0.42573
FUE 85,6,0.11875
FUE 86,6,0.18996
FUE 87,6,0.10439
FUE 88,6,0.88441
FUE 89,6,0.51492
FUE 90,6,0.00092685
