,FBS,Bid
FUE 1,1,0.47937
FUE 2,1,0.68021
FUE 3,1,0.5035
FUE 4,1,0.63042
FUE 5,1,0.98019
FUE 6,1,0.77894
FUE 7,1,0.073868
FUE 8,1,0.71475
FUE 9,1,0.023436
FUE 10,2,0.23323
FUE 11,2,0.72111
FUE 12,2,0.87063
FUE 13,2,0.24182
FUE 14,2,0.13252
FUE 15,2,0.80724
FUE 16,2,0.67708
FUE 17,2,0.76571
FUE 18,2,0.30835
FUE 19,3,0.52913
FUE 20,3,0.57326
FUE 21,3,0.79878
FUE 22,3,0.85646
FUE 23,3,0.70738
FUE 24,3,0.061343
FUE 25,3,0.28234
FUE 26,3,0.33837
FUE 27,3,0.21115
FUE 28,4,0.76327
FUE 29,4,0.72666
FUE 30,4,0.44131
FUE 31,4,0.12208
FUE 32,4,0.70014
FUE 33,4,0.97435
FUE 34,4,0.32257
FUE 35,4,0.7921
FUE 36,4,0.087627
FUE 37,5,0.65117
FUE 38,5,0.9099
FUE 39,5,0.072986
FUE 40,5,0.40538
FUE 41,5,0.84547
FUE 42,5,0.4725
FUE 43,5,0.92597
FUE 44,5,0.69126
FUE 45,5,0.19692
FUE 46,6,0.54159
FUE 47,6,0.19408
FUE 48,6,0.26467
FUE 49,6,0.96287
FUE 50,6,0.25456
FUE 51,6,0.061514
FUE 52,6,0.32734
FUE 53,6,0.71555
FUE 54,6,0.049606
