,FBS,Bid
FUE 1,1,0.70572
FUE 2,1,0.12841
FUE 3,1,0.075309
FUE 4,1,0.53843
FUE 5,1,0.6781
FUE 6,1,0.69572
FUE 7,1,0.090347
FUE 8,1,0.33746
FUE 9,1,0.8164
FUE 10,2,0.60919
FUE 11,2,0.20212
FUE 12,2,0.93098
FUE 13,2,0.16112
FUE 14,2,0.33174
FUE 15,2,0.00035252
FUE 16,2,0.95169
FUE 17,2,0.49302
FUE 18,2,0.97809
FUE 19,3,0.54537
FUE 20,3,0.65267
FUE 21,3,0.28356
FUE 22,3,0.85866
FUE 23,3,0.11266
FUE 24,3,0.69481
FUE 25,3,0.41177
FUE 26,3,0.30211
FUE 27,3,0.17883
FUE 28,4,0.75423
FUE 29,4,0.4088
FUE 30,4,0.74646
FUE 31,4,0.88186
FUE 32,4,0.6006
FUE 33,4,0.50957
FUE 34,4,0.63964
FUE 35,4,0.24487
FUE 36,4,0.092342
FUE 37,5,0.92066
FUE 38,5,0.1183
FUE 39,5,0.16909
FUE 40,5,0.84855
FUE 41,5,0.68502
FUE 42,5,0.92396
FUE 43,5,0.6357
FUE 44,5,0.5436
FUE 45,5,0.86673
FUE 46,6,0.35628
FUE 47,6,0.69056
FUE 48,6,0.66482
FUE 49,6,0.16455
FUE 50,6,0.96908
FUE 51,6,0.48433
FUE 52,6,0.24135
FUE 53,6,0.49034
FUE 54,6,0.86802
