,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,75.0292,75.0287,75.0272,75.024,75.0238,75.0231,75.014,75.0078,74.9818,74.9737,74.8301,74.718,74.6721,74.6889,74.649,74.3194,73.8195,74.3896,74.5712,72.6137,73.192,68.828,71.7141,70.1203,65.5605,59.0554,70.1316,69.8958,72.1064,72.0353,72.3942,55.6679,71.9891,71.5443,69.5143,71.7437
FUE 2,69.3765,69.376,69.3743,69.3709,69.3707,69.3699,69.3602,69.3535,69.3257,69.3169,69.1632,69.0434,68.9945,69.0124,68.9699,68.6192,68.0905,68.6938,68.8869,66.828,67.4314,62.9411,65.8956,64.2584,59.6358,53.1047,64.2699,64.029,66.3014,66.2277,66.5999,49.7131,66.1799,65.7203,63.6398,65.9262
FUE 3,55.4726,55.4721,55.4702,55.4664,55.4661,55.4652,55.4542,55.4467,55.4153,55.4054,55.2323,55.0979,55.0431,55.0631,55.0156,54.6255,54.0435,54.7081,54.923,52.6791,53.3272,48.6191,51.6894,49.9781,45.2518,38.6789,49.9901,49.7405,52.1185,52.0404,52.4357,35.2809,51.9898,51.5047,49.3383,51.7216
FUE 4,61.4649,61.4643,61.4623,61.4583,61.458,61.4571,61.4456,61.4378,61.4049,61.3946,61.2139,61.0739,61.0169,61.0378,60.9883,60.5831,59.9812,60.6688,60.892,58.5794,59.2438,54.4587,57.5692,55.8321,51.0704,44.4835,55.8442,55.5915,58.0066,57.927,58.3305,41.0834,57.8753,57.3812,55.1849,57.6021
FUE 5,68.9126,68.9121,68.9103,68.9067,68.9064,68.9056,68.8952,68.888,68.8582,68.8488,68.6842,68.5562,68.5039,68.523,68.4777,68.1048,67.5459,68.1839,68.3893,66.2252,66.8542,62.2381,65.2598,63.5797,58.8965,52.3408,63.5915,63.3455,65.679,65.6028,65.9883,48.9454,65.5534,65.0791,62.9487,65.2914
FUE 6,68.1022,68.1016,68.0998,68.0962,68.0959,68.0951,68.0846,68.0774,68.0473,68.0379,67.8722,67.7434,67.6909,67.7101,67.6645,67.2894,66.7276,67.369,67.5756,65.4014,66.0329,61.405,64.433,62.7489,58.0601,51.5022,62.7607,62.5143,64.8534,64.777,65.1637,48.1065,64.7274,64.2518,62.1168,64.4646
FUE 7,58.5912,58.5908,58.5896,58.5871,58.5869,58.5863,58.5791,58.5741,58.5533,58.5468,58.4313,58.3406,58.3033,58.317,58.2846,58.0146,57.5983,58.0724,58.2212,56.5636,57.0649,53.1074,55.7673,54.3153,49.9721,43.5608,54.3257,54.1071,56.1169,56.0538,56.3711,40.1881,56.0127,55.6149,53.7518,55.7938
FUE 8,54.6172,54.6166,54.6148,54.6111,54.6109,54.61,54.5994,54.5922,54.5618,54.5523,54.3849,54.255,54.2019,54.2213,54.1753,53.7969,53.2307,53.8772,54.0855,51.8961,52.5312,47.8856,50.923,49.2328,44.5356,37.9743,49.2447,48.9975,51.3453,51.2685,51.6571,34.5782,51.2187,50.741,48.599,50.9547
FUE 9,58.3922,58.3918,58.3904,58.3876,58.3874,58.3867,58.3786,58.3731,58.3498,58.3426,58.2139,58.1132,58.0719,58.087,58.0511,57.753,57.2968,57.8166,57.9809,56.1794,56.7181,52.559,55.3323,53.8095,49.3561,42.8962,53.8204,53.5932,55.7029,55.6359,55.9736,39.5159,55.5923,55.1713,53.2247,55.3603
FUE 10,67.3183,67.3179,67.3165,67.3137,67.3134,67.3128,67.3046,67.2989,67.2753,67.2679,67.1372,67.0349,66.993,67.0084,66.9719,66.6694,66.2072,66.734,66.9006,65.0773,65.6216,61.433,64.2227,62.6896,58.2206,51.7539,62.7006,62.4721,64.5964,64.5288,64.8696,48.3725,64.4848,64.0604,62.1017,64.2509
FUE 11,64.6185,64.618,64.6166,64.6136,64.6134,64.6127,64.6042,64.5983,64.5738,64.5661,64.4306,64.3245,64.2811,64.297,64.2593,63.9465,63.4699,64.0132,64.1855,62.3107,62.8682,58.6112,61.4387,59.8818,55.3769,48.8949,59.8929,59.6615,61.8196,61.7507,62.0985,45.5111,61.7058,61.2734,59.2868,61.4674
FUE 12,73.8186,73.8181,73.8165,73.8133,73.813,73.8123,73.803,73.7966,73.7699,73.7615,73.614,73.4989,73.4519,73.4691,73.4282,73.0904,72.5793,73.1623,73.3484,71.3513,71.9395,67.5255,70.4388,68.8278,64.243,57.7274,68.8392,68.6013,70.8364,70.7643,71.1284,54.3383,70.7175,70.2668,68.2168,70.4688
FUE 13,59.8024,59.8019,59.8003,59.7971,59.7968,59.7961,59.7867,59.7803,59.7534,59.745,59.5966,59.4809,59.4335,59.4509,59.4098,59.0702,58.5565,59.1424,59.3295,57.3236,57.914,53.4891,56.4083,54.7935,50.2032,43.6854,54.8049,54.5666,56.8071,56.7347,57.1,40.2959,56.6878,56.2358,54.1814,56.4384
FUE 14,65.6142,65.6137,65.6119,65.6079,65.6092,65.6066,65.5978,65.5866,65.577,65.5649,65.4029,65.1374,65.1015,65.413,65.0766,65.2455,65.0136,64.2242,64.6449,64.644,60.288,62.4308,64.3179,58.5019,62.354,60.8069,62.9148,48.4634,59.2249,62.9476,61.5115,49.977,62.13,58.6942,62.2854,59.8724
FUE 15,96.0501,96.0496,96.0478,96.044,96.0452,96.0428,96.0342,96.0235,96.0142,96.0025,95.8459,95.589,95.5541,95.8557,95.53,95.6936,95.4689,94.7014,95.111,95.11,90.8314,92.9454,94.7927,89.0605,92.8699,91.3446,93.4207,79.0492,89.7781,93.453,92.0401,80.5616,92.6496,89.2515,92.8025,90.4199
FUE 16,58.7217,58.7213,58.7196,58.716,58.7172,58.7148,58.7069,58.6968,58.6881,58.6771,58.5302,58.2886,58.2558,58.5395,58.233,58.3872,58.1754,57.4478,57.8369,57.836,53.7016,55.7612,57.5347,51.9601,55.6881,54.2038,56.2203,42.0018,52.6672,56.2514,54.8824,43.5117,55.4746,52.1485,55.6228,53.298
FUE 17,61.3666,61.3662,61.3646,61.361,61.3622,61.3599,61.3521,61.3423,61.3338,61.3231,61.1798,60.9438,60.9117,61.1888,60.8895,61.0401,60.8332,60.1203,60.5018,60.5009,56.4213,58.4599,60.2056,54.6913,58.3877,56.9193,58.9129,44.7539,55.3942,58.9435,57.5913,46.2629,58.1769,54.8786,58.3233,56.0208
FUE 18,73.6197,73.6193,73.6173,73.613,73.6144,73.6117,73.6023,73.5905,73.5803,73.5674,73.3958,73.1155,73.0775,73.4065,73.0513,73.2295,72.985,72.1576,72.5977,72.5966,68.1098,70.3005,72.2555,66.2986,70.2215,68.6382,70.7991,56.216,67.0305,70.833,69.3576,57.7316,69.9915,66.4931,70.1511,67.6873
FUE 19,70.4495,70.4491,70.4474,70.4437,70.4449,70.4426,70.4345,70.4243,70.4156,70.4045,70.2563,70.0125,69.9794,70.2656,69.9565,70.1119,69.8984,69.1651,69.5571,69.5562,65.4012,67.4686,69.2526,63.6554,67.3952,65.905,67.9301,53.6893,64.364,67.9613,66.586,55.1996,67.1807,63.8441,67.3296,64.9964
FUE 20,92.8046,92.8041,92.8023,92.7984,92.7997,92.7972,92.7885,92.7776,92.7682,92.7563,92.5976,92.3373,92.302,92.6075,92.2776,92.4433,92.2158,91.4396,91.8536,91.8526,87.5433,89.6688,91.5319,85.7663,89.5927,88.0588,90.1475,75.7441,86.4861,90.18,88.7579,77.257,89.371,85.9578,89.5249,87.1301
FUE 21,59.1386,59.1383,59.1369,59.1338,59.1348,59.1329,59.1261,59.1175,59.1101,59.1008,58.9758,58.7688,58.7406,58.9837,58.7209,58.8534,58.6713,58.0362,58.3775,58.3767,54.597,56.5179,58.1127,52.933,56.4508,55.0709,56.9369,43.1195,53.6121,56.9651,55.7058,44.6225,56.2545,53.1143,56.3909,54.2141
FUE 22,109.458,109.4576,109.4558,109.4518,109.4531,109.4506,109.442,109.431,109.4216,109.4097,109.2507,108.9901,108.9547,109.2607,108.9302,109.0962,108.8683,108.0912,108.5057,108.5047,104.1918,106.3186,108.1836,102.4142,106.2425,104.7076,106.7978,92.3907,103.1342,106.8303,105.4071,93.9037,106.0206,102.6058,106.1746,103.7785
FUE 23,61.2332,61.2327,61.2305,61.2258,61.2274,61.2244,61.214,61.201,61.1897,61.1756,60.9869,60.6802,60.6389,60.9986,60.6103,60.8047,60.5381,59.6452,60.1184,60.1173,55.4133,57.6814,59.7501,53.5623,57.5989,55.9569,58.2041,43.4114,54.3083,58.2397,56.7002,44.9301,57.3589,53.7604,57.5253,54.98
FUE 24,57.969,57.9684,57.966,57.9607,57.9625,57.9591,57.9475,57.9329,57.9202,57.9044,57.6936,57.3533,57.3076,57.7067,57.276,57.4911,57.1964,56.222,56.7362,56.7349,51.7755,54.1316,56.3356,49.8806,54.0449,52.336,54.6823,39.6561,50.6421,54.7199,53.1064,41.1781,53.7934,50.0825,53.9678,51.3301
FUE 25,59.4149,59.4144,59.4121,59.4069,59.4086,59.4054,59.3942,59.38,59.3678,59.3525,59.1483,58.818,58.7736,59.161,58.7429,58.9519,58.6655,57.7151,58.2172,58.216,53.3302,55.6613,57.8261,51.4478,55.5758,53.886,56.204,41.2437,52.2048,56.241,54.6487,42.7648,55.3276,51.6486,55.4997,52.8883
FUE 26,73.4873,73.4869,73.4852,73.4816,73.4828,73.4805,73.4725,73.4625,73.4538,73.4429,73.2966,73.0558,73.023,73.3057,73.0004,73.154,72.943,72.2175,72.6055,72.6046,68.4783,70.5348,72.3042,66.7385,70.4618,68.9799,70.993,56.7832,67.4449,71.024,69.6575,58.293,70.2487,66.9266,70.3967,68.0751
FUE 27,56.3512,56.3508,56.3487,56.3444,56.3461,56.343,56.3307,56.3151,56.3221,56.3151,56.2159,56.019,56.0202,56.1858,56.0118,56.1083,56.0078,55.2034,54.4335,55.7273,52.0153,55.1164,55.4551,53.8639,54.3464,54.0323,53.6351,41.298,33.3442,52.0575,45.356,51.0358,49.3999,33.8253,52.8318,40.0605
FUE 28,74.8902,74.8898,74.8877,74.8837,74.8853,74.8824,74.8708,74.856,74.8627,74.8561,74.7624,74.5761,74.5772,74.7339,74.5693,74.6606,74.5655,73.8,73.0613,74.2993,70.7127,73.7167,74.0402,72.5116,72.9775,72.6744,72.2902,60.0825,52.1356,70.7541,64.128,69.7524,68.1402,52.6165,71.5098,58.847
FUE 29,61.5413,61.5408,61.5388,61.5347,61.5364,61.5335,61.5217,61.5068,61.5135,61.5069,61.4123,61.2243,61.2255,61.3835,61.2174,61.3096,61.2136,60.4419,59.6982,60.9451,57.3383,60.3581,60.6839,59.1453,59.6138,59.309,58.9227,46.6938,38.7457,57.3798,50.7413,56.3749,54.7587,39.2267,58.1386,45.4579
FUE 30,63.0167,63.0162,63.0137,63.0088,63.0108,63.0073,62.9932,62.9755,62.9835,62.9755,62.8629,62.6402,62.6415,62.8287,62.632,62.741,62.6275,61.7309,60.8887,62.3127,58.3155,61.635,62.0094,60.2739,60.7943,60.455,60.0287,47.415,39.4474,58.3597,51.4988,57.295,55.6086,39.9287,59.1745,46.1734
FUE 31,63.4201,63.4197,63.418,63.4145,63.4159,63.4134,63.4033,63.3905,63.3962,63.3905,63.3091,63.1466,63.1476,63.2843,63.1406,63.2204,63.1373,62.4602,61.7947,62.9034,59.6155,62.3858,62.6742,61.2926,61.7185,61.4418,61.0888,49.2111,41.2827,59.6546,53.2229,58.7032,57.152,41.7631,60.3644,47.981
FUE 32,62.0195,62.019,62.0164,62.0114,62.0134,62.0098,61.9952,61.9767,61.985,61.9768,61.8598,61.6289,61.6302,61.8243,61.6204,61.7333,61.6157,60.6901,59.8257,61.2899,57.2065,60.5914,60.9769,59.1973,59.7291,59.3822,58.9471,46.2544,38.2829,57.2513,50.3453,56.1742,54.4734,38.7643,58.0779,45.0116
FUE 33,61.9577,61.9572,61.9546,61.9495,61.9515,61.9478,61.9329,61.9142,61.9226,61.9142,61.7952,61.5603,61.5617,61.759,61.5517,61.6665,61.547,60.6077,59.733,61.2161,57.0926,60.5078,60.8985,59.0983,59.6353,59.2849,58.8459,46.1171,38.1439,57.1377,50.2112,56.0549,54.3477,38.6254,57.9697,44.8739
FUE 34,63.4899,63.4894,63.4872,63.4829,63.4846,63.4815,63.469,63.4531,63.4602,63.4532,63.3525,63.1526,63.1538,63.3218,63.1453,63.2432,63.1412,62.3263,61.548,62.8568,59.1113,62.2383,62.5811,60.9731,61.4601,61.143,60.7423,48.3715,40.416,59.1538,52.4327,58.1269,56.4848,40.897,59.933,47.1334
FUE 35,54.4559,54.4555,54.4537,54.4501,54.4515,54.4489,54.4383,54.425,54.431,54.425,54.3399,54.1702,54.1712,54.314,54.1639,54.2473,54.1605,53.4565,52.7684,53.9168,50.5359,53.3794,53.6785,52.2514,52.6898,52.4049,52.0421,40.0582,32.1237,50.5757,44.0811,49.6082,48.0373,32.6043,51.3001,38.8264
FUE 36,109.1248,109.1244,109.1223,109.1181,109.1198,109.1168,109.1048,109.0897,109.0965,109.0897,108.9934,108.802,108.8031,108.9641,108.7949,108.8888,108.791,108.0067,107.2528,108.5179,104.8702,107.9216,108.2525,106.6934,107.1674,106.859,106.4684,94.197,86.2467,104.912,98.2487,103.9004,102.2765,86.7276,105.6768,92.9605
