,FBS,Bid
FUE 1,1,0.69669
FUE 2,1,0.067211
FUE 3,1,0.29006
FUE 4,1,0.19719
FUE 5,1,0.15738
FUE 6,1,0.29611
FUE 7,1,0.25748
FUE 8,1,0.21635
FUE 9,2,0.52603
FUE 10,2,0.32089
FUE 11,2,0.28468
FUE 12,2,0.07649
FUE 13,2,0.88509
FUE 14,2,0.1376
FUE 15,2,0.66625
FUE 16,2,0.0012702
FUE 17,3,0.89002
FUE 18,3,0.49833
FUE 19,3,0.93738
FUE 20,3,0.016957
FUE 21,3,0.69727
FUE 22,3,0.77832
FUE 23,3,0.65249
FUE 24,3,0.55158
FUE 25,4,0.5174
FUE 26,4,0.40496
FUE 27,4,0.54062
FUE 28,4,0.27365
FUE 29,4,0.15523
FUE 30,4,0.88246
FUE 31,4,0.18797
FUE 32,4,0.4358
FUE 33,5,0.36305
FUE 34,5,0.88102
FUE 35,5,0.80124
FUE 36,5,0.005954
FUE 37,5,0.58955
FUE 38,5,0.40678
FUE 39,5,0.030944
FUE 40,5,0.43238
FUE 41,6,0.41321
FUE 42,6,0.88545
FUE 43,6,0.22675
FUE 44,6,0.97468
FUE 45,6,0.50985
FUE 46,6,0.82152
FUE 47,6,0.20364
FUE 48,6,0.19193
