,FBS,Bid
FUE 1,1,0.56914
FUE 2,1,0.4731
FUE 3,1,0.67708
FUE 4,1,0.15602
FUE 5,1,0.2583
FUE 6,1,0.60098
FUE 7,1,0.55155
FUE 8,1,0.3823
FUE 9,1,0.53104
FUE 10,1,0.53712
FUE 11,1,0.036017
FUE 12,1,0.82917
FUE 13,1,0.24203
FUE 14,2,0.28853
FUE 15,2,0.93942
FUE 16,2,0.45303
FUE 17,2,0.53812
FUE 18,2,0.63582
FUE 19,2,0.38596
FUE 20,2,0.5551
FUE 21,2,0.37285
FUE 22,2,0.1105
FUE 23,2,0.53575
FUE 24,2,0.04537
FUE 25,2,0.67575
FUE 26,2,0.49499
FUE 27,3,0.35785
FUE 28,3,0.072969
FUE 29,3,0.52414
FUE 30,3,0.37784
FUE 31,3,0.77313
FUE 32,3,0.68567
FUE 33,3,0.39726
FUE 34,3,0.47284
FUE 35,3,0.33028
FUE 36,3,0.25687
FUE 37,3,0.97386
FUE 38,3,0.23623
FUE 39,3,0.96033
FUE 40,4,0.55738
FUE 41,4,0.66656
FUE 42,4,0.37953
FUE 43,4,0.28961
FUE 44,4,0.27692
FUE 45,4,0.44625
FUE 46,4,0.42771
FUE 47,4,0.59624
FUE 48,4,0.72625
FUE 49,4,0.14335
FUE 50,4,0.96914
FUE 51,4,0.037585
FUE 52,4,0.89111
FUE 53,5,0.18092
FUE 54,5,0.81092
FUE 55,5,0.61328
FUE 56,5,0.27523
FUE 57,5,0.30872
FUE 58,5,0.54312
FUE 59,5,0.88641
FUE 60,5,0.30863
FUE 61,5,0.49035
FUE 62,5,0.97236
FUE 63,5,0.757
FUE 64,5,0.198
FUE 65,5,0.99179
FUE 66,6,0.60341
FUE 67,6,0.20554
FUE 68,6,0.38972
FUE 69,6,0.87759
FUE 70,6,0.87139
FUE 71,6,0.80941
FUE 72,6,0.77122
FUE 73,6,0.19594
FUE 74,6,0.87046
FUE 75,6,0.54759
FUE 76,6,0.69052
FUE 77,6,0.25444
FUE 78,6,0.67138
