,FBS,Bid
FUE 1,1,0.97296
FUE 2,1,0.3807
FUE 3,1,0.27381
FUE 4,1,0.7321
FUE 5,1,0.89485
FUE 6,1,0.29625
FUE 7,1,0.82443
FUE 8,1,0.93652
FUE 9,1,0.1375
FUE 10,1,0.88346
FUE 11,2,0.56273
FUE 12,2,0.71146
FUE 13,2,0.5589
FUE 14,2,0.3233
FUE 15,2,0.91136
FUE 16,2,0.39142
FUE 17,2,0.12344
FUE 18,2,0.49394
FUE 19,2,0.34684
FUE 20,2,0.2418
FUE 21,3,0.94882
FUE 22,3,0.98485
FUE 23,3,0.37213
FUE 24,3,0.85316
FUE 25,3,0.97818
FUE 26,3,0.81348
FUE 27,3,0.11369
FUE 28,3,0.23729
FUE 29,3,0.35771
FUE 30,3,0.71202
FUE 31,4,0.5051
FUE 32,4,0.99433
FUE 33,4,0.31328
FUE 34,4,0.7275
FUE 35,4,0.80581
FUE 36,4,0.94314
FUE 37,4,0.38398
FUE 38,4,0.79167
FUE 39,4,0.32232
FUE 40,4,0.79286
FUE 41,5,0.55688
FUE 42,5,0.33736
FUE 43,5,0.58542
FUE 44,5,0.96195
FUE 45,5,0.37978
FUE 46,5,0.073889
FUE 47,5,0.60195
FUE 48,5,0.14223
FUE 49,5,0.32717
FUE 50,5,0.85105
FUE 51,6,0.24
FUE 52,6,0.501
FUE 53,6,0.78318
FUE 54,6,0.82525
FUE 55,6,0.17037
FUE 56,6,0.77032
FUE 57,6,0.90765
FUE 58,6,0.74498
FUE 59,6,0.60768
FUE 60,6,0.61474
