,FBS,Bid
FUE 1,1,0.019664
FUE 2,1,0.20052
FUE 3,1,0.89379
FUE 4,1,0.31795
FUE 5,1,0.46356
FUE 6,1,0.31792
FUE 7,1,0.77633
FUE 8,1,0.49925
FUE 9,1,0.35821
FUE 10,1,0.59374
FUE 11,1,0.86492
FUE 12,1,0.063569
FUE 13,1,0.59364
FUE 14,2,0.85115
FUE 15,2,0.10207
FUE 16,2,0.874
FUE 17,2,0.1864
FUE 18,2,0.18114
FUE 19,2,0.30289
FUE 20,2,0.15243
FUE 21,2,0.40141
FUE 22,2,0.18455
FUE 23,2,0.21789
FUE 24,2,0.0012531
FUE 25,2,0.82076
FUE 26,2,0.98235
FUE 27,3,0.4475
FUE 28,3,0.22111
FUE 29,3,0.73003
FUE 30,3,0.035515
FUE 31,3,0.69059
FUE 32,3,0.28324
FUE 33,3,0.74709
FUE 34,3,0.74113
FUE 35,3,0.40574
FUE 36,3,0.87284
FUE 37,3,0.64684
FUE 38,3,0.43288
FUE 39,3,0.49927
FUE 40,4,0.0057969
FUE 41,4,0.82087
FUE 42,4,0.67535
FUE 43,4,0.87394
FUE 44,4,0.61023
FUE 45,4,0.56664
FUE 46,4,0.47459
FUE 47,4,0.87601
FUE 48,4,0.56653
FUE 49,4,0.45653
FUE 50,4,0.68325
FUE 51,4,0.082708
FUE 52,4,0.92649
FUE 53,5,0.23497
FUE 54,5,0.51759
FUE 55,5,0.19818
FUE 56,5,0.81023
FUE 57,5,0.92534
FUE 58,5,0.32221
FUE 59,5,0.69416
FUE 60,5,0.69197
FUE 61,5,0.26367
FUE 62,5,0.7044
FUE 63,5,0.13304
FUE 64,5,0.99751
FUE 65,5,0.086081
FUE 66,6,0.84413
FUE 67,6,0.59471
FUE 68,6,0.22356
FUE 69,6,0.75037
FUE 70,6,0.87124
FUE 71,6,0.67983
FUE 72,6,0.15556
FUE 73,6,0.93009
FUE 74,6,0.89177
FUE 75,6,0.52218
FUE 76,6,0.7298
FUE 77,6,0.37006
FUE 78,6,0.6866
