,FBS,Bid
FUE 1,1,0.84754
FUE 2,1,0.28453
FUE 3,1,0.67878
FUE 4,1,0.10368
FUE 5,1,0.99837
FUE 6,1,0.025213
FUE 7,1,0.487
FUE 8,1,0.15663
FUE 9,1,0.13882
FUE 10,1,0.34325
FUE 11,1,0.052765
FUE 12,1,0.44322
FUE 13,1,0.59168
FUE 14,1,0.25073
FUE 15,1,0.62216
FUE 16,2,0.49862
FUE 17,2,0.86491
FUE 18,2,0.75055
FUE 19,2,0.18844
FUE 20,2,0.16073
FUE 21,2,0.54369
FUE 22,2,0.4507
FUE 23,2,0.71391
FUE 24,2,0.5699
FUE 25,2,0.13236
FUE 26,2,0.23948
FUE 27,2,0.2369
FUE 28,2,0.61092
FUE 29,2,0.18458
FUE 30,2,0.78912
FUE 31,3,0.19195
FUE 32,3,0.265
FUE 33,3,0.61871
FUE 34,3,0.79835
FUE 35,3,0.12101
FUE 36,3,0.52925
FUE 37,3,0.19175
FUE 38,3,0.84435
FUE 39,3,0.61328
FUE 40,3,0.8771
FUE 41,3,0.98185
FUE 42,3,0.8307
FUE 43,3,0.35836
FUE 44,3,0.18024
FUE 45,3,0.004048
FUE 46,4,0.62452
FUE 47,4,0.56176
FUE 48,4,0.96108
FUE 49,4,0.55975
FUE 50,4,0.1858
FUE 51,4,0.08489
FUE 52,4,0.85741
FUE 53,4,0.14638
FUE 54,4,0.17267
FUE 55,4,0.34713
FUE 56,4,0.26954
FUE 57,4,0.43771
FUE 58,4,0.03696
FUE 59,4,0.5159
FUE 60,4,0.11752
FUE 61,5,0.00938
FUE 62,5,0.33278
FUE 63,5,0.78503
FUE 64,5,0.99296
FUE 65,5,0.85357
FUE 66,5,0.073297
FUE 67,5,0.23605
FUE 68,5,0.54268
FUE 69,5,0.60192
FUE 70,5,0.76455
FUE 71,5,0.78003
FUE 72,5,0.31404
FUE 73,5,0.068972
FUE 74,5,0.65911
FUE 75,5,0.92646
FUE 76,6,0.46721
FUE 77,6,0.51733
FUE 78,6,0.90443
FUE 79,6,0.035811
FUE 80,6,0.79445
FUE 81,6,0.64847
FUE 82,6,0.5079
FUE 83,6,0.87377
FUE 84,6,0.062087
FUE 85,6,0.78026
FUE 86,6,0.68523
FUE 87,6,0.062214
FUE 88,6,0.95669
FUE 89,6,0.024012
FUE 90,6,0.49033
