,FBS,Bid
FUE 1,1,0.96559
FUE 2,1,0.94513
FUE 3,1,0.49166
FUE 4,1,0.16726
FUE 5,1,0.71089
FUE 6,1,0.75677
FUE 7,1,0.47987
FUE 8,1,0.83651
FUE 9,2,0.83708
FUE 10,2,0.57033
FUE 11,2,0.78308
FUE 12,2,0.47575
FUE 13,2,0.77766
FUE 14,2,0.896
FUE 15,2,0.95642
FUE 16,2,0.1313
FUE 17,3,0.62641
FUE 18,3,0.74959
FUE 19,3,0.19088
FUE 20,3,0.44376
FUE 21,3,0.292
FUE 22,3,0.43602
FUE 23,3,0.67995
FUE 24,3,0.253
FUE 25,4,0.87214
FUE 26,4,0.5362
FUE 27,4,0.91239
FUE 28,4,0.46591
FUE 29,4,0.37314
FUE 30,4,0.69349
FUE 31,4,0.75692
FUE 32,4,0.90845
FUE 33,5,0.062301
FUE 34,5,0.78346
FUE 35,5,0.16787
FUE 36,5,0.83285
FUE 37,5,0.12946
FUE 38,5,0.49205
FUE 39,5,0.83937
FUE 40,5,0.57857
FUE 41,6,0.27563
FUE 42,6,0.36234
FUE 43,6,0.53434
FUE 44,6,0.93821
FUE 45,6,0.28331
FUE 46,6,0.63981
FUE 47,6,0.037742
FUE 48,6,0.7572
