,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,69.1176,69.1171,69.079,69.0836,69.0537,68.967,69.0316,68.9711,68.8809,68.6024,68.373,68.4343,68.1141,67.7605,66.9848,67.2007,67.7444,66.6566,67.1098,67.4456,66.0095,61.1989,66.5322,66.1977,63.4861,58.0018,66.6665,56.9889,51.5841,65.681,65.6384,64.1537,61.7804,57.9523,65.279,52.0069
FUE 2,74.3178,74.3174,74.2844,74.2884,74.2624,74.1872,74.2433,74.1907,74.1123,73.8686,73.6663,73.7206,73.4368,73.1206,72.4182,72.6149,73.1061,72.1175,72.5322,72.8369,71.5195,66.9197,72.0032,71.6942,69.1336,63.7784,72.1267,62.7762,57.4008,71.2134,71.1737,69.7719,67.4859,63.7295,70.8368,57.8224
FUE 3,61.0621,61.0615,61.022,61.0268,60.9957,60.9058,60.9728,60.91,60.8165,60.5282,60.2911,60.3545,60.0242,59.6603,58.8648,59.0859,59.6437,58.5292,58.9927,59.3368,57.8692,53.0052,58.4022,58.061,55.3106,49.7945,58.5394,48.779,43.3672,57.5349,57.4916,55.9856,53.5905,49.7448,57.1263,43.7903
FUE 4,66.4648,66.4642,66.4271,66.4316,66.4023,66.3178,66.3808,66.3217,66.2336,65.9614,65.7368,65.7969,65.4831,65.1361,64.3731,64.5857,65.1202,64.0497,64.4962,64.8266,63.411,58.6356,63.927,63.5969,60.9107,55.4475,64.0595,54.4363,49.0363,63.0863,63.0442,61.5734,59.2146,55.3981,62.6885,49.4589
FUE 5,65.5812,65.5806,65.5389,65.544,65.5111,65.4162,65.4869,65.4206,65.3221,65.0188,64.7703,64.8367,64.4911,64.1118,63.2869,63.5156,64.0945,62.9405,63.4192,63.7757,62.2616,57.3208,62.8096,62.4586,59.652,54.0907,62.951,53.0716,47.6499,61.9187,61.8744,60.3377,57.9113,54.0409,61.5006,48.0735
FUE 6,77.5095,77.509,77.4714,77.476,77.4464,77.361,77.4247,77.3649,77.2759,77.0009,76.7741,76.8348,76.5181,76.1681,75.3995,75.6136,76.1521,75.0738,75.5234,75.8562,74.4314,69.6401,74.9504,74.6183,71.9207,66.4479,75.0837,65.436,60.0338,74.105,74.0627,72.5856,70.2202,66.3985,73.7053,60.4565
FUE 7,56.9224,56.922,56.8939,56.8974,56.8752,56.8111,56.8589,56.8141,56.747,56.5375,56.3625,56.4095,56.1625,55.8849,55.2597,55.4359,55.8721,54.9888,55.3619,55.6336,54.4448,50.0921,54.8853,54.6043,52.2172,47.0209,54.997,46.0325,40.6949,54.1638,54.1272,52.8207,50.6396,46.9727,53.8159,41.1149
FUE 8,73.8876,73.8871,73.8503,73.8548,73.8258,73.7422,73.8046,73.7461,73.6589,73.3893,73.1668,73.2263,72.9153,72.5711,71.8137,72.0248,72.5554,71.4922,71.936,72.264,70.8572,66.0971,71.3703,71.0421,68.3669,62.9131,71.502,61.9027,56.5047,70.5341,70.4923,69.0276,66.675,62.8637,70.1383,56.9273
FUE 9,55.3832,55.3828,55.355,55.3584,55.3365,55.2729,55.3203,55.2758,55.2093,55.0014,54.8277,54.8744,54.6291,54.3533,53.7319,53.9071,54.3406,53.4625,53.8335,54.1037,52.9212,48.5815,53.3595,53.08,50.7018,45.514,53.4707,44.5264,39.1908,52.6415,52.6051,51.3035,49.1279,45.4659,52.2951,39.6108
FUE 10,90.6865,90.686,90.651,90.6553,90.6278,90.5481,90.6075,90.5518,90.4688,90.2116,89.9988,90.0558,89.7577,89.4268,88.6953,88.8997,89.4117,88.3836,88.8137,89.1307,87.7659,83.0799,88.2653,87.946,85.324,79.9153,88.3931,78.9087,73.5209,87.4508,87.4099,85.9744,83.6524,79.8662,87.0639,73.9431
