,FBS,Bid
FUE 1,1,0.30473
FUE 2,1,0.146
FUE 3,1,0.95551
FUE 4,1,0.96049
FUE 5,1,0.87384
FUE 6,1,0.75009
FUE 7,1,0.37989
FUE 8,1,0.61786
FUE 9,2,0.7104
FUE 10,2,0.058289
FUE 11,2,0.56505
FUE 12,2,0.54505
FUE 13,2,0.97393
FUE 14,2,0.11829
FUE 15,2,0.63455
FUE 16,2,0.14745
FUE 17,3,0.21435
FUE 18,3,0.034498
FUE 19,3,0.7741
FUE 20,3,0.25767
FUE 21,3,0.7857
FUE 22,3,0.60971
FUE 23,3,0.029581
FUE 24,3,0.90973
FUE 25,4,0.37401
FUE 26,4,0.41397
FUE 27,4,0.92457
FUE 28,4,0.4564
FUE 29,4,0.96772
FUE 30,4,0.19749
FUE 31,4,0.78538
FUE 32,4,0.83827
FUE 33,5,0.77173
FUE 34,5,0.38649
FUE 35,5,0.94831
FUE 36,5,0.54037
FUE 37,5,0.54703
FUE 38,5,0.29683
FUE 39,5,0.74911
FUE 40,5,0.11824
FUE 41,6,0.16533
FUE 42,6,0.99145
FUE 43,6,0.06734
FUE 44,6,0.7584
FUE 45,6,0.43264
FUE 46,6,0.14151
FUE 47,6,0.050069
FUE 48,6,0.96583
