,FBS,Bid
FUE 1,1,0.74009
FUE 2,1,0.37375
FUE 3,1,0.77298
FUE 4,1,0.74274
FUE 5,1,0.94398
FUE 6,1,0.097803
FUE 7,1,0.31935
FUE 8,1,0.00061099
FUE 9,1,0.49793
FUE 10,2,0.96837
FUE 11,2,0.024041
FUE 12,2,0.49993
FUE 13,2,0.41624
FUE 14,2,0.82718
FUE 15,2,0.71872
FUE 16,2,0.041973
FUE 17,2,0.76457
FUE 18,2,0.18303
FUE 19,3,0.59606
FUE 20,3,0.59953
FUE 21,3,0.84732
FUE 22,3,0.85938
FUE 23,3,0.15314
FUE 24,3,0.73549
FUE 25,3,0.86362
FUE 26,3,0.9494
FUE 27,3,0.38324
FUE 28,4,0.093471
FUE 29,4,0.19896
FUE 30,4,0.36088
FUE 31,4,0.92414
FUE 32,4,0.43907
FUE 33,4,0.37712
FUE 34,4,0.4748
FUE 35,4,0.084639
FUE 36,4,0.4779
FUE 37,5,0.77129
FUE 38,5,0.14981
FUE 39,5,0.30356
FUE 40,5,0.98489
FUE 41,5,0.39616
FUE 42,5,0.6637
FUE 43,5,0.77188
FUE 44,5,0.61381
FUE 45,5,0.17795
FUE 46,6,0.01951
FUE 47,6,0.19775
FUE 48,6,0.54936
FUE 49,6,0.31048
FUE 50,6,0.20181
FUE 51,6,0.49945
FUE 52,6,0.60916
FUE 53,6,0.80778
FUE 54,6,0.61542
