,FBS,Bid
FUE 1,1,0.99567
FUE 2,1,0.49374
FUE 3,1,0.87
FUE 4,1,0.007111
FUE 5,1,0.69016
FUE 6,1,0.52669
FUE 7,1,0.7865
FUE 8,1,0.25959
FUE 9,1,0.21052
FUE 10,1,0.8384
FUE 11,1,0.30127
FUE 12,1,0.21497
FUE 13,1,0.16492
FUE 14,1,0.75169
FUE 15,2,0.070165
FUE 16,2,0.93727
FUE 17,2,0.58422
FUE 18,2,0.3683
FUE 19,2,0.89439
FUE 20,2,0.31546
FUE 21,2,0.62689
FUE 22,2,0.18738
FUE 23,2,0.45887
FUE 24,2,0.30734
FUE 25,2,0.86088
FUE 26,2,0.44626
FUE 27,2,0.79911
FUE 28,2,0.24194
FUE 29,3,0.24572
FUE 30,3,0.12271
FUE 31,3,0.35397
FUE 32,3,0.60228
FUE 33,3,0.12891
FUE 34,3,0.5175
FUE 35,3,0.94556
FUE 36,3,0.45885
FUE 37,3,0.73245
FUE 38,3,0.14593
FUE 39,3,0.61649
FUE 40,3,0.59878
FUE 41,3,0.43769
FUE 42,3,0.097575
FUE 43,4,0.87863
FUE 44,4,0.28835
FUE 45,4,0.1258
FUE 46,4,0.94765
FUE 47,4,0.44536
FUE 48,4,0.032361
FUE 49,4,0.93961
FUE 50,4,0.19687
FUE 51,4,0.80384
FUE 52,4,0.024941
FUE 53,4,0.21768
FUE 54,4,0.23766
FUE 55,4,0.83728
FUE 56,4,0.53046
FUE 57,5,0.82624
FUE 58,5,0.16056
FUE 59,5,0.40719
FUE 60,5,0.50162
FUE 61,5,0.62085
FUE 62,5,0.93898
FUE 63,5,0.0080165
FUE 64,5,0.63344
FUE 65,5,0.76432
FUE 66,5,0.75938
FUE 67,5,0.9362
FUE 68,5,0.32568
FUE 69,5,0.60513
FUE 70,5,0.38463
FUE 71,6,0.42996
FUE 72,6,0.85022
FUE 73,6,0.96132
FUE 74,6,0.71324
FUE 75,6,0.94118
FUE 76,6,0.64881
FUE 77,6,0.94666
FUE 78,6,0.90482
FUE 79,6,0.56428
FUE 80,6,0.77236
FUE 81,6,0.28002
FUE 82,6,0.85283
FUE 83,6,0.77435
FUE 84,6,0.50321
