,FBS,Bid
FUE 1,1,0.07346
FUE 2,1,0.72635
FUE 3,1,0.69124
FUE 4,1,0.99872
FUE 5,1,0.53982
FUE 6,1,0.58501
FUE 7,1,0.81057
FUE 8,1,0.64238
FUE 9,1,0.77768
FUE 10,1,0.8389
FUE 11,1,0.026056
FUE 12,1,0.34046
FUE 13,1,0.13521
FUE 14,1,0.78224
FUE 15,2,0.47748
FUE 16,2,0.13196
FUE 17,2,0.11623
FUE 18,2,0.20329
FUE 19,2,0.6811
FUE 20,2,0.48739
FUE 21,2,0.26225
FUE 22,2,0.58681
FUE 23,2,0.15467
FUE 24,2,0.76023
FUE 25,2,0.010916
FUE 26,2,0.18
FUE 27,2,0.25837
FUE 28,2,0.77378
FUE 29,3,0.52008
FUE 30,3,0.95542
FUE 31,3,0.91801
FUE 32,3,0.4475
FUE 33,3,0.72107
FUE 34,3,0.35728
FUE 35,3,0.44458
FUE 36,3,0.00013805
FUE 37,3,0.53214
FUE 38,3,0.4561
FUE 39,3,0.38226
FUE 40,3,0.93048
FUE 41,3,0.19422
FUE 42,3,0.38834
FUE 43,4,0.96534
FUE 44,4,0.41217
FUE 45,4,0.80075
FUE 46,4,0.18526
FUE 47,4,0.33852
FUE 48,4,0.73555
FUE 49,4,0.39422
FUE 50,4,0.64501
FUE 51,4,0.35323
FUE 52,4,0.348
FUE 53,4,0.4023
FUE 54,4,0.37944
FUE 55,4,0.95074
FUE 56,4,0.078574
FUE 57,5,0.35354
FUE 58,5,0.25299
FUE 59,5,0.16533
FUE 60,5,0.43807
FUE 61,5,0.094898
FUE 62,5,0.053918
FUE 63,5,0.042337
FUE 64,5,0.45497
FUE 65,5,0.29751
FUE 66,5,0.92151
FUE 67,5,0.35822
FUE 68,5,0.25788
FUE 69,5,0.12171
FUE 70,5,0.73592
FUE 71,6,0.3816
FUE 72,6,0.64806
FUE 73,6,0.3057
FUE 74,6,0.164
FUE 75,6,0.74599
FUE 76,6,0.72575
FUE 77,6,0.57146
FUE 78,6,0.84781
FUE 79,6,0.71424
FUE 80,6,0.54863
FUE 81,6,0.0041635
FUE 82,6,0.92481
FUE 83,6,0.48121
FUE 84,6,0.72502
