,FBS,Bid
FUE 1,1,0.60356
FUE 2,1,0.43729
FUE 3,1,0.81607
FUE 4,1,0.76015
FUE 5,1,0.17342
FUE 6,1,0.40635
FUE 7,1,0.56144
FUE 8,1,0.37424
FUE 9,1,0.74567
FUE 10,1,0.25432
FUE 11,1,0.76112
FUE 12,2,0.77887
FUE 13,2,0.013418
FUE 14,2,0.015411
FUE 15,2,0.74121
FUE 16,2,0.029042
FUE 17,2,0.37995
FUE 18,2,0.076838
FUE 19,2,0.067251
FUE 20,2,0.34488
FUE 21,2,0.52859
FUE 22,2,0.19901
FUE 23,3,0.95942
FUE 24,3,0.48011
FUE 25,3,0.40868
FUE 26,3,0.60275
FUE 27,3,0.71503
FUE 28,3,0.2285
FUE 29,3,0.82271
FUE 30,3,0.45067
FUE 31,3,0.078399
FUE 32,3,0.58495
FUE 33,3,0.98031
FUE 34,4,0.027196
FUE 35,4,0.81767
FUE 36,4,0.57565
FUE 37,4,0.11626
FUE 38,4,0.19522
FUE 39,4,0.9369
FUE 40,4,0.42542
FUE 41,4,0.58963
FUE 42,4,0.93658
FUE 43,4,0.5017
FUE 44,4,0.63415
FUE 45,5,0.32534
FUE 46,5,0.39722
FUE 47,5,0.52571
FUE 48,5,0.43623
FUE 49,5,0.1599
FUE 50,5,0.74495
FUE 51,5,0.60882
FUE 52,5,0.10697
FUE 53,5,0.36487
FUE 54,5,0.18946
FUE 55,5,0.50292
FUE 56,6,0.94213
FUE 57,6,0.054464
FUE 58,6,0.12606
FUE 59,6,0.78982
FUE 60,6,0.96545
FUE 61,6,0.36159
FUE 62,6,0.10345
FUE 63,6,0.20117
FUE 64,6,0.43056
FUE 65,6,0.68374
FUE 66,6,0.16698
