,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,56.5784,56.5779,56.563,56.5577,56.4464,56.3101,56.1165,56.1958,55.8351,56.1712,56.2134,54.576,56.0723,54.398,55.4043,54.4031,55.7393,49.0447,55.1393,55.5237,53.7396,54.7379,55.1929,50.4231,43.0425,55.0481,53.9084,49.8157,34.3603,27.2899,42.2461,53.2716,42.1181,51.0558,50.1638,33.7382
FUE 2,62.8742,62.8737,62.8578,62.8522,62.7339,62.5893,62.3844,62.4682,62.0874,62.4422,62.4869,60.7703,62.3376,60.5855,61.6348,60.5908,61.9865,55.1175,61.3574,61.7599,59.9041,60.9388,61.4134,56.5132,49.0805,61.2622,60.0784,55.8975,40.3883,33.3166,48.2821,59.4218,48.1539,57.1561,56.2503,39.766
FUE 3,61.1894,61.1889,61.1703,61.1638,61.0264,60.8591,60.6236,60.7198,60.2851,60.6899,60.7412,58.8178,60.5701,58.6156,59.775,58.6214,60.1708,52.8717,59.4656,59.9154,57.8768,59.0027,59.5279,54.3078,46.7558,59.3599,58.0649,53.6727,38.0413,30.9668,45.9531,57.3594,45.8243,54.9743,54.0362,37.4185
FUE 4,54.957,54.9564,54.9339,54.926,54.76,54.5595,54.2797,54.3936,53.8822,54.3582,54.419,52.2127,54.2164,51.9882,53.2929,51.9946,53.7492,45.9147,52.9403,53.454,51.177,52.4191,53.011,47.3963,39.7127,52.8207,51.3823,46.7391,30.9742,23.8968,38.9052,50.6163,38.7758,48.0897,47.1148,30.3509
FUE 5,54.657,54.6566,54.6424,54.6375,54.5321,54.4029,54.2191,54.2944,53.9511,54.2711,54.3111,52.7427,54.177,52.5708,53.5393,52.5758,53.8596,47.3223,53.285,53.6535,51.933,52.8989,53.3365,48.6843,41.3528,53.1975,52.0968,48.0848,32.6802,25.6109,40.5582,51.478,40.4306,49.3078,48.4285,32.0583
FUE 6,54.9697,54.9691,54.9496,54.9427,54.7981,54.6224,54.3756,54.4763,54.022,54.4451,54.4987,52.5015,54.3196,52.2933,53.4913,52.2993,53.9028,46.4585,53.1705,53.6371,51.535,52.6922,53.235,47.9075,40.3181,53.0611,51.7278,47.2661,31.5966,24.5213,39.514,51.0058,39.385,48.5815,47.6331,30.9737
FUE 7,80.418,80.4175,80.4011,80.3953,80.2734,80.1245,79.9137,79.9999,79.6087,79.9732,80.0191,78.2621,79.8656,78.0738,79.1449,78.0792,79.5052,72.5493,78.8612,79.273,77.3809,78.4338,78.9185,73.9535,66.4956,78.7639,77.558,73.3337,57.7986,50.7263,65.6963,76.8915,65.5679,74.6013,73.6887,57.1762
FUE 8,64.6838,64.6833,64.6645,64.658,64.5195,64.351,64.1138,64.2106,63.7731,64.1806,64.2322,62.2979,64.0599,62.0948,63.26,62.1007,63.658,56.3373,62.9489,63.4011,61.3531,62.4837,63.0115,57.7753,50.2177,62.8426,61.5419,57.1392,41.5021,34.4274,49.4147,60.8339,49.2859,58.443,57.5033,40.8792
FUE 9,65.9935,65.9929,65.9735,65.9667,65.823,65.6483,65.4029,65.503,65.0511,65.472,65.5253,63.5371,65.3472,63.3297,64.5229,63.3357,64.9325,57.5059,64.2036,64.6681,62.5738,63.7271,64.2678,58.9533,51.3684,64.0947,62.766,58.3127,42.6477,35.5725,50.5644,62.046,50.4354,59.6264,58.6792,42.0248
FUE 10,71.035,71.0344,71.0159,71.0094,70.8723,70.7054,70.4704,70.5664,70.1326,70.5366,70.5877,68.6678,70.417,68.4659,69.6235,68.4717,70.0185,62.7264,69.3146,69.7636,67.7281,68.8525,69.3768,64.1619,56.6118,69.2091,67.916,63.527,47.8975,40.8231,55.8091,67.2112,55.6803,64.828,63.8904,47.2748
