,FBS,Bid
FUE 1,1,0.95939
FUE 2,1,0.41562
FUE 3,1,0.58304
FUE 4,1,0.38392
FUE 5,1,0.98119
FUE 6,1,0.16406
FUE 7,1,0.90819
FUE 8,1,0.17719
FUE 9,1,0.078066
FUE 10,1,0.42112
FUE 11,1,0.14496
FUE 12,1,0.10946
FUE 13,1,0.19459
FUE 14,2,0.58433
FUE 15,2,0.54995
FUE 16,2,0.5207
FUE 17,2,0.32741
FUE 18,2,0.83511
FUE 19,2,0.52793
FUE 20,2,0.82385
FUE 21,2,0.62919
FUE 22,2,0.22575
FUE 23,2,0.15997
FUE 24,2,0.019372
FUE 25,2,0.95514
FUE 26,2,0.10681
FUE 27,3,0.27022
FUE 28,3,0.29466
FUE 29,3,0.65418
FUE 30,3,0.30581
FUE 31,3,0.77797
FUE 32,3,0.491
FUE 33,3,0.7073
FUE 34,3,0.69064
FUE 35,3,0.79074
FUE 36,3,0.2628
FUE 37,3,0.41623
FUE 38,3,0.8599
FUE 39,3,0.52795
FUE 40,4,0.61963
FUE 41,4,0.58253
FUE 42,4,0.10122
FUE 43,4,0.58797
FUE 44,4,0.43047
FUE 45,4,0.26095
FUE 46,4,0.77257
FUE 47,4,0.027174
FUE 48,4,0.73514
FUE 49,4,0.95566
FUE 50,4,0.656
FUE 51,4,0.61284
FUE 52,4,0.34054
FUE 53,5,0.20176
FUE 54,5,0.24355
FUE 55,5,0.28008
FUE 56,5,0.6276
FUE 57,5,0.43256
FUE 58,5,0.32497
FUE 59,5,0.55126
FUE 60,5,0.59854
FUE 61,5,0.4604
FUE 62,5,0.32944
FUE 63,5,0.034487
FUE 64,5,0.31346
FUE 65,5,0.46473
FUE 66,6,0.80822
FUE 67,6,0.4044
FUE 68,6,0.69885
FUE 69,6,0.40643
FUE 70,6,0.81788
FUE 71,6,0.5862
FUE 72,6,0.42639
FUE 73,6,0.072301
FUE 74,6,0.86279
FUE 75,6,0.91068
FUE 76,6,0.83083
FUE 77,6,0.35017
FUE 78,6,0.61213
