,FBS,Bid
FUE 1,1,0.32998
FUE 2,1,0.16834
FUE 3,1,0.16546
FUE 4,1,0.045867
FUE 5,1,0.22914
FUE 6,1,0.57681
FUE 7,1,0.40564
FUE 8,1,0.16334
FUE 9,1,0.36897
FUE 10,2,0.60222
FUE 11,2,0.96288
FUE 12,2,0.99121
FUE 13,2,0.069948
FUE 14,2,0.23183
FUE 15,2,0.27561
FUE 16,2,0.80995
FUE 17,2,0.9758
FUE 18,2,0.00012306
FUE 19,3,0.47239
FUE 20,3,0.47499
FUE 21,3,0.12933
FUE 22,3,0.36645
FUE 23,3,0.48458
FUE 24,3,0.80368
FUE 25,3,0.6825
FUE 26,3,0.020955
FUE 27,3,0.13332
FUE 28,4,0.63732
FUE 29,4,0.41509
FUE 30,4,0.074463
FUE 31,4,0.8659
FUE 32,4,0.35322
FUE 33,4,0.86556
FUE 34,4,0.33173
FUE 35,4,0.69543
FUE 36,4,0.6453
FUE 37,5,0.56186
FUE 38,5,0.92693
FUE 39,5,0.58909
FUE 40,5,0.41167
FUE 41,5,0.52165
FUE 42,5,0.87821
FUE 43,5,0.46118
FUE 44,5,0.43537
FUE 45,5,0.59385
FUE 46,6,0.074962
FUE 47,6,0.035795
FUE 48,6,0.2941
FUE 49,6,0.75689
FUE 50,6,0.76797
FUE 51,6,0.08964
FUE 52,6,0.30541
FUE 53,6,0.20478
FUE 54,6,0.011851
