,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,56.1787,56.0844,55.9885,55.8658,55.9361,55.7085,55.624,55.5319,53.4258,55.2028,49.7938,54.8955,50.4601,49.8219,54.7934,53.4549,47.4748,54.2909,51.1025,53.9077,53.6784,52.3016,51.6429,52.8871,28.7029,53.3691,27.7951,51.1701,52.8607,33.764,50.7947,43.1827,50.9761,40.5059,49.7189,51.9624
FUE 2,73.0248,72.9428,72.8593,72.7519,72.8134,72.6137,72.5393,72.458,70.5493,72.1657,67.1048,71.8905,67.7469,67.132,71.7987,70.5763,64.8469,71.3437,68.3623,70.9935,70.7826,69.4996,68.8769,70.0486,46.1617,70.4968,45.2541,68.4268,70.024,51.2202,68.0679,60.6097,68.2416,57.948,67.0324,69.1796
FUE 3,88.9755,88.8928,88.8087,88.7005,88.7625,88.5614,88.4864,88.4045,86.4854,88.1103,83.0306,87.8335,83.674,83.0578,87.7412,86.5125,80.7692,87.2836,84.291,86.9316,86.7198,85.4317,84.8069,85.9826,62.0791,86.4327,61.1715,84.3556,85.9579,67.1377,83.9958,76.5289,84.1699,73.8663,82.958,85.1106
FUE 4,59.5094,59.4349,59.359,59.2612,59.3172,59.135,59.0669,58.9924,57.2137,58.7236,53.9021,58.4693,54.5264,53.9285,58.3842,57.2392,51.6896,57.9603,55.1223,57.6322,57.4338,56.2156,55.6183,56.739,33.071,57.1641,32.1636,55.1846,56.7156,38.1275,54.8375,47.4943,55.0056,44.8444,53.8315,55.9091
FUE 5,54.2942,54.1797,54.0641,53.9168,54.001,53.729,53.6287,53.5199,51.1232,53.1341,47.2433,52.7781,47.9402,47.2725,52.6608,51.1554,44.8487,52.0887,48.6173,51.6583,51.4029,49.8975,49.1913,50.5323,25.9732,51.0607,25.0651,48.6888,50.5036,31.0373,48.2921,40.4903,48.4836,37.7957,47.1651,49.5329
FUE 6,55.0833,54.9905,54.8963,54.7756,54.8447,54.6208,54.5376,54.4469,52.3659,54.1225,48.7568,53.8193,49.4202,48.7848,53.7186,52.3947,46.4451,53.2221,50.0594,52.8431,52.6161,51.2509,50.5966,51.8319,27.6834,52.3097,26.7756,50.1266,51.8058,32.7442,49.7531,42.1594,49.9337,39.4844,48.6822,50.9141
FUE 7,64.0457,63.9608,63.8743,63.7633,63.8269,63.6205,63.5437,63.4598,61.5028,63.1586,58.011,62.8757,58.6593,58.0384,62.7814,61.5304,55.7373,62.3147,59.2816,61.9564,61.7409,60.4345,59.8027,60.9926,37.0294,61.4493,36.1218,59.3468,60.9676,42.0886,58.9837,51.4858,59.1594,48.8201,57.9379,60.1096
FUE 8,63.4619,63.3659,63.2684,63.1436,63.215,62.9837,62.8979,62.8044,60.673,62.4705,57.0182,62.159,57.6874,57.0464,62.0556,60.7024,54.692,61.5471,58.3331,61.1597,60.928,59.5396,58.8766,60.1296,35.9101,60.6158,35.0022,58.401,60.103,40.9715,58.0236,50.3935,58.206,47.7149,56.943,59.1981
FUE 9,81.5192,81.4354,81.3501,81.2405,81.3033,81.0995,81.0236,80.9407,79.0025,80.643,75.5289,80.3631,76.1748,75.5562,80.2698,79.0298,73.2612,79.8076,76.7944,79.4524,79.2387,77.9413,77.313,78.4959,54.562,78.9494,53.6544,76.8594,78.4711,59.621,76.4979,69.0152,76.6728,66.351,75.456,77.6183
FUE 10,64.1605,64.0771,63.9922,63.8832,63.9456,63.7429,63.6674,63.5849,61.6541,63.2885,58.1878,63.0099,58.8328,58.2151,62.9169,61.6814,55.9226,62.4565,59.4514,62.1026,61.8896,60.5959,59.9689,61.149,37.2269,61.6012,36.3193,59.5162,61.1242,42.2858,59.1554,51.6788,59.3299,49.0153,58.1151,60.2736
