,FBS,Bid
FUE 1,1,0.94848
FUE 2,1,0.92189
FUE 3,1,0.45163
FUE 4,1,0.2423
FUE 5,1,0.50682
FUE 6,1,0.87904
FUE 7,1,0.41488
FUE 8,1,0.71554
FUE 9,1,0.43606
FUE 10,2,0.64742
FUE 11,2,0.35776
FUE 12,2,0.13517
FUE 13,2,0.51739
FUE 14,2,0.38531
FUE 15,2,0.71132
FUE 16,2,0.84027
FUE 17,2,0.51297
FUE 18,2,0.14873
FUE 19,3,0.047187
FUE 20,3,0.87615
FUE 21,3,0.6288
FUE 22,3,0.64892
FUE 23,3,0.6671
FUE 24,3,0.069079
FUE 25,3,0.43975
FUE 26,3,0.35178
FUE 27,3,0.2594
FUE 28,4,0.046402
FUE 29,4,0.87959
FUE 30,4,0.34004
FUE 31,4,0.20591
FUE 32,4,0.08283
FUE 33,4,0.44119
FUE 34,4,0.40703
FUE 35,4,0.98943
FUE 36,4,0.14598
FUE 37,5,0.84023
FUE 38,5,0.32157
FUE 39,5,0.50922
FUE 40,5,0.31478
FUE 41,5,0.0078961
FUE 42,5,0.73036
FUE 43,5,0.13033
FUE 44,5,0.12353
FUE 45,5,0.92695
FUE 46,6,0.51479
FUE 47,6,0.15244
FUE 48,6,0.88859
FUE 49,6,0.39778
FUE 50,6,0.286
FUE 51,6,0.37477
FUE 52,6,0.3073
FUE 53,6,0.78619
FUE 54,6,0.73855
