,FBS,Bid
FUE 1,1,0.79049
FUE 2,1,0.68085
FUE 3,1,0.29727
FUE 4,1,0.95904
FUE 5,1,0.66102
FUE 6,1,0.50411
FUE 7,1,0.064191
FUE 8,1,0.717
FUE 9,1,0.7649
FUE 10,1,0.83098
FUE 11,1,0.79371
FUE 12,1,0.36597
FUE 13,1,0.59593
FUE 14,1,0.85805
FUE 15,1,0.7554
FUE 16,2,0.29949
FUE 17,2,0.031588
FUE 18,2,0.78736
FUE 19,2,0.82641
FUE 20,2,0.36686
FUE 21,2,0.42922
FUE 22,2,0.10392
FUE 23,2,0.081393
FUE 24,2,0.47961
FUE 25,2,0.7916
FUE 26,2,0.11999
FUE 27,2,0.91405
FUE 28,2,0.9558
FUE 29,2,0.60793
FUE 30,2,0.34319
FUE 31,3,0.10851
FUE 32,3,0.64519
FUE 33,3,0.51848
FUE 34,3,0.585
FUE 35,3,0.76921
FUE 36,3,0.70569
FUE 37,3,0.26994
FUE 38,3,0.92646
FUE 39,3,0.88515
FUE 40,3,0.78367
FUE 41,3,0.067006
FUE 42,3,0.86318
FUE 43,3,0.03192
FUE 44,3,0.0035538
FUE 45,3,0.83738
FUE 46,4,0.60895
FUE 47,4,0.34141
FUE 48,4,0.027002
FUE 49,4,0.43287
FUE 50,4,0.1911
FUE 51,4,0.26132
FUE 52,4,0.418
FUE 53,4,0.49166
FUE 54,4,0.087533
FUE 55,4,0.40985
FUE 56,4,0.48206
FUE 57,4,0.94434
FUE 58,4,0.30412
FUE 59,4,0.9545
FUE 60,4,0.98445
FUE 61,5,0.55576
FUE 62,5,0.67002
FUE 63,5,0.9483
FUE 64,5,0.72007
FUE 65,5,0.54325
FUE 66,5,0.18366
FUE 67,5,0.19001
FUE 68,5,0.46921
FUE 69,5,0.028105
FUE 70,5,0.93128
FUE 71,5,0.87337
FUE 72,5,0.86633
FUE 73,5,0.97392
FUE 74,5,0.066661
FUE 75,5,0.41187
FUE 76,6,0.43694
FUE 77,6,0.74099
FUE 78,6,0.25612
FUE 79,6,0.64398
FUE 80,6,0.92046
FUE 81,6,0.38451
FUE 82,6,0.0082574
FUE 83,6,0.80664
FUE 84,6,0.417
FUE 85,6,0.53393
FUE 86,6,0.25011
FUE 87,6,0.60264
FUE 88,6,0.2187
FUE 89,6,0.2273
FUE 90,6,0.70996
