,FBS,Bid
FUE 1,1,0.40551
FUE 2,1,0.088958
FUE 3,1,0.22524
FUE 4,1,0.8511
FUE 5,1,0.60327
FUE 6,1,0.049481
FUE 7,1,0.73797
FUE 8,1,0.57765
FUE 9,1,0.39067
FUE 10,2,0.86163
FUE 11,2,0.98197
FUE 12,2,0.98871
FUE 13,2,0.80342
FUE 14,2,0.49262
FUE 15,2,0.28674
FUE 16,2,0.47748
FUE 17,2,0.45587
FUE 18,2,0.92641
FUE 19,3,0.020523
FUE 20,3,0.019516
FUE 21,3,0.1938
FUE 22,3,0.49043
FUE 23,3,0.060918
FUE 24,3,0.22291
FUE 25,3,0.027078
FUE 26,3,0.46351
FUE 27,3,0.74455
FUE 28,4,0.76526
FUE 29,4,0.49774
FUE 30,4,0.90576
FUE 31,4,0.71233
FUE 32,4,0.13036
FUE 33,4,0.06826
FUE 34,4,0.37629
FUE 35,4,0.33373
FUE 36,4,0.55899
FUE 37,5,0.10956
FUE 38,5,0.95859
FUE 39,5,0.10184
FUE 40,5,0.37623
FUE 41,5,0.0057373
FUE 42,5,0.20276
FUE 43,5,0.83487
FUE 44,5,0.68535
FUE 45,5,0.7192
FUE 46,6,0.51201
FUE 47,6,0.5723
FUE 48,6,0.31487
FUE 49,6,0.42059
FUE 50,6,0.95188
FUE 51,6,0.93666
FUE 52,6,0.52429
FUE 53,6,0.74304
FUE 54,6,0.42044
