,FBS,Bid
FUE 1,1,0.0076201
FUE 2,1,0.45231
FUE 3,1,0.77569
FUE 4,1,0.46605
FUE 5,1,0.6739
FUE 6,1,0.77747
FUE 7,1,0.65698
FUE 8,1,0.51211
FUE 9,1,0.19449
FUE 10,1,0.068689
FUE 11,1,0.36088
FUE 12,1,0.11967
FUE 13,1,0.51998
FUE 14,1,0.37954
FUE 15,1,0.30734
FUE 16,2,0.7533
FUE 17,2,0.58268
FUE 18,2,0.29045
FUE 19,2,0.84924
FUE 20,2,0.87043
FUE 21,2,0.14005
FUE 22,2,0.72594
FUE 23,2,0.99864
FUE 24,2,0.71741
FUE 25,2,0.38762
FUE 26,2,0.26575
FUE 27,2,0.83451
FUE 28,2,0.59117
FUE 29,2,0.77053
FUE 30,2,0.89187
FUE 31,3,0.37605
FUE 32,3,0.5921
FUE 33,3,0.82756
FUE 34,3,0.36083
FUE 35,3,0.42051
FUE 36,3,0.64485
FUE 37,3,0.33087
FUE 38,3,0.003946
FUE 39,3,0.64174
FUE 40,3,0.52282
FUE 41,3,0.93193
FUE 42,3,0.24793
FUE 43,3,0.14566
FUE 44,3,0.51805
FUE 45,3,0.26846
FUE 46,4,0.75443
FUE 47,4,0.41489
FUE 48,4,0.0089075
FUE 49,4,0.77104
FUE 50,4,0.33875
FUE 51,4,0.035447
FUE 52,4,0.57604
FUE 53,4,0.40276
FUE 54,4,0.13697
FUE 55,4,0.21801
FUE 56,4,0.435
FUE 57,4,0.45119
FUE 58,4,0.12793
FUE 59,4,0.37266
FUE 60,4,0.68059
FUE 61,5,0.37316
FUE 62,5,0.53473
FUE 63,5,0.82313
FUE 64,5,0.82577
FUE 65,5,0.77488
FUE 66,5,0.33053
FUE 67,5,0.294
FUE 68,5,0.79423
FUE 69,5,0.3088
FUE 70,5,0.40801
FUE 71,5,0.30885
FUE 72,5,0.63194
FUE 73,5,0.052917
FUE 74,5,0.23232
FUE 75,5,0.17958
FUE 76,6,0.91227
FUE 77,6,0.43298
FUE 78,6,0.032567
FUE 79,6,0.10479
FUE 80,6,0.50906
FUE 81,6,0.21388
FUE 82,6,0.70583
FUE 83,6,0.26014
FUE 84,6,0.8953
FUE 85,6,0.77282
FUE 86,6,0.90126
FUE 87,6,0.83681
FUE 88,6,0.026902
FUE 89,6,0.19339
FUE 90,6,0.24361
