,FBS,Bid
FUE 1,1,0.87789
FUE 2,1,0.64415
FUE 3,1,0.10507
FUE 4,1,0.2956
FUE 5,1,0.95373
FUE 6,1,0.35172
FUE 7,1,0.51788
FUE 8,1,0.96757
FUE 9,1,0.73313
FUE 10,1,0.79917
FUE 11,1,0.61886
FUE 12,1,0.83439
FUE 13,1,0.27707
FUE 14,1,0.16302
FUE 15,1,0.98295
FUE 16,2,0.38809
FUE 17,2,0.75024
FUE 18,2,0.97105
FUE 19,2,0.80954
FUE 20,2,0.068034
FUE 21,2,0.96224
FUE 22,2,0.84203
FUE 23,2,0.5857
FUE 24,2,0.1246
FUE 25,2,0.48563
FUE 26,2,0.57668
FUE 27,2,0.42062
FUE 28,2,0.47292
FUE 29,2,0.81192
FUE 30,2,0.52536
FUE 31,3,0.57829
FUE 32,3,0.4018
FUE 33,3,0.36694
FUE 34,3,0.024427
FUE 35,3,0.877
FUE 36,3,0.92899
FUE 37,3,0.97736
FUE 38,3,0.052278
FUE 39,3,0.077168
FUE 40,3,0.7192
FUE 41,3,0.58466
FUE 42,3,0.27868
FUE 43,3,0.2267
FUE 44,3,0.51271
FUE 45,3,0.72325
FUE 46,4,0.24686
FUE 47,4,0.070823
FUE 48,4,0.062314
FUE 49,4,0.15857
FUE 50,4,0.73121
FUE 51,4,0.62809
FUE 52,4,0.46801
FUE 53,4,0.41992
FUE 54,4,0.83085
FUE 55,4,0.92257
FUE 56,4,0.96343
FUE 57,4,0.96704
FUE 58,4,0.22588
FUE 59,4,0.7307
FUE 60,4,0.24881
FUE 61,5,0.40104
FUE 62,5,0.54934
FUE 63,5,0.86677
FUE 64,5,0.092709
FUE 65,5,0.032716
FUE 66,5,0.87726
FUE 67,5,0.16992
FUE 68,5,0.62028
FUE 69,5,0.12148
FUE 70,5,0.29619
FUE 71,5,0.28931
FUE 72,5,0.071873
FUE 73,5,0.45573
FUE 74,5,0.0055459
FUE 75,5,0.5784
FUE 76,6,0.95322
FUE 77,6,0.027241
FUE 78,6,0.56924
FUE 79,6,0.8053
FUE 80,6,0.93048
FUE 81,6,0.87696
FUE 82,6,0.84912
FUE 83,6,0.84241
FUE 84,6,0.83905
FUE 85,6,0.63462
FUE 86,6,0.072536
FUE 87,6,0.042433
FUE 88,6,0.37826
FUE 89,6,0.20998
FUE 90,6,0.26161
