,FBS,Bid
FUE 1,1,0.15619
FUE 2,1,0.22557
FUE 3,1,0.48726
FUE 4,1,0.007041
FUE 5,1,0.85306
FUE 6,1,0.68651
FUE 7,1,0.6322
FUE 8,1,0.44985
FUE 9,1,0.90734
FUE 10,1,0.74331
FUE 11,1,0.14251
FUE 12,2,0.21268
FUE 13,2,0.90115
FUE 14,2,0.17642
FUE 15,2,0.67242
FUE 16,2,0.99257
FUE 17,2,0.4053
FUE 18,2,0.7645
FUE 19,2,0.95316
FUE 20,2,0.14141
FUE 21,2,0.2718
FUE 22,2,0.99385
FUE 23,3,0.93766
FUE 24,3,0.34229
FUE 25,3,0.4228
FUE 26,3,0.11169
FUE 27,3,0.73166
FUE 28,3,0.93419
FUE 29,3,0.73436
FUE 30,3,0.25004
FUE 31,3,0.30509
FUE 32,3,0.35635
FUE 33,3,0.49503
FUE 34,4,0.58623
FUE 35,4,0.62244
FUE 36,4,0.067326
FUE 37,4,0.88455
FUE 38,4,0.28326
FUE 39,4,0.016126
FUE 40,4,0.75556
FUE 41,4,0.28928
FUE 42,4,0.61252
FUE 43,4,0.18294
FUE 44,4,0.20565
FUE 45,5,0.3801
FUE 46,5,0.19767
FUE 47,5,0.43972
FUE 48,5,0.77845
FUE 49,5,0.93763
FUE 50,5,0.49967
FUE 51,5,0.62959
FUE 52,5,0.46209
FUE 53,5,0.16789
FUE 54,5,0.46254
FUE 55,5,0.74374
FUE 56,6,0.0016978
FUE 57,6,0.77032
FUE 58,6,0.81777
FUE 59,6,0.60818
FUE 60,6,0.10413
FUE 61,6,0.14517
FUE 62,6,0.4808
FUE 63,6,0.42651
FUE 64,6,0.23618
FUE 65,6,0.028319
FUE 66,6,0.2814
