,FBS,Bid
FUE 1,1,0.062345
FUE 2,1,0.55867
FUE 3,1,0.052707
FUE 4,1,0.12046
FUE 5,1,0.18134
FUE 6,1,0.10528
FUE 7,1,0.31664
FUE 8,1,0.25864
FUE 9,1,0.78638
FUE 10,1,0.92832
FUE 11,1,0.12947
FUE 12,1,0.36789
FUE 13,2,0.31307
FUE 14,2,0.095854
FUE 15,2,0.14851
FUE 16,2,0.49804
FUE 17,2,0.56612
FUE 18,2,0.017705
FUE 19,2,0.48933
FUE 20,2,0.14787
FUE 21,2,0.7577
FUE 22,2,0.72927
FUE 23,2,0.5383
FUE 24,2,0.042007
FUE 25,3,0.01298
FUE 26,3,0.2362
FUE 27,3,0.57398
FUE 28,3,0.86417
FUE 29,3,0.4381
FUE 30,3,0.49661
FUE 31,3,0.93831
FUE 32,3,0.64569
FUE 33,3,0.072791
FUE 34,3,0.11963
FUE 35,3,0.24471
FUE 36,3,0.25674
FUE 37,4,0.61588
FUE 38,4,0.53852
FUE 39,4,0.54613
FUE 40,4,0.28884
FUE 41,4,0.51357
FUE 42,4,0.70096
FUE 43,4,0.3526
FUE 44,4,0.99736
FUE 45,4,0.11892
FUE 46,4,0.45757
FUE 47,4,0.16132
FUE 48,4,0.5368
FUE 49,5,0.9493
FUE 50,5,0.32898
FUE 51,5,0.03172
FUE 52,5,0.16171
FUE 53,5,0.50984
FUE 54,5,0.0077594
FUE 55,5,0.46463
FUE 56,5,0.47849
FUE 57,5,0.093526
FUE 58,5,0.92169
FUE 59,5,0.26275
FUE 60,5,0.7992
FUE 61,6,0.11918
FUE 62,6,0.37259
FUE 63,6,0.21217
FUE 64,6,0.044531
FUE 65,6,0.6279
FUE 66,6,0.14068
FUE 67,6,0.45878
FUE 68,6,0.45822
FUE 69,6,0.60164
FUE 70,6,0.89441
FUE 71,6,0.91297
FUE 72,6,0.78141
