,FBS,Bid
FUE 1,1,0.71207
FUE 2,1,0.24036
FUE 3,1,0.31048
FUE 4,1,0.31222
FUE 5,1,0.92442
FUE 6,1,0.87472
FUE 7,1,0.79082
FUE 8,1,0.064846
FUE 9,1,0.20577
FUE 10,1,0.66993
FUE 11,1,0.61898
FUE 12,1,0.83779
FUE 13,1,0.97047
FUE 14,2,0.45241
FUE 15,2,0.7954
FUE 16,2,0.21897
FUE 17,2,0.80221
FUE 18,2,0.17715
FUE 19,2,0.038393
FUE 20,2,0.27552
FUE 21,2,0.93525
FUE 22,2,0.16578
FUE 23,2,0.46585
FUE 24,2,0.89738
FUE 25,2,0.80128
FUE 26,2,0.083305
FUE 27,3,0.2303
FUE 28,3,0.2174
FUE 29,3,0.80443
FUE 30,3,0.52412
FUE 31,3,0.051821
FUE 32,3,0.29618
FUE 33,3,0.3634
FUE 34,3,0.66026
FUE 35,3,0.25879
FUE 36,3,0.84213
FUE 37,3,0.24196
FUE 38,3,0.62191
FUE 39,3,0.38636
FUE 40,4,0.80562
FUE 41,4,0.30014
FUE 42,4,0.51657
FUE 43,4,0.32791
FUE 44,4,0.21072
FUE 45,4,0.19205
FUE 46,4,0.036388
FUE 47,4,0.21903
FUE 48,4,0.031148
FUE 49,4,0.60599
FUE 50,4,0.28138
FUE 51,4,0.70653
FUE 52,4,0.64221
FUE 53,5,0.94421
FUE 54,5,0.16128
FUE 55,5,0.71263
FUE 56,5,0.74359
FUE 57,5,0.067323
FUE 58,5,0.92461
FUE 59,5,0.67018
FUE 60,5,0.040691
FUE 61,5,0.45957
FUE 62,5,0.83344
FUE 63,5,0.78815
FUE 64,5,0.20014
FUE 65,5,0.45831
FUE 66,6,0.62027
FUE 67,6,0.76633
FUE 68,6,0.95539
FUE 69,6,0.78832
FUE 70,6,0.59219
FUE 71,6,0.27933
FUE 72,6,0.43361
FUE 73,6,0.88811
FUE 74,6,0.15631
FUE 75,6,0.42004
FUE 76,6,0.86299
FUE 77,6,0.17022
FUE 78,6,0.59813
