,FBS,Bid
FUE 1,1,0.76992
FUE 2,1,0.10467
FUE 3,1,0.063264
FUE 4,1,0.12543
FUE 5,1,0.99456
FUE 6,1,0.76392
FUE 7,1,0.0095085
FUE 8,1,0.88258
FUE 9,1,0.67047
FUE 10,1,0.81817
FUE 11,2,0.46985
FUE 12,2,0.86733
FUE 13,2,0.34368
FUE 14,2,0.55972
FUE 15,2,0.6806
FUE 16,2,0.78104
FUE 17,2,0.50494
FUE 18,2,0.83872
FUE 19,2,0.80497
FUE 20,2,0.88605
FUE 21,3,0.19061
FUE 22,3,0.073893
FUE 23,3,0.53868
FUE 24,3,0.69964
FUE 25,3,0.014621
FUE 26,3,0.45413
FUE 27,3,0.24469
FUE 28,3,0.85921
FUE 29,3,0.30495
FUE 30,3,0.05691
FUE 31,4,0.046409
FUE 32,4,0.16287
FUE 33,4,0.94632
FUE 34,4,0.49958
FUE 35,4,0.83236
FUE 36,4,0.45589
FUE 37,4,0.77637
FUE 38,4,0.20818
FUE 39,4,0.13859
FUE 40,4,0.36728
FUE 41,5,0.62145
FUE 42,5,0.74439
FUE 43,5,0.046877
FUE 44,5,0.93514
FUE 45,5,0.72657
FUE 46,5,0.96956
FUE 47,5,0.51906
FUE 48,5,0.092692
FUE 49,5,0.3945
FUE 50,5,0.019721
FUE 51,6,0.34189
FUE 52,6,0.66351
FUE 53,6,0.954
FUE 54,6,0.16517
FUE 55,6,0.33301
FUE 56,6,0.026117
FUE 57,6,0.82501
FUE 58,6,0.31797
FUE 59,6,0.52267
FUE 60,6,0.47611
