,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,54.7983,54.7958,54.6926,53.597,53.8715,53.7631,54.1943,54.2372,51.5583,53.1527,49.3583,52.6253,52.731,53.0483,52.7098,38.8696,50.1428,34.9287,52.5499,49.5787,48.2604,39.095,51.8309,39.3287,51.5242,37.4374,51.8258,51.7321,46.7674,51.1269,51.5083,46.7278,49.1489,46.9327,45.0931,51.1796
FUE 2,56.5673,56.5648,56.4636,55.3874,55.6575,55.5508,55.9748,56.0169,53.3741,54.9497,51.1909,54.4292,54.5336,54.8467,54.5126,40.7257,51.9703,36.7862,54.3547,51.41,50.0988,40.951,53.6439,41.1846,53.3403,39.2942,53.6389,53.5462,48.6116,52.9467,53.3246,48.5721,50.9828,48.7763,46.9418,52.9989
FUE 3,55.7021,55.6994,55.5912,54.4497,54.7346,54.622,55.0706,55.1153,52.3517,53.99,50.1128,53.4461,53.555,53.8821,53.5331,39.571,50.9089,35.627,53.3686,50.3363,49.0018,39.7967,52.6307,40.0307,52.3168,38.1374,52.6255,52.5296,47.4956,51.9111,52.3006,47.4557,49.9007,47.6622,45.8111,51.9648
FUE 4,59.7607,59.758,59.6484,58.4939,58.7818,58.6679,59.1214,59.1666,56.3796,58.0299,54.13,57.4816,57.5913,57.9211,57.5692,43.574,54.9293,39.6291,57.4034,54.3543,53.0155,43.7998,56.6603,44.0338,56.3445,42.14,56.655,56.5585,51.5058,55.9364,56.3282,51.4658,53.9172,51.6726,49.8184,55.9904
FUE 5,87.6743,87.672,87.5763,86.5507,86.8092,86.7072,87.1119,87.152,84.6051,86.1304,82.468,85.6286,85.7294,86.0313,85.7091,72.0677,83.2335,68.1321,85.5566,82.6834,81.3916,72.2927,84.8676,72.5259,84.5722,70.638,84.8627,84.7726,79.9205,84.1886,84.557,79.8814,82.2632,80.0837,78.2633,84.2395
FUE 6,73.1892,73.1867,73.0872,72.0261,72.2927,72.1874,72.6057,72.6472,70.0328,71.5935,67.8631,71.0786,71.182,71.4917,71.1612,57.4168,68.6385,53.4783,71.0048,68.0811,66.7755,57.642,70.3004,57.8754,69.9992,55.9858,70.2955,70.2035,65.2931,69.6086,69.9837,65.2537,67.656,65.4573,63.6269,69.6604
FUE 7,60.0319,60.029,59.9076,58.6473,58.9588,58.8354,59.3285,59.3779,56.4026,58.1486,54.0711,57.5641,57.6807,58.0323,57.6572,43.4072,54.8946,39.4562,57.4812,54.3017,52.9295,43.6335,56.697,43.8682,56.3658,41.9703,56.6915,56.5902,51.3928,55.9396,56.3488,51.3523,53.8525,51.5622,49.6848,55.9959
FUE 8,78.2793,78.277,78.1815,77.1586,77.4165,77.3147,77.7185,77.7584,75.2167,76.7393,73.0821,76.2384,76.3391,76.6404,76.3189,62.6855,73.8469,58.75,76.1666,73.2973,72.0066,62.9104,75.4788,63.1436,75.1839,61.2559,75.4739,75.3839,70.5364,74.8008,75.1687,70.4973,72.8775,70.6995,68.8799,74.8517
FUE 9,66.0271,66.0245,65.8995,64.8301,65.5953,65.5583,64.8848,65.1702,62.7109,65.2559,63.2223,59.7675,60.292,64.5326,61.3175,57.6725,50.9607,58.166,62.3433,49.3674,63.1119,61.0926,63.139,61.003,63.2487,60.5231,61.5712,62.6689,35.07,62.9651,61.1353,36.8407,62.6518,62.0803,30.0356,60.6624
FUE 10,57.0346,57.0315,56.8858,55.6649,56.5341,56.4915,55.7263,56.0487,53.3442,56.146,53.8949,50.2495,50.7938,55.3321,51.8659,48.0962,41.3115,48.6011,52.9514,39.7123,53.7756,51.6298,53.8049,51.5359,53.9235,51.0345,52.1329,53.2993,25.4019,53.6174,51.6745,27.1727,53.281,52.6716,20.3671,51.1797
FUE 11,183.5722,183.5697,183.4475,182.3989,183.1497,183.1134,182.4526,182.7329,180.3085,182.817,180.8141,177.3878,177.9093,182.1062,178.9278,175.3018,168.6014,175.7936,179.9447,167.0091,180.705,178.7046,180.7318,178.6156,180.8403,178.139,179.1794,180.2669,152.7138,180.5599,178.7469,154.4844,180.2501,179.6841,147.6795,178.2774
FUE 12,54.2914,54.2884,54.1457,52.9467,53.8009,53.7592,53.0072,53.3242,50.6542,53.4199,51.1995,47.5799,48.1215,52.6189,49.1874,45.4343,38.6591,45.9376,50.2648,37.0606,51.0814,48.9528,51.1103,48.8594,51.2278,48.3609,49.4526,50.6096,22.7518,50.9247,48.9972,24.5227,50.5915,49.9872,17.7172,48.5054
FUE 13,95.7416,95.7391,95.6171,94.5703,95.3199,95.2837,94.624,94.9038,92.4824,94.9877,92.9876,89.5637,90.085,94.2781,91.1029,87.4785,80.7792,87.9702,92.119,79.187,92.8786,90.8798,92.9053,90.7909,93.0137,90.3146,91.3543,92.4409,64.8918,92.7336,90.9221,66.6624,92.4241,91.8586,59.8575,90.4528
FUE 14,60.6844,60.6817,60.554,59.4646,60.2436,60.2058,59.5202,59.8105,57.3177,59.8977,57.8346,54.3528,54.8802,59.1623,55.9124,52.2494,45.5269,52.7446,56.9466,43.9327,57.723,55.6859,57.7503,55.5957,57.8613,55.1127,56.1679,57.2753,29.6334,57.5746,55.7289,31.4041,57.2581,56.6812,24.599,55.2528
