,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,55.0711,55.0671,55.0635,55.0596,55.0321,55.0269,54.961,54.9651,54.5535,54.8174,53.6675,54.7461,54.2341,54.1373,53.0528,53.5143,53.7916,52.5366,52.1655,45.8239,52.6874,53.47,42.3526,48.0563,53.3078,50.3584,40.1483,52.9423,36.9127,50.7394,52.6805,52.3218,52.5936,48.2546,52.2333,48.6671
FUE 2,63.1371,63.1322,63.1279,63.1232,63.0902,63.0839,63.0048,63.0096,62.5206,62.8331,61.4943,62.7483,62.1467,62.0344,60.7998,61.32,61.6361,60.2257,59.8175,53.1687,60.3927,61.2698,49.6483,55.4618,61.0864,57.8715,47.4282,60.6762,44.18,58.2768,60.385,59.989,60.2887,55.6672,59.8918,56.0956
FUE 3,57.1629,57.1574,57.1527,57.1475,57.111,57.104,57.0167,57.0221,56.4858,56.8278,55.3773,56.7348,56.0795,55.958,54.6379,55.191,55.5293,54.0321,53.6038,46.7987,54.2078,55.1375,43.2549,49.1214,54.9421,51.5851,41.0273,54.5071,37.7732,52.0029,54.1997,53.7834,54.0983,49.3303,53.6816,49.7666
FUE 4,54.1735,54.1698,54.1665,54.163,54.1379,54.1331,54.0729,54.0767,53.6989,53.9414,52.8765,53.876,53.4038,53.3141,52.2992,52.7331,52.9924,51.8109,51.458,45.2759,51.9539,52.6916,41.8318,47.4755,52.5394,49.7209,39.6364,52.195,36.4078,50.0893,51.9473,51.6068,51.865,47.67,51.5226,48.074
FUE 5,82.1146,82.1096,82.1052,82.1003,82.0663,82.0598,81.9785,81.9835,81.4815,81.8021,80.4324,81.7151,81.0987,80.9838,79.7253,80.2547,80.577,79.1423,78.7284,72.0346,79.3117,80.2036,68.5074,74.3363,80.0169,76.7616,66.2851,79.5997,63.0352,77.1705,79.3039,78.9021,79.2062,74.5428,78.8037,74.9735
FUE 6,58.2199,58.2145,58.2098,58.2047,58.1687,58.1619,58.0759,58.0812,57.5521,57.8896,56.4561,57.7979,57.1508,57.0307,55.7233,56.2715,56.6065,55.1223,54.697,47.9145,55.2967,56.2185,44.3741,50.233,56.025,52.6889,42.1475,55.5937,38.8943,53.1049,55.2886,54.8754,55.188,50.4414,54.7743,50.8766
FUE 7,84.8428,84.8379,84.8337,84.8291,84.7964,84.7901,84.712,84.7168,84.2331,84.5422,83.2162,84.4584,83.8629,83.7516,82.5269,83.0432,83.3568,81.9566,81.5508,74.9208,82.1225,82.9935,71.4033,77.2103,82.8114,79.6134,69.1841,82.4042,65.9367,80.0172,82.1148,81.7212,82.0192,77.4153,81.6246,77.8427
FUE 8,102.4534,102.4486,102.4443,102.4397,102.4068,102.4006,102.322,102.3269,101.8411,102.1515,100.8205,102.0673,101.4694,101.3577,100.1291,100.647,100.9616,99.5574,99.1506,92.5133,99.7237,100.5971,88.9946,94.8042,100.4145,97.2099,86.7751,100.0061,83.5274,97.6143,99.716,99.3215,99.6201,95.0093,99.2247,95.4372
FUE 9,61.683,61.6781,61.6738,61.6691,61.636,61.6297,61.5505,61.5554,61.0656,61.3786,60.038,61.2937,60.6912,60.5787,59.3428,59.8635,60.18,58.7682,58.3597,51.7083,58.9353,59.8133,48.1875,54.0019,59.6297,56.4125,45.9672,59.2191,42.719,56.818,58.9276,58.5313,58.8313,54.2074,58.4341,54.6359
FUE 10,66.1631,66.1574,66.1525,66.1471,66.1089,66.1016,66.0105,66.0161,65.458,65.8136,64.3123,65.7168,65.0369,64.9113,63.553,64.1206,64.4688,62.9333,62.4963,55.6254,63.1128,64.0656,52.0719,57.9603,63.865,60.4465,49.8413,63.4191,46.5848,60.8696,63.1046,62.6795,63.001,58.1707,62.5757,58.6102
FUE 11,62.6159,62.6102,62.6052,62.5998,62.5615,62.5543,62.4629,62.4685,61.9091,62.2655,60.7613,62.1685,61.4872,61.3613,60.0008,60.5693,60.918,59.3803,58.9428,52.0681,59.5601,60.5142,48.5141,54.4037,60.3133,56.8913,46.2833,59.8667,43.0267,57.3147,59.5518,59.1262,59.448,54.6142,59.0223,55.0539
FUE 12,59.3268,59.3232,59.3195,59.3131,59.2658,59.2639,59.2356,59.191,58.9585,58.9339,58.2212,58.5921,57.3637,57.2319,58.0494,56.3795,55.8872,56.2844,57.9972,55.3673,57.5792,57.4552,54.9493,41.625,57.0217,56.7827,54.3723,54.555,53.454,56.4525,54.3008,52.4961,54.1544,30.1677,55.9531,37.6013
FUE 13,66.891,66.8876,66.8839,66.8778,66.8318,66.83,66.8025,66.7592,66.5332,66.5093,65.8145,66.1764,64.9751,64.8457,65.6466,64.0077,63.5226,63.9141,65.5956,63.0094,65.1864,65.0648,62.5963,49.318,64.6394,64.4045,62.0252,62.2061,61.115,64.0797,61.9544,60.1638,61.8094,37.8627,63.5876,45.2956
FUE 14,55.352,55.3487,55.3452,55.3394,55.2958,55.2941,55.268,55.2269,55.012,54.9892,54.3251,54.6716,53.5169,53.3919,54.1639,52.5791,52.1065,52.488,54.1149,51.6051,53.7209,53.6036,51.2006,38.0054,53.1922,52.9645,50.6402,50.8179,49.7444,52.649,50.5707,48.8054,50.4281,26.554,52.1699,33.9855
FUE 15,67.8342,67.8312,67.828,67.8226,67.7823,67.7807,67.7566,67.7186,67.5193,67.4982,66.8779,67.2023,66.1153,65.9966,66.7264,65.2211,64.7674,65.1338,66.6803,64.2839,66.3085,66.1974,63.8925,50.8269,65.8067,65.5896,63.3483,63.5211,62.4746,65.2881,63.2807,61.5545,63.1419,39.3816,64.8283,46.811
FUE 16,67.9532,67.9496,67.9458,67.9395,67.8918,67.8899,67.8615,67.8166,67.5826,67.5579,66.8413,67.2141,65.9799,65.8475,66.6686,64.992,64.4982,64.8966,66.6162,63.9768,66.1963,66.0717,63.5578,50.2237,65.6365,65.3966,62.9795,63.1626,62.0595,65.0653,62.9079,61.1002,62.7612,38.7659,64.5643,46.1997
FUE 17,55.7605,55.7576,55.7546,55.7495,55.7111,55.7096,55.6867,55.6505,55.4606,55.4404,54.8466,55.1576,54.112,53.9973,54.7011,53.2451,52.8033,53.1602,54.6568,52.3312,54.2986,54.1913,51.9482,38.9679,53.8135,53.6031,51.4145,51.5841,50.5551,53.3102,51.3481,49.6473,51.2117,27.5268,52.8627,34.9547
FUE 18,55.5265,55.5226,55.5184,55.5114,55.4587,55.4567,55.4252,55.3757,55.1186,55.0915,54.3121,54.7162,53.3887,53.2479,54.126,52.3441,51.8267,52.244,54.0696,51.2832,53.6195,53.4866,50.8484,37.3677,53.0241,52.7703,50.2506,50.4396,49.3047,52.4212,50.1768,48.3237,50.0256,25.9034,51.8958,33.3394
FUE 19,73.1912,73.1881,73.1849,73.1795,73.139,73.1374,73.1132,73.0749,72.8746,72.8533,72.2301,72.556,71.4644,71.3453,72.078,70.5672,70.1122,70.4797,72.0317,69.6275,71.6584,71.5469,69.2352,56.1605,71.1548,70.9369,68.6899,68.863,67.8146,70.6344,68.6221,66.8932,68.483,44.7147,70.1733,52.1443
FUE 20,69.096,69.0926,69.0891,69.0831,69.0382,69.0365,69.0096,68.9674,68.7466,68.7232,68.0428,68.3975,67.218,67.0907,67.8781,66.2644,65.7851,66.1719,67.828,65.2774,67.4259,67.3063,64.8683,51.6283,66.8875,66.6559,64.3021,64.4816,63.3985,66.3354,64.2319,62.453,64.088,40.1747,65.8493,47.607
FUE 21,57.2614,57.259,57.2564,57.2521,57.2197,57.2185,57.1991,57.1684,57.007,56.9898,56.4781,56.7473,55.8325,55.7305,56.3513,55.0547,54.6525,54.9777,56.3126,54.219,55.9977,55.9028,53.8644,41.189,55.5665,55.3778,53.3667,53.5253,52.5572,55.1137,53.3045,51.693,53.1765,29.7634,54.7068,37.1859
FUE 22,61.0695,61.0656,61.0615,61.0546,61.0029,61.0008,60.97,60.9213,60.6685,60.6418,59.8741,60.2725,58.9621,58.8228,59.6905,57.9278,57.4146,57.8285,59.6348,56.8751,59.1903,59.0589,56.4431,42.9881,58.6014,58.3501,55.8487,56.0367,54.9074,58.0042,55.7753,53.9303,55.625,31.5249,57.4832,38.9606
FUE 23,78.0759,78.0718,78.0684,78.06,77.9927,77.9926,78.0132,77.8963,77.8766,77.3954,77.6117,76.559,77.0395,77.0363,77.5351,76.8749,76.2745,76.9989,77.3891,76.5774,76.263,75.0127,76.1624,72.6455,73.848,76.0775,75.8147,63.8846,75.3264,75.3582,63.9531,55.0376,63.67,66.3152,72.5863,62.5659
