,FBS,Bid
FUE 1,1,0.055954
FUE 2,1,0.76907
FUE 3,1,0.37812
FUE 4,1,0.10163
FUE 5,1,0.61669
FUE 6,1,0.24754
FUE 7,1,0.98218
FUE 8,1,0.91081
FUE 9,1,0.46224
FUE 10,2,0.09677
FUE 11,2,0.80918
FUE 12,2,0.51445
FUE 13,2,0.80683
FUE 14,2,0.026133
FUE 15,2,0.65535
FUE 16,2,0.34952
FUE 17,2,0.89672
FUE 18,2,0.85127
FUE 19,3,0.14647
FUE 20,3,0.25177
FUE 21,3,0.78563
FUE 22,3,0.45418
FUE 23,3,0.78098
FUE 24,3,0.79808
FUE 25,3,0.27814
FUE 26,3,0.86388
FUE 27,3,0.99941
FUE 28,4,0.80369
FUE 29,4,0.14889
FUE 30,4,0.55606
FUE 31,4,0.28926
FUE 32,4,0.87776
FUE 33,4,0.76271
FUE 34,4,0.75339
FUE 35,4,0.9493
FUE 36,4,0.57026
FUE 37,5,0.10281
FUE 38,5,0.59605
FUE 39,5,0.93514
FUE 40,5,0.96355
FUE 41,5,0.65535
FUE 42,5,0.85277
FUE 43,5,0.52852
FUE 44,5,0.14154
FUE 45,5,0.7601
FUE 46,6,0.70012
FUE 47,6,0.28098
FUE 48,6,0.44967
FUE 49,6,0.84461
FUE 50,6,0.35231
FUE 51,6,0.96189
FUE 52,6,0.17253
FUE 53,6,0.38925
FUE 54,6,0.80782
