,FBS,Bid
FUE 1,1,0.043925
FUE 2,1,0.87533
FUE 3,1,0.73612
FUE 4,1,0.85375
FUE 5,1,0.0084186
FUE 6,1,0.72333
FUE 7,1,0.71785
FUE 8,1,0.93909
FUE 9,1,0.38263
FUE 10,1,0.60872
FUE 11,2,0.97971
FUE 12,2,0.4084
FUE 13,2,0.96139
FUE 14,2,0.28061
FUE 15,2,0.17796
FUE 16,2,0.17078
FUE 17,2,0.27849
FUE 18,2,0.10163
FUE 19,2,0.23781
FUE 20,2,0.035601
FUE 21,3,0.91448
FUE 22,3,0.78325
FUE 23,3,0.51929
FUE 24,3,0.94557
FUE 25,3,0.05831
FUE 26,3,0.76015
FUE 27,3,0.22207
FUE 28,3,0.18742
FUE 29,3,0.6516
FUE 30,3,0.88726
FUE 31,4,0.74837
FUE 32,4,0.9137
FUE 33,4,0.040163
FUE 34,4,0.67474
FUE 35,4,0.93293
FUE 36,4,0.94094
FUE 37,4,0.11636
FUE 38,4,0.085242
FUE 39,4,0.065506
FUE 40,4,0.35455
FUE 41,5,0.10446
FUE 42,5,0.2539
FUE 43,5,0.90888
FUE 44,5,0.14032
FUE 45,5,0.81746
FUE 46,5,0.64361
FUE 47,5,0.30691
FUE 48,5,0.87164
FUE 49,5,0.29299
FUE 50,5,0.25499
FUE 51,6,0.59966
FUE 52,6,0.62204
FUE 53,6,0.81054
FUE 54,6,0.076628
FUE 55,6,0.1026
FUE 56,6,0.93585
FUE 57,6,0.64261
FUE 58,6,0.51792
FUE 59,6,0.73408
FUE 60,6,0.76204
