,FBS,Bid
FUE 1,1,0.59374
FUE 2,1,0.93825
FUE 3,1,0.28698
FUE 4,1,0.83047
FUE 5,1,0.13675
FUE 6,1,0.79451
FUE 7,1,0.16136
FUE 8,1,0.034232
FUE 9,1,0.25499
FUE 10,2,0.75883
FUE 11,2,0.91615
FUE 12,2,0.29971
FUE 13,2,0.020637
FUE 14,2,0.68572
FUE 15,2,0.97559
FUE 16,2,0.25306
FUE 17,2,0.37511
FUE 18,2,0.7581
FUE 19,3,0.38587
FUE 20,3,0.36083
FUE 21,3,0.79037
FUE 22,3,0.75924
FUE 23,3,0.069945
FUE 24,3,0.29194
FUE 25,3,0.84672
FUE 26,3,0.023942
FUE 27,3,0.75096
FUE 28,4,0.64714
FUE 29,4,0.62787
FUE 30,4,0.20692
FUE 31,4,0.77109
FUE 32,4,0.33554
FUE 33,4,0.99367
FUE 34,4,0.18159
FUE 35,4,0.56282
FUE 36,4,0.12429
FUE 37,5,0.57559
FUE 38,5,0.68762
FUE 39,5,0.13459
FUE 40,5,0.52071
FUE 41,5,0.59766
FUE 42,5,0.1447
FUE 43,5,0.91665
FUE 44,5,0.62404
FUE 45,5,0.74856
FUE 46,6,0.77726
FUE 47,6,0.45095
FUE 48,6,0.060282
FUE 49,6,0.32849
FUE 50,6,0.028805
FUE 51,6,0.56306
FUE 52,6,0.30792
FUE 53,6,0.44558
FUE 54,6,0.5126
