,FBS,Bid
FUE 1,1,0.29374
FUE 2,1,0.12402
FUE 3,1,0.38408
FUE 4,1,0.36577
FUE 5,1,0.13197
FUE 6,1,0.012383
FUE 7,1,0.092449
FUE 8,1,0.54903
FUE 9,1,0.03976
FUE 10,1,0.70248
FUE 11,1,0.024516
FUE 12,2,0.24485
FUE 13,2,0.35784
FUE 14,2,0.25041
FUE 15,2,0.17438
FUE 16,2,0.83954
FUE 17,2,0.37212
FUE 18,2,0.14642
FUE 19,2,0.84935
FUE 20,2,0.5308
FUE 21,2,0.19475
FUE 22,2,0.10009
FUE 23,3,0.95916
FUE 24,3,0.71555
FUE 25,3,0.16396
FUE 26,3,0.56085
FUE 27,3,0.6412
FUE 28,3,0.57563
FUE 29,3,0.57412
FUE 30,3,0.60482
FUE 31,3,0.098509
FUE 32,3,0.64095
FUE 33,3,0.28309
FUE 34,4,0.24212
FUE 35,4,0.26621
FUE 36,4,0.59509
FUE 37,4,0.71858
FUE 38,4,0.75792
FUE 39,4,0.40905
FUE 40,4,0.85162
FUE 41,4,0.32451
FUE 42,4,0.31349
FUE 43,4,0.99708
FUE 44,4,0.97026
FUE 45,5,0.52659
FUE 46,5,0.44503
FUE 47,5,0.52908
FUE 48,5,0.11482
FUE 49,5,0.64679
FUE 50,5,0.21066
FUE 51,5,0.44834
FUE 52,5,0.010625
FUE 53,5,0.10922
FUE 54,5,0.43832
FUE 55,5,0.32935
FUE 56,6,0.55244
FUE 57,6,0.74992
FUE 58,6,0.80678
FUE 59,6,0.68381
FUE 60,6,0.017169
FUE 61,6,0.61841
FUE 62,6,0.88439
FUE 63,6,0.11271
FUE 64,6,0.15502
FUE 65,6,0.37115
FUE 66,6,0.40198
