,FBS,Bid
FUE 1,1,0.029889
FUE 2,1,0.33145
FUE 3,1,0.68775
FUE 4,1,0.40735
FUE 5,1,0.57908
FUE 6,1,0.10945
FUE 7,1,0.56228
FUE 8,1,0.72936
FUE 9,1,0.15038
FUE 10,1,0.097794
FUE 11,1,0.57532
FUE 12,1,0.61187
FUE 13,2,0.44899
FUE 14,2,0.9927
FUE 15,2,0.19061
FUE 16,2,0.5078
FUE 17,2,0.01854
FUE 18,2,0.98144
FUE 19,2,0.48854
FUE 20,2,0.89841
FUE 21,2,0.87424
FUE 22,2,0.42047
FUE 23,2,0.45582
FUE 24,2,0.023585
FUE 25,3,0.53944
FUE 26,3,0.011951
FUE 27,3,0.79063
FUE 28,3,0.10504
FUE 29,3,0.10659
FUE 30,3,0.95465
FUE 31,3,0.61288
FUE 32,3,0.28784
FUE 33,3,0.18145
FUE 34,3,0.57007
FUE 35,3,0.26608
FUE 36,3,0.22322
FUE 37,4,0.0052067
FUE 38,4,0.38443
FUE 39,4,0.90005
FUE 40,4,0.35862
FUE 41,4,0.84456
FUE 42,4,0.26378
FUE 43,4,0.03193
FUE 44,4,0.79799
FUE 45,4,0.27651
FUE 46,4,0.6622
FUE 47,4,0.10072
FUE 48,4,0.80276
FUE 49,5,0.16238
FUE 50,5,0.85067
FUE 51,5,0.81007
FUE 52,5,0.42183
FUE 53,5,0.15579
FUE 54,5,0.59962
FUE 55,5,0.30155
FUE 56,5,0.14853
FUE 57,5,0.65232
FUE 58,5,0.69381
FUE 59,5,0.85827
FUE 60,5,0.18248
FUE 61,6,0.74644
FUE 62,6,0.54374
FUE 63,6,0.93256
FUE 64,6,0.046514
FUE 65,6,0.88312
FUE 66,6,0.91862
FUE 67,6,0.23582
FUE 68,6,0.70238
FUE 69,6,0.66484
FUE 70,6,0.26139
FUE 71,6,0.81792
FUE 72,6,0.5376
