,FBS,Bid
FUE 1,1,0.23097
FUE 2,1,0.0070341
FUE 3,1,0.89137
FUE 4,1,0.57092
FUE 5,1,0.51298
FUE 6,1,0.46511
FUE 7,1,0.99026
FUE 8,1,0.024268
FUE 9,1,0.017098
FUE 10,1,0.56311
FUE 11,1,0.50691
FUE 12,1,0.28443
FUE 13,1,0.47488
FUE 14,1,0.85903
FUE 15,2,0.8117
FUE 16,2,0.083631
FUE 17,2,0.16495
FUE 18,2,0.47533
FUE 19,2,0.50197
FUE 20,2,0.84195
FUE 21,2,0.016762
FUE 22,2,0.028063
FUE 23,2,0.40749
FUE 24,2,0.076402
FUE 25,2,0.16643
FUE 26,2,0.17797
FUE 27,2,0.58059
FUE 28,2,0.81576
FUE 29,3,0.71249
FUE 30,3,0.24846
FUE 31,3,0.64638
FUE 32,3,0.99225
FUE 33,3,0.64572
FUE 34,3,0.90753
FUE 35,3,0.45004
FUE 36,3,0.19543
FUE 37,3,0.35387
FUE 38,3,0.99405
FUE 39,3,0.88156
FUE 40,3,0.88685
FUE 41,3,0.63253
FUE 42,3,0.61223
FUE 43,4,0.30857
FUE 44,4,0.70213
FUE 45,4,0.52083
FUE 46,4,0.043595
FUE 47,4,0.98657
FUE 48,4,0.98363
FUE 49,4,0.49435
FUE 50,4,0.77062
FUE 51,4,0.12808
FUE 52,4,0.17072
FUE 53,4,0.33538
FUE 54,4,0.485
FUE 55,4,0.94897
FUE 56,4,0.94557
FUE 57,5,0.15887
FUE 58,5,0.24936
FUE 59,5,0.92399
FUE 60,5,0.45484
FUE 61,5,0.27441
FUE 62,5,0.84422
FUE 63,5,0.63168
FUE 64,5,0.51603
FUE 65,5,0.88041
FUE 66,5,0.81067
FUE 67,5,0.80791
FUE 68,5,0.23392
FUE 69,5,0.89795
FUE 70,5,0.23022
FUE 71,6,0.14602
FUE 72,6,0.50892
FUE 73,6,0.79021
FUE 74,6,0.29977
FUE 75,6,0.46101
FUE 76,6,0.0047082
FUE 77,6,0.74349
FUE 78,6,0.036048
FUE 79,6,0.56211
FUE 80,6,0.052
FUE 81,6,0.020715
FUE 82,6,0.23718
FUE 83,6,0.70176
FUE 84,6,0.2871
