,FBS,Bid
FUE 1,1,0.44749
FUE 2,1,0.14336
FUE 3,1,0.086234
FUE 4,1,0.25872
FUE 5,1,0.9441
FUE 6,1,0.11336
FUE 7,1,0.43433
FUE 8,1,0.52554
FUE 9,1,0.82419
FUE 10,1,0.8091
FUE 11,1,0.43826
FUE 12,1,0.86656
FUE 13,1,0.77911
FUE 14,2,0.80797
FUE 15,2,0.18815
FUE 16,2,0.68684
FUE 17,2,0.57462
FUE 18,2,0.6311
FUE 19,2,0.38806
FUE 20,2,0.66847
FUE 21,2,0.41882
FUE 22,2,0.088347
FUE 23,2,0.45184
FUE 24,2,0.95603
FUE 25,2,0.70864
FUE 26,2,0.11385
FUE 27,3,0.76408
FUE 28,3,0.33898
FUE 29,3,0.34205
FUE 30,3,0.71652
FUE 31,3,0.012611
FUE 32,3,0.27612
FUE 33,3,0.51725
FUE 34,3,0.90023
FUE 35,3,0.77899
FUE 36,3,0.70518
FUE 37,3,0.72071
FUE 38,3,0.44104
FUE 39,3,0.14447
FUE 40,4,0.98843
FUE 41,4,0.93398
FUE 42,4,0.78906
FUE 43,4,0.60442
FUE 44,4,0.32484
FUE 45,4,0.023639
FUE 46,4,0.13006
FUE 47,4,0.95725
FUE 48,4,0.29467
FUE 49,4,0.98938
FUE 50,4,0.85079
FUE 51,4,0.029145
FUE 52,4,0.19182
FUE 53,5,0.66173
FUE 54,5,0.54083
FUE 55,5,0.37384
FUE 56,5,0.45267
FUE 57,5,0.78822
FUE 58,5,0.232
FUE 59,5,0.9401
FUE 60,5,0.25654
FUE 61,5,0.8798
FUE 62,5,0.3516
FUE 63,5,0.31935
FUE 64,5,0.28436
FUE 65,5,0.80467
FUE 66,6,0.88717
FUE 67,6,0.44388
FUE 68,6,0.39095
FUE 69,6,0.058361
FUE 70,6,0.94827
FUE 71,6,0.36309
FUE 72,6,0.77709
FUE 73,6,0.52464
FUE 74,6,0.41025
FUE 75,6,0.97687
FUE 76,6,0.30585
FUE 77,6,0.64708
FUE 78,6,0.88112
