,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,80.4918,80.4377,80.3832,80.2609,80.1068,79.0555,79.494,75.985,78.7114,76.3441,69.1273,78.7895,78.3243,77.5507,75.2263,64.2275,71.8594,67.8292,64.9786,76.399,76.1735,78.0218,52.6529,77.5492,75.981,74.0974,74.1232,66.4406,77.4959,77.2031,77.2888,68.4912,46.1437,76.9423,76.9086,57.5178
FUE 2,56.079,56.0395,55.9996,55.9097,55.7953,54.9887,55.3306,52.4109,54.7152,52.7264,45.976,54.7776,54.4023,53.7617,51.7343,41.1549,48.6082,44.7079,41.8989,52.7744,52.5769,54.1541,29.6159,53.7604,52.4073,50.706,50.7297,43.3428,53.7156,53.4677,53.5405,45.3557,23.1087,53.2448,53.2159,34.4752
FUE 3,90.6673,90.6148,90.5619,90.4432,90.2933,89.2677,89.6962,86.2451,88.9308,86.6001,79.4247,89.0072,88.5511,87.7905,85.4939,74.5315,82.1483,78.1292,75.2821,86.6544,86.4315,88.254,62.9599,87.789,86.2411,84.374,84.3996,76.7425,87.7365,87.448,87.5325,78.79,56.4508,87.1909,87.1576,67.8243
FUE 4,56.6274,56.5583,56.489,56.3343,56.141,54.8634,55.3882,51.4027,54.4583,51.7931,44.2659,54.5497,54.0091,53.1289,50.5862,39.3189,47.06,42.9498,40.0743,51.8531,51.6073,53.6624,27.7236,53.1271,51.3983,49.389,49.4161,41.547,53.0673,52.7399,52.8355,43.6204,21.2131,52.4505,52.4132,32.5916
FUE 5,55.5886,55.5473,55.5055,55.4114,55.292,54.4529,54.8078,51.8048,54.1697,52.1268,45.3039,54.2343,53.8465,53.1871,51.1158,40.4699,47.9522,44.0309,41.2151,52.1758,51.9742,53.5907,28.925,53.1857,51.8011,50.072,50.0961,42.662,53.1397,52.8853,52.96,44.6811,22.4175,52.657,52.6273,33.7853
FUE 6,62.5371,62.4864,62.4352,62.3203,62.1752,61.1777,61.5952,58.2087,60.8487,58.5592,51.431,60.9235,60.4773,59.7313,57.4661,46.5455,54.1448,50.1384,47.2953,58.6127,58.3928,60.1862,34.9773,59.7298,58.2048,56.3565,56.3819,48.754,59.6783,59.3946,59.4777,50.7979,28.4684,59.1415,59.1088,39.8411
FUE 7,58.4612,58.4178,58.3739,58.2751,58.1499,57.2743,57.6437,54.5489,56.9803,54.878,47.9779,57.0473,56.6457,55.9655,53.8466,43.1305,50.6431,46.6998,43.8769,54.9281,54.722,56.3815,31.5795,55.9641,54.5453,52.7863,52.8107,45.3269,55.9168,55.6553,55.7321,47.3524,25.0716,55.4209,55.3905,36.4407
FUE 8,82.0282,81.9747,81.9208,81.7999,81.6474,80.6059,81.0406,77.5537,80.2646,77.9112,70.7101,80.342,79.8803,79.1117,76.7978,65.8128,73.439,69.413,66.5638,77.9659,77.7414,79.5799,54.2394,79.1101,77.5497,75.6724,75.6981,68.0251,79.0572,78.766,78.8513,70.0746,47.7302,78.5066,78.4731,59.1041
FUE 9,63.8269,63.7796,63.7318,63.6244,63.4886,62.5475,62.9429,59.6885,62.2345,60.0295,53.0016,62.3057,61.8799,61.1636,58.9638,48.1325,55.6943,51.7153,48.8809,60.0815,59.8677,61.601,36.5717,61.1622,59.6847,57.8759,57.9009,50.3358,61.1126,60.8389,60.9191,52.3717,30.0632,60.5942,60.5625,41.4344
FUE 10,69.9173,69.859,69.8003,69.6688,69.5034,68.3859,68.8499,65.1954,68.0235,65.5644,58.2472,68.1056,67.6177,66.8114,64.4183,53.3317,60.9997,56.9432,54.0843,65.6209,65.389,67.3017,41.7502,66.8097,65.1913,63.2674,63.2936,55.5498,66.7545,66.4509,66.5397,57.608,35.2405,66.1812,66.1464,46.6161
FUE 11,55.8269,55.7745,55.7217,55.6032,55.4536,54.4298,54.8576,51.4104,54.0933,51.7652,44.5926,54.1697,53.7141,52.9544,50.6597,39.6998,47.3156,43.2973,40.4504,51.8194,51.5967,53.4174,28.1285,52.9529,51.4064,49.5405,49.5661,41.9107,52.9005,52.6123,52.6967,43.958,21.6194,52.3554,52.3222,32.9928
FUE 12,55.5033,55.4482,55.3928,55.2686,55.1122,54.0468,54.4907,50.9503,53.6987,51.3115,44.0726,53.7777,53.3076,52.5269,50.1875,39.1693,46.8092,42.7732,39.9208,51.3668,51.1399,53.0022,27.5932,52.5254,50.9462,49.0538,49.0796,41.3835,52.4717,52.1765,52.2629,43.4359,21.0838,51.9138,51.8799,32.4583
FUE 13,62.5181,62.4651,62.4117,62.2919,62.1408,61.1072,61.5388,58.0697,60.768,58.4259,51.2376,60.845,60.386,59.6214,57.3161,46.3423,53.9638,49.9413,47.093,58.4804,58.2567,60.0873,34.7698,59.6199,58.0657,56.1934,56.2191,48.554,59.5672,59.2773,59.3622,50.6025,28.2606,59.0191,58.9857,39.6343
FUE 14,58.7564,58.704,58.6513,58.533,58.3837,57.3611,57.7884,54.3443,57.025,54.6988,47.5285,57.1013,56.6463,55.8873,53.594,42.6361,50.251,46.2333,43.3866,54.753,54.5305,56.3498,31.0649,55.8857,54.3403,52.4753,52.5008,44.8468,55.8334,55.5454,55.6297,46.894,24.5558,55.2887,55.2555,35.9292
