,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,64.0577,64.0577,64.0434,64.037,64.0165,63.8711,63.9387,62.228,62.9017,62.7619,63.1136,62.9562,54.5306,61.4078,58.8798,62.7188,61.7701,56.9897,54.5874,58.8313,61.7264,62.2406,62.1003,60.0707,58.9567,54.8298,59.9797,61.6286,48.6927,60.6326,59.3791,61.2888,57.5525,55.8564,38.082,52.0374
FUE 2,61.3954,61.3954,61.3837,61.3785,61.3619,61.243,61.2983,59.853,60.4326,60.3134,60.6123,60.479,52.6537,59.1315,56.8206,60.2765,59.4522,55.0312,52.709,56.7753,59.4137,59.8639,59.7418,57.9235,56.8925,52.9451,57.84,59.3273,46.8963,58.4355,57.2858,59.0254,55.5683,53.941,36.312,50.2079
FUE 3,56.7253,56.7253,56.7062,56.6977,56.6703,56.4775,56.5669,54.4183,55.2393,55.0665,55.5036,55.307,46.058,53.4521,50.6295,55.0136,53.875,48.614,46.1165,50.577,53.8236,54.4334,54.2657,51.9357,50.7129,46.3662,51.8346,53.7091,40.1281,52.5655,51.1731,53.3144,49.2084,47.429,29.4882,43.5102
FUE 4,72.6142,72.6142,72.6016,72.596,72.578,72.4501,72.5096,70.9713,71.5843,71.4578,71.7753,71.6335,63.5873,70.2142,67.8234,71.4187,70.55,65.996,63.6432,67.7768,70.5096,70.9828,70.8542,68.9589,67.8971,63.8817,68.8727,70.4191,57.7988,69.4894,68.3013,70.1035,66.5428,64.8894,47.2042,61.1232
FUE 5,78.7105,78.7105,78.6961,78.6896,78.6689,78.5221,78.5904,76.8657,77.5443,77.4034,77.7579,77.5992,69.1445,76.0406,73.5021,77.36,76.405,71.6073,69.2014,73.4534,76.361,76.8784,76.7372,74.6971,73.5792,69.444,74.6058,76.2627,63.303,75.2615,74.003,75.9209,72.1713,70.472,52.6912,66.6492
FUE 6,58.476,58.476,58.46,58.4528,58.4298,58.2669,58.3426,56.4649,57.196,57.0434,57.428,57.2555,48.4948,55.5868,52.9382,56.9966,55.9733,50.9953,48.5523,52.888,55.9265,56.4785,56.3275,54.1768,53.0178,48.7978,54.0817,55.8221,42.6171,54.7666,53.4559,55.4603,51.5715,49.84,31.9937,45.978
FUE 7,54.1744,54.1744,54.1645,54.16,54.1458,54.0439,54.0914,52.8258,53.3396,53.2345,53.4972,53.3803,46.02,52.176,50.0336,53.202,52.4662,48.3275,46.0741,49.9908,52.4315,52.8356,52.7264,51.0663,50.1014,46.3048,50.9888,52.3535,40.3345,51.5397,50.4712,52.0797,48.8429,47.2741,29.7741,43.6162
FUE 8,61.8736,61.8736,61.8618,61.8566,61.8397,61.7196,61.7755,60.3172,60.9016,60.7813,61.0828,60.9483,53.0915,59.5907,57.2685,60.7441,59.9136,55.4736,53.147,57.223,59.8748,60.3283,60.2052,58.376,57.3406,53.3834,58.2922,59.7879,47.3297,58.8907,57.7355,59.484,56.0121,54.381,36.7438,50.6431
FUE 9,89.2206,89.2206,89.2068,89.2007,89.181,89.0411,89.1062,87.4489,88.104,87.9682,88.3094,88.1568,79.8449,86.6479,84.1609,87.9264,87.0022,82.2893,79.9014,84.113,86.9594,87.4611,87.3244,85.3354,84.2369,80.1427,85.2458,86.8639,74.0213,85.8879,84.6539,86.5313,82.8474,81.1638,63.4153,77.3601
FUE 10,64.045,64.045,64.0333,64.028,64.0112,63.8912,63.9471,62.4899,63.0738,62.9536,63.2549,63.1205,55.2664,61.7638,59.4425,62.9165,62.0865,57.6481,55.3219,59.397,62.0477,62.5009,62.3779,60.5496,59.5147,55.5583,60.4659,61.9608,49.505,61.0641,59.9094,61.6571,58.1865,56.5558,38.9192,52.8182
