,FBS,Bid
FUE 1,1,0.92554
FUE 2,1,0.33101
FUE 3,1,0.59305
FUE 4,1,0.9153
FUE 5,1,0.067586
FUE 6,1,0.64202
FUE 7,1,0.032822
FUE 8,1,0.0035641
FUE 9,1,0.47542
FUE 10,1,0.54139
FUE 11,1,0.051631
FUE 12,1,0.58108
FUE 13,1,0.16607
FUE 14,2,0.10922
FUE 15,2,0.40283
FUE 16,2,0.95907
FUE 17,2,0.38807
FUE 18,2,0.50774
FUE 19,2,0.16121
FUE 20,2,0.30573
FUE 21,2,0.88654
FUE 22,2,0.76158
FUE 23,2,0.57991
FUE 24,2,0.80118
FUE 25,2,0.99879
FUE 26,2,0.025872
FUE 27,3,0.7405
FUE 28,3,0.71709
FUE 29,3,0.22372
FUE 30,3,0.24101
FUE 31,3,0.21278
FUE 32,3,0.58328
FUE 33,3,0.71254
FUE 34,3,0.57242
FUE 35,3,0.10163
FUE 36,3,0.18371
FUE 37,3,0.97326
FUE 38,3,0.73675
FUE 39,3,0.26903
FUE 40,4,0.49006
FUE 41,4,0.31254
FUE 42,4,0.6185
FUE 43,4,0.41712
FUE 44,4,0.041742
FUE 45,4,0.25664
FUE 46,4,0.28603
FUE 47,4,0.5206
FUE 48,4,0.5829
FUE 49,4,0.80742
FUE 50,4,0.99977
FUE 51,4,0.45808
FUE 52,4,0.029861
FUE 53,5,0.17258
FUE 54,5,0.94531
FUE 55,5,0.11067
FUE 56,5,0.091419
FUE 57,5,0.76159
FUE 58,5,0.18213
FUE 59,5,0.82669
FUE 60,5,0.96945
FUE 61,5,0.18926
FUE 62,5,0.8105
FUE 63,5,0.422
FUE 64,5,0.44421
FUE 65,5,0.26624
FUE 66,6,0.54387
FUE 67,6,0.59819
FUE 68,6,0.76691
FUE 69,6,0.6628
FUE 70,6,0.60964
FUE 71,6,0.58833
FUE 72,6,0.26374
FUE 73,6,0.62795
FUE 74,6,0.31077
FUE 75,6,0.21743
FUE 76,6,0.032054
FUE 77,6,0.49707
FUE 78,6,0.14073
