,FBS,Bid
FUE 1,1,0.19189
FUE 2,1,0.073728
FUE 3,1,0.60169
FUE 4,1,0.21283
FUE 5,1,0.46756
FUE 6,1,0.48011
FUE 7,1,0.97963
FUE 8,1,0.90162
FUE 9,1,0.45249
FUE 10,1,0.72938
FUE 11,1,0.36613
FUE 12,1,0.0026327
FUE 13,1,0.17975
FUE 14,1,0.93905
FUE 15,2,0.052971
FUE 16,2,0.050774
FUE 17,2,0.3667
FUE 18,2,0.49313
FUE 19,2,0.16629
FUE 20,2,0.85384
FUE 21,2,0.47556
FUE 22,2,0.31659
FUE 23,2,0.84569
FUE 24,2,0.25435
FUE 25,2,0.20087
FUE 26,2,0.16223
FUE 27,2,0.45061
FUE 28,2,0.52276
FUE 29,3,0.89857
FUE 30,3,0.62658
FUE 31,3,0.69495
FUE 32,3,0.24028
FUE 33,3,0.92415
FUE 34,3,0.047824
FUE 35,3,0.18464
FUE 36,3,0.60978
FUE 37,3,0.0037703
FUE 38,3,0.78217
FUE 39,3,0.38817
FUE 40,3,0.10494
FUE 41,3,0.46426
FUE 42,3,0.8607
FUE 43,4,0.0065305
FUE 44,4,0.56759
FUE 45,4,0.26273
FUE 46,4,0.32962
FUE 47,4,0.19246
FUE 48,4,0.73538
FUE 49,4,0.13924
FUE 50,4,0.89928
FUE 51,4,0.87361
FUE 52,4,0.017639
FUE 53,4,0.64386
FUE 54,4,0.5691
FUE 55,4,0.86191
FUE 56,4,0.68293
FUE 57,5,0.15408
FUE 58,5,0.14086
FUE 59,5,0.25128
FUE 60,5,0.4278
FUE 61,5,0.17056
FUE 62,5,0.037002
FUE 63,5,0.057081
FUE 64,5,0.4267
FUE 65,5,0.77721
FUE 66,5,0.61309
FUE 67,5,0.76987
FUE 68,5,0.050816
FUE 69,5,0.56071
FUE 70,5,0.30036
FUE 71,6,0.55277
FUE 72,6,0.2402
FUE 73,6,0.63988
FUE 74,6,0.1786
FUE 75,6,0.69279
FUE 76,6,0.78805
FUE 77,6,0.53215
FUE 78,6,0.53731
FUE 79,6,0.17195
FUE 80,6,0.54628
FUE 81,6,0.18425
FUE 82,6,0.69415
FUE 83,6,0.78462
FUE 84,6,0.70006
