,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,55.4825,55.4699,55.4566,55.438,55.2211,54.9908,55.2821,55.1339,55.2095,54.2839,55.1199,54.9839,55.1082,52.9127,55.0074,51.7133,54.716,53.4645,54.2376,47.1213,48.4679,53.6769,47.8663,53.1617,53.7149,52.4991,53.9071,52.6969,53.6084,51.597,53.3236,31.4636,35.952,49.0424,33.1544,53.0176
FUE 2,54.5881,54.573,54.557,54.5347,54.2756,54.0031,54.3482,54.1721,54.2618,53.1821,54.1555,53.995,54.1417,51.6417,54.0228,50.3358,53.6814,52.2546,53.1291,45.5331,46.9197,52.4928,46.2987,51.9173,52.5356,51.1878,52.7527,51.4044,52.4159,50.2109,52.0972,29.7702,34.2639,47.5156,31.4624,51.7577
FUE 3,72.8714,72.8544,72.8365,72.8113,72.5216,72.2191,72.6026,72.4064,72.5063,71.319,72.388,72.2101,72.3727,69.6676,72.2408,68.2953,71.8643,70.3196,71.2614,63.3687,64.7781,70.5747,64.146,69.96,70.6207,69.1881,70.8543,69.4165,70.4922,68.165,70.1516,47.5475,52.044,65.3863,49.2404,69.7904
FUE 4,57.8211,57.8036,57.7852,57.7594,57.4624,57.1526,57.5453,57.3443,57.4466,56.2338,57.3255,57.1434,57.3098,54.5569,57.1748,53.1698,56.79,55.2179,56.1752,48.2163,49.6305,55.4769,48.996,54.8532,55.5236,54.0718,55.7609,54.3028,55.3931,53.0383,55.0474,32.3827,36.8798,50.2414,34.0757,54.6814
FUE 5,65.7521,65.7359,65.719,65.6951,65.4198,65.1313,65.4968,65.3101,65.4052,64.2679,65.2925,65.1227,65.2779,62.6675,65.152,61.3253,64.7919,63.3016,64.2125,56.4543,57.8535,63.549,57.2263,62.9522,63.5935,62.1996,63.8195,62.4227,63.469,61.1974,63.1385,40.659,45.1542,58.4562,42.3515,62.7872
FUE 6,63.3954,63.3796,63.3629,63.3394,63.0683,62.784,63.1442,62.9602,63.0539,61.9316,62.9429,62.7756,62.9285,60.3465,62.8044,59.0136,62.4492,60.9752,61.8768,54.1598,55.5559,61.2203,54.9302,60.6289,61.2644,59.8822,61.4881,60.1037,61.1411,58.8865,60.8136,38.3726,42.8674,56.1569,40.065,60.4653
FUE 7,70.8693,70.8538,70.8374,70.8143,70.5481,70.2685,70.6226,70.4418,70.5339,69.4287,70.4248,70.2602,70.4107,67.8614,70.2886,66.5391,69.9389,68.4838,69.3746,61.7054,63.0978,68.7261,62.474,68.141,68.7697,67.4012,68.9908,67.6207,68.6478,66.4129,68.3238,45.9278,50.4221,63.6968,47.6201,67.979
FUE 8,60.2837,60.2621,60.2395,60.2077,59.8453,59.4729,59.946,59.7028,59.8263,58.3968,59.6802,59.462,59.6613,56.5147,59.4995,55.0128,59.0436,57.2461,58.3294,49.8592,51.309,57.5362,50.657,56.8411,57.5887,55.9848,57.8568,56.2365,57.4421,54.8724,57.0564,33.937,38.4384,51.9392,35.6312,56.6516
FUE 9,66.7745,66.7548,66.7341,66.705,66.3715,66.0266,66.4643,66.2397,66.3539,65.0186,66.2188,66.0164,66.2013,63.2232,66.0512,61.7687,65.6263,63.9251,64.9549,56.6961,58.1317,64.202,57.4867,63.537,64.2521,62.7119,64.5071,62.955,64.1123,61.632,63.7434,40.8091,45.3088,58.7541,42.5028,63.3548
FUE 10,56.3249,56.3072,56.2886,56.2625,55.9618,55.6485,56.0457,55.8424,55.9459,54.7208,55.8234,55.6392,55.8075,53.0316,55.6709,51.6374,55.2821,53.6968,54.6616,46.6711,48.0877,53.9577,47.4521,53.3297,54.0047,52.5437,54.2439,52.7761,53.8733,51.5054,53.5252,30.8317,35.3291,48.6998,32.5248,53.1569
