,FBS,Bid
FUE 1,1,0.18436
FUE 2,1,0.48861
FUE 3,1,0.46348
FUE 4,1,0.054302
FUE 5,1,0.84052
FUE 6,1,0.39533
FUE 7,1,0.21361
FUE 8,1,0.55346
FUE 9,1,0.96087
FUE 10,1,0.052455
FUE 11,1,0.086831
FUE 12,2,0.47622
FUE 13,2,0.18674
FUE 14,2,0.53408
FUE 15,2,0.74966
FUE 16,2,0.66045
FUE 17,2,0.68364
FUE 18,2,0.13607
FUE 19,2,0.41889
FUE 20,2,0.78241
FUE 21,2,0.31011
FUE 22,2,0.85062
FUE 23,3,0.095073
FUE 24,3,0.84266
FUE 25,3,0.47361
FUE 26,3,0.77286
FUE 27,3,0.54535
FUE 28,3,0.86059
FUE 29,3,0.048237
FUE 30,3,0.58807
FUE 31,3,0.77624
FUE 32,3,0.75244
FUE 33,3,0.23714
FUE 34,4,0.49759
FUE 35,4,0.56683
FUE 36,4,0.6908
FUE 37,4,0.46708
FUE 38,4,0.071671
FUE 39,4,0.70736
FUE 40,4,0.54851
FUE 41,4,0.65646
FUE 42,4,0.52147
FUE 43,4,0.2616
FUE 44,4,0.96595
FUE 45,5,0.10398
FUE 46,5,0.33935
FUE 47,5,0.61169
FUE 48,5,0.23759
FUE 49,5,0.48488
FUE 50,5,0.64584
FUE 51,5,0.96315
FUE 52,5,0.23846
FUE 53,5,0.97956
FUE 54,5,0.552
FUE 55,5,0.26966
FUE 56,6,0.80859
FUE 57,6,0.25037
FUE 58,6,0.12157
FUE 59,6,0.4547
FUE 60,6,0.0068634
FUE 61,6,0.67229
FUE 62,6,0.71543
FUE 63,6,0.33132
FUE 64,6,0.40842
FUE 65,6,0.72239
FUE 66,6,0.52292
