,FBS,Bid
FUE 1,1,0.22958
FUE 2,1,0.19355
FUE 3,1,0.76875
FUE 4,1,0.81055
FUE 5,1,0.36317
FUE 6,1,0.24672
FUE 7,1,0.1855
FUE 8,1,0.086306
FUE 9,1,0.93815
FUE 10,1,0.9994
FUE 11,1,0.45502
FUE 12,1,0.43038
FUE 13,2,0.16507
FUE 14,2,0.74036
FUE 15,2,0.82393
FUE 16,2,0.0053888
FUE 17,2,0.71313
FUE 18,2,0.53338
FUE 19,2,0.28098
FUE 20,2,0.3106
FUE 21,2,0.25322
FUE 22,2,0.96445
FUE 23,2,0.77976
FUE 24,2,0.77366
FUE 25,3,0.81894
FUE 26,3,0.48952
FUE 27,3,0.077823
FUE 28,3,0.73057
FUE 29,3,0.40716
FUE 30,3,0.95493
FUE 31,3,0.65404
FUE 32,3,0.013602
FUE 33,3,0.235
FUE 34,3,0.29912
FUE 35,3,0.47662
FUE 36,3,0.045855
FUE 37,4,0.93654
FUE 38,4,0.85014
FUE 39,4,0.84592
FUE 40,4,0.25369
FUE 41,4,0.082742
FUE 42,4,0.0059004
FUE 43,4,0.93456
FUE 44,4,0.43635
FUE 45,4,0.43669
FUE 46,4,0.38751
FUE 47,4,0.15751
FUE 48,4,0.97492
FUE 49,5,0.75679
FUE 50,5,0.94543
FUE 51,5,0.2592
FUE 52,5,0.087015
FUE 53,5,0.89628
FUE 54,5,0.92447
FUE 55,5,0.66733
FUE 56,5,0.25777
FUE 57,5,0.16381
FUE 58,5,0.09606
FUE 59,5,0.35702
FUE 60,5,0.98742
FUE 61,6,0.5139
FUE 62,6,0.9202
FUE 63,6,0.49898
FUE 64,6,0.72613
FUE 65,6,0.31072
FUE 66,6,0.26975
FUE 67,6,0.29011
FUE 68,6,0.57162
FUE 69,6,0.72068
FUE 70,6,0.8569
FUE 71,6,0.11667
FUE 72,6,0.84836
